code,processed_code
"RESTAURANT is ask which restaurant are you in?
NAMEA is ask Waiters name?
CUSTOMER is ask What is the customers name?
CUSTOMERA is ask what is the customers friend name?
DRINK is ask what would you like to drink?
DRINKA is ask what would your friend like to drink?
print 'Welcome to ' RESTAURANT
print 'My name is ' NAMEA 'and i will be serving you tonight'
print 'Hi ' CUSTOMER 'its nice to meet you'
print 'Hi ' CUSTOMERA 'its nice to meet you'
print 'Great I will be back with one' DRINK 'and one' DRINKA '5 minutes later'
print Here is your DRINK CUSTOMER
print Here is your DRINKA CUSTOMERA",% is ask % % % % % % is ask % % % is ask % is % % % % is ask % is % % % % % is ask % % % % % % % is ask % % % % % % % print % % % % print % % is % % % % % % % % % print % % % % % % % % print % % % % % % % % print % % % % % % % % % % % % % % print % is % % % print % is % % % 
"RESTAURANT is ask which restaurant are you in?
NAMEA is ask Waiters name?
CUSTOMER is ask What is the customers name?
CUSTOMERA is ask what is the customers friend name?
DRINK is ask what would you like to drink?
DRINKA is ask what would your friend like to drink?
print 'Welcome to' RESTAURANT
print 'My name is' NAMEA 'and i will be serving you tonight'
print Hi CUSTOMER its nice to meet you
print Hi CUSTOMERA its nice to meet you
print Great I will be back with one DRINK and one DRINKA '5 minutes later'
print Here is your DRINK CUSTOMER
print Here is your DRINKA CUSTOMERA",% is ask % % % % % % is ask % % % is ask % is % % % % is ask % is % % % % % is ask % % % % % % % is ask % % % % % % % print % % % print % % % % % % % % % % % print % % % % % % % print % % % % % % % print % % % % % % % % % % % % % % print % is % % % print % is % % % 
"RESTAURANT is ask which restaurant are you in?
NAMEA is ask Waiters name?
CUSTOMER is ask What is the customers name?
CUSTOMERA is ask what is the customers friend name?
DRINK is ask what would you like to drink?
DRINKA is ask what would your friend like to drink?
print 'Welcome to' RESTAURANT
print My name is NAMEA and i will be serving you tonight
print Hi CUSTOMER its nice to meet you
print Hi CUSTOMERA its nice to meet you
print Great I will be back with one DRINK and one DRINKA '5 minutes later'
print Here is your DRINK CUSTOMER
print Here is your DRINKA CUSTOMERA",% is ask % % % % % % is ask % % % is ask % is % % % % is ask % is % % % % % is ask % % % % % % % is ask % % % % % % % print % % % print % % is % % % % % % % % print % % % % % % % print % % % % % % % print % % % % % % % % % % % % % % print % is % % % print % is % % % 
"RESTAURANT is ask which restaurant are you in?
NAME is ask Waiters name?
CUSTOMER is ask What is the customers name?
CUSTOMER2 is ask what is the customers friend name?
DRINK is ask what would you like to drink?
DRINK2 is ask what would your friend like to drink?
print 'Welcome to ' RESTAURANT
print 'My name is ' NAME 'and i will be serving you tonight'
print 'Hi ' CUSTOMER 'its nice to meet you'
print 'Hi ' CUSTOMER2 'its nice to meet you'
print 'Great I will be back with one ' DRINK 'and one' DRINK2
print '5 minutes later'
print 'Here is your ' DRINK CUSTOMER
print 'Here is your ' DRINK2 CUSTOMER2",% is ask % % % % % % is ask % % % is ask % is % % % % is ask % is % % % % % is ask % % % % % % % is ask % % % % % % % print % % % % print % % is % % % % % % % % % print % % % % % % % % print % % % % % % % % print % % % % % % % % % % % % print % % % print % is % % % % print % is % % % % 
"RESTAURANT is ask which restaurant are you in?
NAME is ask Waiters name?
CUSTOMER is ask What is the customers name?
CUSTOMER2 is ask what is the customers friend name?
DRINK is ask what would you like to drink?
DRINK2 is ask what would your friend like to drink?
print 'Welcome to' RESTAURANT 
print My name is NAME and i will be serving you tonight
print Hi CUSTOMER its nice to meet you
print Hi CUSTOMER2 its nice to meet you
print Great I will be back with one DRINK and one DRINK2
print '5 minutes later'
print Here is your DRINK CUSTOMER
print Here is your DRINK2 CUSTOMER2

",% is ask % % % % % % is ask % % % is ask % is % % % % is ask % is % % % % % is ask % % % % % % % is ask % % % % % % % print % % % print % % is % % % % % % % % print % % % % % % % print % % % % % % % print % % % % % % % % % % % print % % % print % is % % % print % is % % % 
"restaurant is ask the name of the restaurant?
print 'Welcome to ' restaurant 
waitersname is ask name of waiter serving you?
print 'my name is ' waitersname ' and i will be serving you tonight'
print 'Hi ' waitersname ' its nice to meet you'
name is ask name of customer?
name2 is ask name of second customer?
print 'Hi ' name ' its nice to meet you'
print 'Hi ' name2 ' its nice to meet you'
Drink1 is ask the name of drink?
Drink2 is ask the name of second drink?
print 'Great I will be back with one ' Drink1 ' and one ' Drink2
print '5 minutes later'
print 'Here is your ' Drink1 ' ' name 
print 'Here is your ' Drink2 ' ' name2
",% is ask % % % % % print % % % % % is ask % % % % % print % % is % % % % % % % % % % print % % % % % % % % % % is ask % % % % is ask % % % % print % % % % % % % % % print % % % % % % % % % % is ask % % % % % is ask % % % % % print % % % % % % % % % % % % % % print % % % print % is % % % % % % print % is % % % % % % 
"RESTAURANT is ask which restaurant are you in?
NAME is ask Waiters name?
CUSTOMER is ask What is the customers name?
CUSTOMER2 is ask what is the customers friend name?
DRINK is ask what would you like to drink?
DRINK2 is ask what would your friend like to drink?
print Welcome to RESTAURANT 
print My name is NAME and i will be serving you tonight
print Hi CUSTOMER its nice to meet you
print Hi CUSTOMER2 its nice to meet you
print Great I will be back with one DRINK and one DRINK2 minutes later
print Here is your DRINK CUSTOMER
print Here is your DRINK2 CUSTOMER2
",% is ask % % % % % % is ask % % % is ask % is % % % % is ask % is % % % % % is ask % % % % % % % is ask % % % % % % % print % % % print % % is % % % % % % % % print % % % % % % % print % % % % % % % print % % % % % % % % % % % % % print % is % % % print % is % % % 
"restaurant is ask the name of the restaurant?
print 'Welcome to ' restaurant 
waitersname is ask name of waiter serving you?
print 'my name is ' waitersname ' and i will be serving you tonight'
print 'Hi ' waitersname ' its nice to meet you'
name is ask name of customer?
print 'Hi ' name ' its nice to meet you'
Drink1 is ask the name of drink?
Drink2 is ask the name of second drink?
print 'Great I will be back with one ' Drink1 ' and one ' Drink2
print '5 minutes later'
print 'Here is your ' Drink1 ' ' name 
name2 is ask name of second customer?
print 'Here is your ' Drink2 ' ' name2
",% is ask % % % % % print % % % % % is ask % % % % % print % % is % % % % % % % % % % print % % % % % % % % % % is ask % % % print % % % % % % % % % % is ask % % % % % is ask % % % % % print % % % % % % % % % % % % % % print % % % print % is % % % % % % % is ask % % % % print % is % % % % % % 
"RESTAURANT is ask which restaurant are you in?
NAME is ask Waiters name?
CUSTOMER is ask What is the customers name?
CUSTOMER2 is ask what is the customers friend name?
DRINK is ask what would you like to drink?
DRINK2 is ask what would your friend like to drink?
print Welcome to RESTAURANT 
print My name is NAME and i will be serving you tonight
print Hi CUSTOMER its nice to meet you
print Hi CUSTOMER2 its nice to meet you
print Great I will be back with one DRINK and one DRINK2
print Here is your DRINK CUSTOMER
print Here is your DRINK2 CUSTOMER2
",% is ask % % % % % % is ask % % % is ask % is % % % % is ask % is % % % % % is ask % % % % % % % is ask % % % % % % % print % % % print % % is % % % % % % % % print % % % % % % % print % % % % % % % print % % % % % % % % % % % print % is % % % print % is % % % 
"restaurant is ask the name of the restaurant?
print 'welcome to' restaurant",% is ask % % % % % print % % % 
"restaurant is ask the name of the restaurant?
print ' Welcome to ' resturaurant",% is ask % % % % % print % % % % % 
"RESTAURANT is ask which restaurant are you in?
NAME is ask Waiters name?
CUSTOMER is ask What is the customers name?
CUSTOMER2 is ask what is the customers friend name?
DRINK is ask what would you like to drink?
DRINK2 is ask what would your friend like to drink?
print Welcome to RESTAURANT 
print My name is NAME and i will be serving you tonight
print Hi CUSTOMER its nice to meet you
print Hi CUSTOMER2 its nice to meet you
print Great I will be back with one DRINK and one DRINK2 
",% is ask % % % % % % is ask % % % is ask % is % % % % is ask % is % % % % % is ask % % % % % % % is ask % % % % % % % print % % % print % % is % % % % % % % % print % % % % % % % print % % % % % % % print % % % % % % % % % % % 
"restaurant is ask the name of the restaurant?
print 'Welcome to ' restaurant ",% is ask % % % % % print % % % % 
"restaurant is ask Which restaurant are you at?
print 'Welcome to ' restaurant
waiter is ask What is your waiter's name?
print 'My name is ' waiter 'and I will be serving you tonight'
",% is ask % % % % % print % % % % % is ask % is % % % print % % is % % % % % % % % % 
"restaurant is ask Which restaurant are you at?
print 'Welcome to ' restaurant
waiter is ask What is your waiter's name?
print 'My name is ' waiter 'and I will be serving you tonight'
guest1 is ask What is the name of your first customer?
print 'Hi ' guest1 ' its nice to meet you'
guest2 is ask What is the name of your second customer?
print 'Hi ' guest2 ' its nice to meet you'
",% is ask % % % % % print % % % % % is ask % is % % % print % % is % % % % % % % % % % is ask % is % % % % % % print % % % % % % % % % % is ask % is % % % % % % print % % % % % % % % % 
"restaurant is ask Which restaurant are you at?
print 'Welcome to ' restaurant
waiter is ask What is your waiter's name?
print 'My name is ' waiter 'and I will be serving you tonight'
guest1 is ask What is the name of your first customer?
print 'Hi ' guest1 ' its nice to meet you'
guest2 is ask What is the name of your second customer?
print 'Hi ' guest2 ' its nice to meet you'
drink1 is ask What would you like to drink?
drink2 is ask What would you like to drink?
",% is ask % % % % % print % % % % % is ask % is % % % print % % is % % % % % % % % % % is ask % is % % % % % % print % % % % % % % % % % is ask % is % % % % % % print % % % % % % % % % % is ask % % % % % % % is ask % % % % % % 
"resturant is ask the name of the resturant?
print 'Welcome to ' resturant 
waitersname is ask name of waiter serving you?
print 'my name is ' waitersname ' and i will be serving you tonight'
print 'Hi ' waitersname ' its nice to meet you'
name is ask name of customer?
print 'Hi ' name ' its nice to meet you'
Drink1 is ask the name of drink?
Drink2 is ask the name of second drink?
print 'Great I will be back with one ' Drink1 ' and one ' Drink2
print '5 minutes later'
print 'Here is your ' Drink1 name 
name2 is ask name of second customer?
print 'Here is your ' Drink2 name2
",% is ask % % % % % print % % % % % is ask % % % % % print % % is % % % % % % % % % % print % % % % % % % % % % is ask % % % print % % % % % % % % % % is ask % % % % % is ask % % % % % print % % % % % % % % % % % % % % print % % % print % is % % % % % is ask % % % % print % is % % % % 
"restaurant is ask Which restaurant are you at?
print 'Welcome to ' restaurant
waiter is ask What is your waiter's name?
guestOne is ask What is the name of your first customer?
guestTwo is ask What is the name of your second customer?
drinkOne is ask What would you like to drink?
drinkTwo is ask What would you like to drink?
",% is ask % % % % % print % % % % % is ask % is % % % % is ask % is % % % % % % % is ask % is % % % % % % % is ask % % % % % % % is ask % % % % % % 
"resturant is ask the name of the resturant?
print 'Welcome to ' resturant 
waitersname is ask name of waiter serving you?
print 'my name is ' waitersname ' and i will be serving you tonight'
print 'Hi ' waitersname ' its nice to meet you'
name is ask name of customer?
print 'Hi ' name ' its nice to meet you'
Drink1 is ask the name of drink?
Drink2 is ask the name of second drink?
print 'Great I will be back with one ' Drink1 ' and one ' Drink2
print '5 minutes later'
print 'Here is your Drink1 name'
name2 is ask name of second customer?
",% is ask % % % % % print % % % % % is ask % % % % % print % % is % % % % % % % % % % print % % % % % % % % % % is ask % % % print % % % % % % % % % % is ask % % % % % is ask % % % % % print % % % % % % % % % % % % % % print % % % print % is % % % % is ask % % % % 
"restaurant is ask Which restaurant are you at?
waiter is ask What is your waiter's name?
guestOne is ask What is the name of your first customer?
guestTwo is ask What is the name of your second customer?
drinkOne is ask What would you like to drink?
drinkTwo is ask What would you like to drink?
",% is ask % % % % % % is ask % is % % % % is ask % is % % % % % % % is ask % is % % % % % % % is ask % % % % % % % is ask % % % % % % 
"resturant is ask the name of the resturant?
print 'Welcome to ' resturant 
waitersname is ask name of waiter serving you?
print 'my name is ' waitersname ' and i will be serving you tonight'
print 'Hi ' waitersname ' its nice to meet you'
name is ask name of customer?
print 'Hi ' name ' its nice to meet you'
Drink1 is ask the name of drink?
Drink2 is ask the name of second drink?
print 'Great I will be back with one ' Drink1 ' and one ' Drink2
print '5 minutes later'
print 'Here is your "" "" "" ""' Drink1 name 
name2 is ask name of second customer?
","% is ask % % % % % print % % % % % is ask % % % % % print % % is % % % % % % % % % % print % % % % % % % % % % is ask % % % print % % % % % % % % % % is ask % % % % % is ask % % % % % print % % % % % % % % % % % % % % print % % % print % is % "" "" "" % % % % is ask % % % % "
