code,level,processed_code
"Game is rock, paper, scissors
Player2 is ask What do you choose rock paper or scissors?
Player1 is Game at random
if Player2 is rock and Player1 is scissors print 'you win'
if Player2 is paper and Player1 is rock print 'You win'
if Player2 is scissors and Player1 is paper print 'You win'
if Player2 is scissors and Player1 is rock print 'You lose'
if Player2 is rock and Player1 is paper print 'You lose'
if Player2 is paper and Player1 is scissors print 'You lose'",4,% is % % % % is ask % % % % % % % % % is % % % if % is % % % is % print % % if % is % % % is % print % % if % is % % % is % print % % if % is % % % is % print % % if % is % % % is % print % % if % is % % % is % print % % 
"restaurant is ask the name of the restaurant?
print 'Welcome to ' restaurant",4,% is ask % % % % % print % % % % 
"move is Rock , Paper , Scissors
print move at random",4,% is % % % % % print % % % 
"Game is rock, paper, scissors
Player2 is ask What do you choose rock paper or scissors?
Player1 is Game at random
if Player2 is rock and Player1 is scissors print 'you win' else 'You Lose'
if Player2 is paper and Player1 is rock print 'You win' else print 'You Lose'
if Player2 is scissors and Player1 is Paper print 'You Win' else print 'You lose'",4,% is % % % % is ask % % % % % % % % % is % % % if % is % % % is % print % % % % % if % is % % % is % print % % % print % % if % is % % % is % print % % % print % % 
"Game is rock, paper, scissors
Player2 is ask What do you choose rock paper or scissors?
if Player2 is rock and Player1 is scissors print 'you win' else 'You Lose'
if Player2 is paper and Player1 is rock print 'You win' else print 'You Lose'
if Player2 is scissors and Player1 is Paper print 'You Win' else print 'You lose'",4,% is % % % % is ask % % % % % % % % if % is % % % is % print % % % % % if % is % % % is % print % % % print % % if % is % % % is % print % % % print % % 
"Game is rock, paper, scissors
Player1 is Game at random
Player2 is ask What do you choose, rock paper or scissors?
",4,% is % % % % is % % % % is ask % % % % % % % % 
"Game is rock, paper, scissors
Player1 is Game at random
Player2 is ask What do you choose, rock paper or scissors?
if Player2 is rock and Player1 is scissors print 'you win' else 'You Lose'
if Player2 is paper and Player1 is rock print 'You win' else print 'You Lose'
if Player2 is scissors and Player1 is Paper print 'You Win' else print 'You lose'",4,% is % % % % is % % % % is ask % % % % % % % % if % is % % % is % print % % % % % if % is % % % is % print % % % print % % if % is % % % is % print % % % print % % 
fish is ask what am I eating ,4,% is ask % % % % 
print I will be eating 'fish' at '3' oclock,4,print % % % % % % % % 
"Name is ask What is your name?
print 'welcome'
print 'My name is ' Name
",4,% is ask % is % % print % print % % is % % 
"Name is ask What is your name?
print 'My name is ' Name
print 'Welcome'",4,% is ask % is % % print % % is % % print % 
"Name is ask What is your name?
print 'My name is ' Name",4,% is ask % is % % print % % is % % 
"Name is ask What is your name?
print 'My name is' Name",4,% is ask % is % % print % % % % 
"restaurant is ask what is your eating place?
print 'welcome to ' restaurant
name is ask what is your name?
print 'my name is ' name ' and i will be serving you tonight'
name1 is ask what is your name?
print 'hi ' name ' its nice to meet you'
name2 is ask what is your name?
print 'hi' name 'its nice to meet you '",4,% is ask % is % % % print % % % % % is ask % is % % print % % is % % % % % % % % % % % is ask % is % % print % % % % % % % % % % is ask % is % % print % % % % % % % % 
"restaurant is ask what is your eating place?
print 'welcome to ' restaurant
name is ask what is your name?
print 'my name is ' name ' and i will be serving you tonight'
name1 is ask what is your name?
print 'hi ' name ' its nice to meet you'
name2 is ask what is your name?",4,% is ask % is % % % print % % % % % is ask % is % % print % % is % % % % % % % % % % % is ask % is % % print % % % % % % % % % % is ask % is % % 
"restaurant is ask what is your eating place?
print 'welcome to ' restaurant
name is ask what is your name?
print 'my name is ' name ' and i will be serving you tonight'
name1 is ask what is your name?
print 'hi ' name ' its nice to meet you'",4,% is ask % is % % % print % % % % % is ask % is % % print % % is % % % % % % % % % % % is ask % is % % print % % % % % % % % % 
"restaurant is ask what is your eating place?
print 'welcome to ' restaurant
name is ask what is your name?
print 'my name is ' name ' and i will be serving you tonight'
name1 is ask what is your name?",4,% is ask % is % % % print % % % % % is ask % is % % print % % is % % % % % % % % % % % is ask % is % % 
"restaurant is ask what is your eating place?
print 'welcome to ' restaurant
name is ask what is your name?
print 'my name is ' name ' and i will be serving you tonight'",4,% is ask % is % % % print % % % % % is ask % is % % print % % is % % % % % % % % % % 
waiter is ask hi?,4,% is ask % 
"restaurant is ask what is your eating place?
print 'welcome to ' restaurant
name is ask what is your name?
print 'my name is' and i will be serving you tonight",4,% is ask % is % % % print % % % % % is ask % is % % print % % % % % % % % % % 
"restaurant is ask what is your eating place?
print 'welcome to ' restaurant
name is ask what is your name?
print 'my name is' name and i will be serving you tonight",4,% is ask % is % % % print % % % % % is ask % is % % print % % % % % % % % % % % 
"restaurant is ask what is your eating place?
print 'welcome to ' restaurant
name is ask what is your name?
print 'my name is name' and i will be serving you tonight",4,% is ask % is % % % print % % % % % is ask % is % % print % % is % % % % % % % % 
"restaurant is ask what is your eating place?
print 'welcome to ' restaurant
name is ask what is your name?",4,% is ask % is % % % print % % % % % is ask % is % % 
"restaurant is ask what is your eating place?
print 'welcome to' restaurant",4,% is ask % is % % % print % % % 
"restaurant is ask what is your eating place?
print 'welcome to ' the restaurant",4,% is ask % is % % % print % % % % % 
restaurant is ask what is your eating place?,4,% is ask % is % % % 
"restaurant is ask which restaurant
print 'Welcome to ' restaurant",4,% is ask % % print % % % % 
"print print
print as
print if",4,print print print % print if 
"restaurant is ask what is your eating place?
print 'welcome to ' restaurant
name is ask what is your name?
print 'my name is ' name ' and i will be serving you tonight'
name1 is ask what is your name?
print 'hi ' name ' its nice to meet you'
name2 is ask what is your name?
print 'hi' name ' its nice to meet you '
drink1 is ask what drink would you like?
drink2 is ask what and you will have such drink?",4,% is ask % is % % % print % % % % % is ask % is % % print % % is % % % % % % % % % % % is ask % is % % print % % % % % % % % % % is ask % is % % print % % % % % % % % % % is ask % % % % % % is ask % % % % % % % 
"restaurant is ask what is your eating place?
print 'welcome to ' restaurant
name is ask what is your name?
print 'my name is ' name ' and i will be serving you tonight'
name1 is ask what is your name?
print 'hi ' name ' its nice to meet you'
name2 is ask what is your name?
print 'hi' name 'its nice to meet you '
drink1 is ask what drink would you like?
drink2 is ask what and you will have such drink?",4,% is ask % is % % % print % % % % % is ask % is % % print % % is % % % % % % % % % % % is ask % is % % print % % % % % % % % % % is ask % is % % print % % % % % % % % % is ask % % % % % % is ask % % % % % % % 
"Restaurant is ask what is eating place?
Name is ask my name is?
Customer1 is ask what is your name?
Customer2 is ask and your name is?
Drink1 is ask what drink do you like?
Drink2 is ask what drink you want?
print 'welcome to restaurant.'",4,% is ask % is % % % is ask % % % % is ask % is % % % is ask % % % % % is ask % % % % % % is ask % % % % print % % % 
"restaurant is ask what is your eating place?
print 'welcome to ' restaurant
name is ask what is your name?
print 'my name is ' name ' and i will be serving you tonight'
name1 is ask what is your name?
print 'hi ' name ' its nice to meet you'
name2 is ask what is your name?
print 'hi' name 'its nice to meet you '
drink1 is ask what drink would you like?",4,% is ask % is % % % print % % % % % is ask % is % % print % % is % % % % % % % % % % % is ask % is % % print % % % % % % % % % % is ask % is % % print % % % % % % % % % is ask % % % % % 
"Restaurant is ask what is eating place?
Name is ask my name is?
Customer1 is ask what is your name?
Customer2 is ask and your name is?
Drink1 is ask what drink do you like?
Drink2 is ask what drink you want?
",4,% is ask % is % % % is ask % % % % is ask % is % % % is ask % % % % % is ask % % % % % % is ask % % % % 
"answer is ask What pet do you have?
if answer is cat print 'cute' else print 'no'",4,% is ask % % % % % if % is % print % % print % 
"print ' print '
print ' if '
print ' ask '",4,print % print % print % if % print % ask % 
"print ' print '
print ' if '
",4,print % print % print % if % 
print ' print ',4,print % print % 
"user is ask What is your favorite pet?
print if 'cute' else print 'no'",4,% is ask % is % % % print if % % print % 
"user is ask What is your favorite pet?
print 'cute' else print 'no'",4,% is ask % is % % % print % % print % 
"user is ask What is your favorite pet?
print 'cute' else print ' no '",4,% is ask % is % % % print % % print % % % 
"user is ask What is your favorite pet?
print ' cute ' else print ' no '",4,% is ask % is % % % print % % % % print % % % 
"user is ask What is your favorite pet?
print ' cute ' else print 'meh'",4,% is ask % is % % % print % % % % print % 
"customer is ask what is on special today?
print 'waiter'",4,% is ask % is % % % print % 
"customer is ask what is on special today?
print 'waiter' we have 'pizza' ' steak'",4,% is ask % is % % % print % % % % % % 
"customer is ask what is on special today?
print 'waiter' we have 'pizza' ' steak' and 'fish'",4,% is ask % is % % % print % % % % % % % % 
"special is ask on the menu today we have crab, pizza, rice?
if special is crab print 'amazing'",4,% is ask % % % % % % % % % if % is % print % 
"player1 is rock, paper, scissors
player2 is ask rock paper scissors?
print player1 at random
print player2",4,% is % % % % is ask % % % print % % % print % 
"pet is ask What is your favorite pet?
print if pet is a cat print 'cute' else print 'no'",4,% is ask % is % % % print if % is % % print % % print % 
"game is Rock, Paper, Scissors
computer is player1
human is player2

player2 is ask What is your move?
print player2
print 'Player 1 what is your move?'
print game at random

player2 is ask What is your move?
print player2
print 'Player 1 what is your move?'
print game at random

player2 is ask What is your move?
print player2
print 'Player 1 what is your move?'
print game at random",4,% is % % % % is % % is % % is ask % is % % print % print % % % is % % print % % % % is ask % is % % print % print % % % is % % print % % % % is ask % is % % print % print % % % is % % print % % % 
"print 'Head and Tail game'
coin is ask What coin side Head or Tail?
if coin is Head print 'correct' else print 'incorrect'",4,print % % % % % is ask % % % % % % if % is % print % % print % 
"print Head and Tail game
coin is ask What is head or tail coin?
if coin is head print 'correct' else print 'incorrect'",4,print % % % % % is ask % is % % % % if % is % print % % print % 
"print 'what special do you have today?'
print 'we have fish chips steak'
waiter is ask what do you want 
if customer is fish print 'good'
if customer is chips print 'good choice'
if customer is steak print 'nice'
",4,print % % % % % % print % % % % % % is ask % % % % if % is % print % if % is % print % % if % is % print % 
"
if waiter is Pizza print 'that would be lovely'

",4,if % is % print % % % % 
"print 'print '
print 'if '
print 'ask '",4,print % % print % % print % % 
"print ' print '
print 'if '
print 'ask '",4,print % print % print % % print % % 
"print ' my print '
print 'if word '",4,print % % print % print % % % 
"print 'what special do you have today?'
print 'we have fish chips steak'
customer is ask what do you want 
if customer is fish print 'good'
if customer is chips print 'good choice'
",4,print % % % % % % print % % % % % % is ask % % % % if % is % print % if % is % print % % 
"print 'what special do you have today?'
print 'we have fish chips steak'
customer is ask what do you want 
if customer is fish print 'good'
",4,print % % % % % % print % % % % % % is ask % % % % if % is % print % 
"print 'what special do you have today?'
print 'we have fish chips steak'
customer is ask what do you want 
",4,print % % % % % % print % % % % % % is ask % % % % 
"print 'what special do you have today?'
print 'we have fish chips steak'
",4,print % % % % % % print % % % % % 
"print ask what special do you have today
print we have fish chips steak
",4,print ask % % % % % % print % % % % % 
"player1 is Rock, Paper or Scissors
player2 is Rock, Paper or scissors
print player1 
print player2 'Rock, Paper, Scissors'",4,% is % % % % % is % % % % print % print % % % % 
"player1 is Rock, Paper or Scissors
player2 is (Rock, Paper or scissors)
print player1
print player2",4,% is % % % % % is % % % % print % print % 
"player1 is Rock, Paper or Scissors
player2 is (Rock, Paper or scissors)
print player1",4,% is % % % % % is % % % % print % 
"player1 is Rock, Paper or Scissors
player2 is (Rock, Paper or scissors)",4,% is % % % % % is % % % % 
"if waiter is Fish print 'That is amazing'




",4,if % is % print % is % 
Food is Pizza Steak Fish,4,% is % % % 
special is ask what special do you have tod,4,% is ask % % % % % % 
"player1 is rock
player2 is ask rock paper scissors 
print player2 
print player1
if player2 is rock print 'tie' 
if player2 is paper print 'player2 win' 
if player2 is scissor print 'player1 win' 

",4,% is % % is ask % % % print % print % if % is % print % if % is % print % % if % is % print % % 
"player1 is rock
player2 is ask rock paper scissors 
print player2 
print player1
if player2 is rock print 'tie' 
if player2 is paper print 'player2 win' 
if player2 is scissor print 'player1 win' else print 'stop' 

",4,% is % % is ask % % % print % print % if % is % print % if % is % print % % if % is % print % % % print % 
"player1 is rock
player2 is ask rock paper scissors 
print player2 
print player1
if player2 is rock print 'tie' else print 'stop'
if player2 is paper print 'player2 win' else print 'stop'
if player2 is scissor print 'player1 win' else print 'stop'
",4,% is % % is ask % % % print % print % if % is % print % % print % if % is % print % % % print % if % is % print % % % print % 
"player1 is rock
player2 is ask rock paper scissors 
print player2 
print player1
if player2 is rock print 'tie' else 'stop'
if player2 is paper print 'player2 Win' else 'stop'
if player2 is scissor print 'player1 win' else print 'stop'
",4,% is % % is ask % % % print % print % if % is % print % % % if % is % print % % % % if % is % print % % % print % 
"player1 is rock
player2 is ask rock paper scissors 
print player2 
print player1
if player2 is rock print 'tie' 'stop'
if player2 is paper print 'player2 Win' else 'stop'
if player2 is scissor print 'player1 win' else print 'stop'
",4,% is % % is ask % % % print % print % if % is % print % % if % is % print % % % % if % is % print % % % print % 
"player1 is rock
player2 is ask rock paper scissors 
print player2 
print player1
if player2 is rock print 'tie'
if player2 is paper print 'player2 Win' ",4,% is % % is ask % % % print % print % if % is % print % if % is % print % % 
"player1 is rock
player2 is ask rock paper scissors 
print player2 
print player1
if player2 is rock print 'tie'
if player2 is paper print 'win' ",4,% is % % is ask % % % print % print % if % is % print % if % is % print % 
"player1 is rock
player2 is ask rock paper scissors 
print player2 
print player1
if player2 is rock print 'tie'",4,% is % % is ask % % % print % print % if % is % print % 
"player1 is Rock
player2 is ask Rock Paper Scissors 
",4,% is % % is ask % % % 
"player1 is Rock, Paper, Scissors
player2 is Rock, Paper, Scissors 
player2 is ask rock paper scissors
print player1 at random
print player2",4,% is % % % % is % % % % is ask % % % print % % % print % 
"move is ask rock paper scissors
",4,% is ask % % % 
"player1 is rock, paper, scissors
player2 is rock, paper, scissors
",4,% is % % % % is % % % 
"player1 is Rock, Paper, Scissors
player2 is ask Rock Paper Scissors
print player1 at random
print player2 at random",4,% is % % % % is ask % % % print % % % print % % % 
"player1 is Rock, Paper, Scissors
player2 is ask Rock, Paper, Scissors
print player1 at random",4,% is % % % % is ask % % % print % % % 
"player1 is rock
player2 is ask rock paper scissors
print player2 at random",4,% is % % is ask % % % print % % % 
"player1 is rock
player2 is ask rock paper scissors
print player2 at random
print player1",4,% is % % is ask % % % print % % % print % 
"player1 is rock
player2 is ask rock paper scissors
print player2 at ",4,% is % % is ask % % % print % % 
"player1 is Rock, Paper, Scissors
player2 is ask Rock Paper Scissors
print player1 at random
player2 is ask Rock Paper Scissors
print player1 at random
player2 is ask Rock Paper Scissors
print player1 at random",4,% is % % % % is ask % % % print % % % % is ask % % % print % % % % is ask % % % print % % % 
"move is ask rock paper scissors
print player1 one make a move
player2 is ask move at random
",4,% is ask % % % print % % % % % % is ask % % % 
"move is ask rock paper scissors
print 'player one make a move'
",4,% is ask % % % print % % % % % 
"print 'player1 is rock, paper,  scissors'
print 'player2 is ask what do you choose'
print 'player1 choose rock, paper, scissors at random'

",4,print % is % % % print % is ask % % % % print % % % % % % % 
"print 'player1 is rock paper scissors'
print 'player2 is ask what do you choose'
print 'player1 chose  at random'

",4,print % is % % % print % is ask % % % % print % % % % 
"print 'player1 is rock paper scissors'
print 'player2 is ask what do you choose'
print 'player1 chose player1 at random'

",4,print % is % % % print % is ask % % % % print % % % % % 
"print 'player1 is rock paper scissors'
print 'player2 is ask what do you choose'

",4,print % is % % % print % is ask % % % % 
"print 'player1 is rock paper scissors'

",4,print % is % % % 
"container is 5 + 5
print container",4,% is % + % print % 
"print 'what special do you have today?'
print 'we have fish chips steak'
waiter is ask what do you want
if customer is fish print 'good'
if customer is chips print 'good choice'
if customer is steak print 'nice' 'meh'",4,print % % % % % % print % % % % % % is ask % % % % if % is % print % if % is % print % % if % is % print % % 
"player1 is rock
player2 is ask rock paper or scissors?
print 'Player 1 chose: ' player1
print 'Player 2 chose: ' player2",4,% is % % is ask % % % % print % % % % % print % % % % % 
"player1 is rock
player2 is ask rock paper or scissors?",4,% is % % is ask % % % % 
"game is rock, paper, scissors
player is ask make your random choice
player is ask make your random choice
print at random choice",4,% is % % % % is ask % % % % % is ask % % % % print % % % 
"game is rock, paper, scissors
player1 is ask make your random choice
player2 is ask make your random choice
player is ask puzzle at random
",4,% is % % % % is ask % % % % % is ask % % % % % is ask % % % 
"game is rock, paper, scissors
print player1
player1 is ask make your random choice
print player2
player2 is ask make your random choice
player is ask puzzle at random
",4,% is % % % print % % is ask % % % % print % % is ask % % % % % is ask % % % 
"game is rock, paper, scissors
print player1
player1 is ask make your random choice
print player2
player2 is ask make your random choice
ask is puzzle at random
",4,% is % % % print % % is ask % % % % print % % is ask % % % % ask is % % % 
"game is rock, paper, scissors
print player1
player1 is ask make your random choice
print player2
player2 is ask make your random choice
print puzzle at random
",4,% is % % % print % % is ask % % % % print % % is ask % % % % print % % % 
"game is rock, paper, scissors
print player one
player1 is ask make your random choice
print player two
player2 is ask make your random choice
print puzzle at random
",4,% is % % % print % % % is ask % % % % print % % % is ask % % % % print % % % 
"game is rock, paper, scissors
player1 is ask make your random choice
print player1 
player2 is ask make your random choice
print player2
print puzzle at random
",4,% is % % % % is ask % % % % print % % is ask % % % % print % print % % % 
"game is rock, paper, scissors
player1 is ask make your random choice
print player1 
player2 is ask make your random choice
print player2",4,% is % % % % is ask % % % % print % % is ask % % % % print % 
"game is rock, paper, scissors
player1 is ask make your choice
print player1 
player2 is ask make your choice
print player2",4,% is % % % % is ask % % % print % % is ask % % % print % 
"game is rock, paper, scissors
player1 is ask make your choice
print player1 
player2 is ask make your choice
",4,% is % % % % is ask % % % print % % is ask % % % 
"game is rock, paper, scissors
player1 is ask make your choice
print player1 
print player2 
",4,% is % % % % is ask % % % print % print % 
"game is rock, paper, scissors
player1 is ask make your choice
print player1 
print player2 
answer is random",4,% is % % % % is ask % % % print % print % % is % 
"game is rock, paper, scissors
player1 is ask make your choice
print player1 
print player2 
print game at random",4,% is % % % % is ask % % % print % print % print % % % 
"game is rock, paper, scissors
player1 is ask make your choice
print player1 at random
print player2 at random
print game at random",4,% is % % % % is ask % % % print % % % print % % % print % % % 
"store is ask what is the store name
name1 is ask what is the chef name
name2 is ask what is buyer2 name
drink1 is ask what is the second choice name",4,% is ask % is % % % % is ask % is % % % % is ask % is % % % is ask % is % % % % 
"word is ask What is your favorite word?
print word
print word
print word
print word 
print word",4,% is ask % is % % % print % print % print % print % print % 
"player2 is ask Rock Paper or Scissors
if player2 is Rock print 'Draw'
",4,% is ask % % % % if % is % print % 
"player2 is ask Input your move
if player2 is Rock print 'Draw'
",4,% is ask % % % if % is % print % 
"print 'special is ham, fish or steak'
special is ask What would you like?
if special is ham print 'yum' 
if special is fish print 'swim' 
if special is steak print 'MOOOOO' else print ' '",4,print % is % % % % % is ask % % % % if % is % print % if % is % print % if % is % print % % print % % 
"print 'special is ham, fish or steak'
special is ask What would you like?
if special is ham print 'yum' 
if special is fish print 'swim' else print ' '
if special is steak print 'MOOOOO' else print ' '",4,print % is % % % % % is ask % % % % if % is % print % if % is % print % % print % % if % is % print % % print % % 
"print 'special is ham, fish or steak'
special is ask What would you like?
if special is ham print 'yum' else print ' '
if special is fish print 'swim' else print ' '
if special is steak print 'MOOOOO' else print ' '",4,print % is % % % % % is ask % % % % if % is % print % % print % % if % is % print % % print % % if % is % print % % print % % 
"print 'special is ham, fish or steak'
special is ask What would you like?
if special is ham print 'yum' else print ' '
if special is fish print 'swim' else print ' '
",4,print % is % % % % % is ask % % % % if % is % print % % print % % if % is % print % % print % % 
"print 'special is ham, fish or steak'
special is ask What would you like?
if special is ham print 'yum' else print ' '",4,print % is % % % % % is ask % % % % if % is % print % % print % % 
"meal is ask Which special would you like?
print 'Yum' 
print ' yuck'",4,% is ask % % % % % print % print % % 
"player1 is scissors
player2 is ask choose between rock, paper or scissors


",4,% is % % is ask % % % % % % 
"player1 is ask make a move?
if move is rock print 'you lose'",4,% is ask % % % if % is % print % % 
"player1 is ask make a move?
if move is rock print 'you lose' paper print 'you win'",4,% is ask % % % if % is % print % % % print % % 
"player1 is Rock, Paper, Scissors
player2 is ask What is your move?
print 'Player1 ' player1 at random
print 'Player2 ' player2",4,% is % % % % is ask % is % % print % % % % % print % % % 
"player2 is ask input move!
player1 is rock
if player2 is rock print player1
",4,% is ask % % % is % if % is % print % 
"player2 is ask input move!
player1 is rock
",4,% is ask % % % is % 
"print print
print ask 
print if ",4,print print print ask print if 
"print print on one line
print ask on one line
print if on one line",4,print print % % % print ask % % % print if % % % 
"print print one line
print ask on one line
print if on one line",4,print print % % print ask % % % print if % % % 
"print on one line
print ask on one line
print if on one line",4,print % % % print ask % % % print if % % % 
"print word print on one line
print word as on one line
print word if on one line",4,print % print % % % print % % % % % print % if % % % 
"print the word print on one line
print the word as on one line
print the word if on one line",4,print % % print % % % print % % % % % % print % % if % % % 
"player1 is ask make a move?
if move is rock print 'you lose' paper print 'you win'
player2 is ask make a move?
if move is scissors print 'you win' paper print 'you lose'",4,% is ask % % % if % is % print % % % print % % % is ask % % % if % is % print % % % print % % 
"print ' customer what special do you have today?'
print 'waiter we have pizza, steak, fish'
waiter is ask what special do you want?
",4,print % % % % % % % % print % % % % % % % is ask % % % % % 
print ' customer what special do you have',4,print % % % % % % % 
"age is ask what is your age
if age is 18 print 'Mature' else print 'Grow Up'",4,% is ask % is % % if % is % print % % print % % 
"age is ask what is your age
if age is 18 print 'Mature'",4,% is ask % is % % if % is % print % 
"age is ask what is your age
if age is 18 print 'Mature' if not print 'NO'",4,% is ask % is % % if % is % print % if % print % 
print what is your name,4,print % is % % 
"number is 1,2,3
print number at 2",4,% is % print % % % 
"age is ask how old are you 20?
if age is <20 print 'okay' else print 'under age'",4,% is ask % % % % % if % is % print % % print % % 
"age is ask how old are you?
if age is <20 print 'okay' else print 'under age'",4,% is ask % % % % if % is % print % % print % % 
"age is ask how old are you?
if age is 20 print 'cool fam'",4,% is ask % % % % if % is % print % % 
"age is ask how old are you?
if age is 20 print 'cool fam' else print 'cap'",4,% is ask % % % % if % is % print % % % print % 
"name is ask What is your name?
print name ' is your!'",4,% is ask % is % % print % % is % 
"name is ask What is your name?
print name ' my name is!'",4,% is ask % is % % print % % % % % 
Restaurant is ask What is the name of the restaurant?,4,% is ask % is % % % % % 
"Restaurant is ask What is the name of the restaurant?
print Welcome to Restaurant",4,% is ask % is % % % % % print % % % 
"name is ask what is your name?
print name 'my name is {{Enter your name}} and i am excited to be here'",4,% is ask % is % % print % % % is % % % % % % % % % % 
"rest is ask name of rest?
print 'Welcome to ' rest
name1 is ask what is your name?




",4,% is ask % % % print % % % % % is ask % is % % 
"rest is ask name of rest?
print 'Welcome to ' rest





",4,% is ask % % % print % % % % 
"place is ask where are you going ?
print place ' to fetch love'",4,% is ask % % % % % print % % % % % 
"name is {{OceanBasket}}
print 'Welcome to ' name",4,% is % print % % % % 
"name is {{OceanBasket}}
print 'Welcome to ' name
name is {{micheal}}
print 'My name is ' name 'and I will be serving you tonight '",4,% is % print % % % % % is % print % % is % % % % % % % % % % 
"name is {{OceanBasket}}
print 'Welcome to ' name
name is {{micheal}}
print 'My name is ' name ' and I will be serving you tonight '",4,% is % print % % % % % is % print % % is % % % % % % % % % % % 
"restaurant is ask what is the name of the restaurant
print 'Welcome to ' restaurant

",4,% is ask % is % % % % % print % % % % 
"name is {{OceanBasket}}
print 'Welcome to ' name
name is {{micheal}}
print 'My name is ' name ' and I will be serving you tonight '
name is {{Samkelo}}
print 'Hi ' name ' Its nice to  meet you '",4,% is % print % % % % % is % print % % is % % % % % % % % % % % % is % print % % % % % % % % % % 
"name is {{OceanBasket}}
print 'Welcome to ' name
name is {{micheal}}
print 'My name is ' name ' and I will be serving you tonight '
name is {{Samkelo}}
print 'Hi ' name 'Its nice to  meet you '",4,% is % print % % % % % is % print % % is % % % % % % % % % % % % is % print % % % % % % % % % 
"name is {{OceanBasket}}
print 'Welcome to ' name
name is {{micheal}}
print 'My name is ' name ' and I will be serving you tonight '
name is {{Samkelo}}
print 'Hi ' name ' Its nice to  meet you '
name is {{Lihle}} 
print 'Hi ' name 'Its nice to meet you '",4,% is % print % % % % % is % print % % is % % % % % % % % % % % % is % print % % % % % % % % % % % is % print % % % % % % % % % 
