code,level,processed_code
"print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
print 'hello'
print 'hell'
",3,print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % print % 
"one is red
two is blue
three is yellow
colors is one, two, three
print colors at random",3,% is % % is % % is % % is % % % print % % % 
"name is jo
print 'Hello welcome to name.'",3,% is % print % % % % 
"name is jo
print 'Hello welcome to name.' name",3,% is % print % % % % % 
"name is ask 'What your name?'
print 'My name is' name",3,% is ask % % % print % % % % 
"name is ask 'What your name?'
print  name",3,% is ask % % % print % 
"name is ask What your name?
print  'My name is ' name",3,% is ask % % % print % % is % % 
"print 'Hello world'
print 'hi there'",3,print % % print % % 
"print 'Hello world'
print 'wow'
print 'this is fun'",3,print % % print % print % is % 
"Food is Pizza
print 'my favorite food is 'Food",3,% is % print % % % is % 
"name is ask what is your name?
print 'Hello, your name is ' name",3,% is ask % is % % print % % % is % % 
"passion is ask What is your favorite passion 🙂?
print passion ' is my favorite!'",3,% is ask % is % % % % print % % is % % 
"name is ask What is your name?
print name 'is your' name 'Thank You'
",3,% is ask % is % % print % % % % % % 
"name is ask What is your name?
print name ' is your ' name ' Thank You'
",3,% is ask % is % % print % % is % % % % % % 
"answer is ask What is the name of the first box?
print 'Your answer was ' answer
",3,% is ask % is % % % % % % print % % % % % 
"name is print
print 'my name is ' print",3,% is print print % % is % print 
"name is run
print 'my name is 'run",3,% is % print % % is % 
"service is ask Would like me to offer you is something else?
print dessert ' is your favorite!'",3,% is ask % % % % % % is % % print % % is % % 
print 'Hello feel free to have a seat.',3,print % % % % % % % 
"service is ask Would like me to offer you is something else sir?
print dessert ' is your favorite!'",3,% is ask % % % % % % is % % % print % % is % % 
"Player1 is Rock 
print 'Player1 is ' Player1",3,% is % print % is % % 
"print print
",3,print print 
"print 'print'
print 'if'
print 'ask'
",3,print % print % print % 
"food is pizza, steak, or fish
print 'we have ' food",3,% is % % % % print % % % % 
"game is Rock, Paper, Scissors
turn is ask Player 2 choose Rock Paper or Scissors
print 'Player 1: ' game at random
print 'Player 2: ' turn",3,% is % % % % is ask % % % % % % % print % % % % % % print % % % % 
"game is Rock, Paper, Scissors
turn is ask Player 2 choose Rock Paper or Scissors
print 'Player 1' game at random
print 'Player 2' turn",3,% is % % % % is ask % % % % % % % print % % % % % print % % % 
print ' Hello world ',3,print % % % % 
"game is Rock, Paper, Scissors
print game at random
",3,% is % % % print % % % 
"place is ask welcome to
",3,% is ask % % 
"meal is ask What will you like to eat?
",3,% is ask % % % % % % 
"food is ask food?
",3,% is ask % 
"food is pizza, steak, fish
print food at 0
print food at 0

",3,% is % % % print % % % print % % % 
"Location is ask Enter location
print Welcome to Location
Waiter is ask What is your name?
print My is Waiter and I will be serving you tonight
",3,% is ask % % print % % % % is ask % is % % print % is % % % % % % % % 
"Location is ask Enter location
print Welcome to Location
name1 is ask What's your name?
print My is name1 and I will be serving you tonight",3,% is ask % % print % % % % is ask % % % print % is % % % % % % % % 
"restaurant is ask Which restaurant?
print restaurant",3,% is ask % % print % 
"restaurant is ask What is the name of the restaurant?
print ' welcome to ' restaurant",3,% is ask % is % % % % % print % % % % % 
"restaurant is ask the name of the restaurant?
print 'Welcome to ' restaurant",3,% is ask % % % % % print % % % % 
"restaurant is ask what is your eating place
name is ask my name is?
name1 is ask what is your name
name2 is ask and your name",3,% is ask % is % % % % is ask % % % % is ask % is % % % is ask % % % 
"restaurant is ask what is your eating place
name is ask my name is?",3,% is ask % is % % % % is ask % % % 
"Restaurant is ask What is the name of the restaurant?
print 'Welcome' to Restaurant
waiter is ask What is the name of waiter
print my name is  waiter  and i will be serving you tonight
Customer1 is ask What is your name?
print  Hi  Customer1  its nice to meet you
Customer2 is ask What is your name
print  Hi  Customer2  its nice to meet yo
",3,% is ask % is % % % % % print % % % % is ask % is % % % % print % % is % % % % % % % % % is ask % is % % print % % % % % % % % is ask % is % % print % % % % % % % 
restaurant is ask what is your eating place?,3,% is ask % is % % % 
"Restaurant is ask What is the name of the restaurant?
print welcome to Restaurant
waiter is ask Who will be serving you tonight?
print my name is  waiter  and i will be serving you tonight
Customer1 is ask What is your name?
print  Hi  Customer1  its nice to meet you
Customer2 is ask What is your name
print  Hi  Customer2  its nice to meet yo
",3,% is ask % is % % % % % print % % % % is ask % % % % % % print % % is % % % % % % % % % is ask % is % % print % % % % % % % % is ask % is % % print % % % % % % % 
"restaurant is ask What is the name of the restaurant?
print 'welcome to ' restaurant
waiter is ask What is the name of the waiter
print 'my name is' waiter ' i will be serving you tonight'",3,% is ask % is % % % % % print % % % % % is ask % is % % % % % print % % % % % % % % % % % 
"restaurant is ask What is the name of the restaurant?
print 'welcome to ' restaurant",3,% is ask % is % % % % % print % % % % 
"restaurant is ask Which restaurant are you at?
print 'Welcome to ' restaurant
waiter is ask Who will be serving you?
print 'My name is ' waiter ' and I will be serving you tonight'
guest1 is ask What is the name of your first customer?
print 'Hi ' guest1 ' its nice to meet you'
guest2 is ask What is the name of your second customer?
print 'Hi ' guest2 ' its nice to meet you'",3,% is ask % % % % % print % % % % % is ask % % % % % print % % is % % % % % % % % % % % is ask % is % % % % % % print % % % % % % % % % % is ask % is % % % % % % print % % % % % % % % % 
"restaurant is ask Which restaurant are you at?
print 'Welcome to ' restaurant
waiter is ask Who will be serving you?
print 'My name is ' waiter ' and I will be serving you tonight'",3,% is ask % % % % % print % % % % % is ask % % % % % print % % is % % % % % % % % % % 
name is ask what is your name,3,% is ask % is % % 
"Name is ask What is your name?
print my Name",3,% is ask % is % % print % % 
"Name is ask What is your name?
print  Name",3,% is ask % is % % print % 
"Name is ask What is your name?
print My name is Name",3,% is ask % is % % print % % is % 
"
name2 is ask my name is 
print 'hi 'name2 ' its nice to meet you two'",3,% is ask % % is print % % % % % % % % % 
restaurant is ask where are we eating tonight?,3,% is ask % % % % % 
"Name is ask what is the name of the waiter?
print my name is Name and I will be serving you tonight



print here is your drink2 Name2",3,% is ask % is % % % % % print % % is % % % % % % % % print % is % % % 
"Restaurant is ask What is the name of the Restaurant?
print welcome to Restaurant




print here is your drink2 Name2",3,% is ask % is % % % % % print % % % print % is % % % 
"Restaurant is ask What is the name of the Restaurant?




print here is your drink2 Name2",3,% is ask % is % % % % % print % is % % % 
"restaurant is ask What is the name of the restaurant?
print 'welcome to ' restaurant




print here is your drink2 Name2",3,% is ask % is % % % % % print % % % % print % is % % % 
"Restaurant is ask What is the name of the Restaurant?




print here is your drink1 Name1
print here is your drink2 Name2",3,% is ask % is % % % % % print % is % % % print % is % % % 
Restaurant is ask What is the name of the Restaurant?,3,% is ask % is % % % % % 
"user is ask What is your favorite pet?
print ' no '",3,% is ask % is % % % print % % % 
"player1 is rock, paper, scissor
player2 is ask rock? paper? scissor?
print player1 at random
print player2 ",3,% is % % % % is ask % % % print % % % print % 
"player1 is rock, paper, scissor
player2 is ask rock? paper? scissor?
",3,% is % % % % is ask % % % 
"Restaurant is ask what is eating place?
Name is ask my name is?
Customer1 is ask what is your name?
Customer2 is ask and your name is?
Drink1 is ask what drink do you like?
Drink2 is ask what drink you want?
print 'Welcome to ' Restaurant
print 'my name is ' Name ' and i will be serving you tonight'
print 'Hi' Customer1 ' its nice to meet you'
print 'Hi' Customer2 ' its nice to meet you'
print 'Great i will be back with one ' Drink1 ' and one ' Drink2
",3,% is ask % is % % % is ask % % % % is ask % is % % % is ask % % % % % is ask % % % % % % is ask % % % % print % % % % print % % is % % % % % % % % % % print % % % % % % % % print % % % % % % % % print % % % % % % % % % % % % % % 
"Restaurant is ask what is eating place?
Name is ask my name is?
Customer1 is ask what is your name?
Customer2 is ask and your name is?
Drink1 is ask what drink do you like?
Drink2 is ask what drink you want?
print 'Welcome to ' Restaurant
print 'my name is ' Name ' and i will be serving you tonight'
print 'Hi' Customer1 ' its nice to meet you'
print 'Hi' Customer2 ' its nice to meet you'
print ' Great i will be back with one ' Drink1 ' and one ' Drink2
",3,% is ask % is % % % is ask % % % % is ask % is % % % is ask % % % % % is ask % % % % % % is ask % % % % print % % % % print % % is % % % % % % % % % % print % % % % % % % % print % % % % % % % % print % % % % % % % % % % % % % % % 
"Restaurant is ask what is eating place?
Name is ask my name is?
Customer1 is ask what is your name?
Customer2 is ask and your name is?
Drink1 is ask what drink do you like?
Drink2 is ask what drink you want?
print 'Welcome to ' Restaurant
print 'my name is ' Name ' and i will be serving you tonight'
print 'Hi' Customer1 ' its nice to meet you'
print 'Hi' Customer2 ' its nice to meet you'",3,% is ask % is % % % is ask % % % % is ask % is % % % is ask % % % % % is ask % % % % % % is ask % % % % print % % % % print % % is % % % % % % % % % % print % % % % % % % % print % % % % % % % % 
"Restaurant is ask what is eating place?
Name is ask my name is?
Customer1 is ask what is your name?
Customer2 is ask and your name is?
Drink1 is ask what drink do you like?
Drink2 is ask what drink you want?
print 'Welcome to ' Restaurant
print 'my name is ' Name ' and i will be serving you tonight'
print 'Hi' Customer1 ' its nice to meet you'",3,% is ask % is % % % is ask % % % % is ask % is % % % is ask % % % % % is ask % % % % % % is ask % % % % print % % % % print % % is % % % % % % % % % % print % % % % % % % % 
"Restaurant is ask what is eating place?
Name is ask my name is?
Customer1 is ask what is your name?
Customer2 is ask and your name is?
Drink1 is ask what drink do you like?
Drink2 is ask what drink you want?
print 'Welcome to ' Restaurant
print 'my name is ' Name ' and i will be serving you tonight'
print 'Hi' Customer1 'its nice to meet you'",3,% is ask % is % % % is ask % % % % is ask % is % % % is ask % % % % % is ask % % % % % % is ask % % % % print % % % % print % % is % % % % % % % % % % print % % % % % % % 
"Restaurant is ask what is eating place?
Name is ask my name is?
Customer1 is ask what is your name?
Customer2 is ask and your name is?
Drink1 is ask what drink do you like?
Drink2 is ask what drink you want?
print 'Welcome to ' Restaurant
print 'my name is ' Name ' and i will be serving you tonight'",3,% is ask % is % % % is ask % % % % is ask % is % % % is ask % % % % % is ask % % % % % % is ask % % % % print % % % % print % % is % % % % % % % % % % 
"Restaurant is ask what is eating place?
Name is ask my name is?
Customer1 is ask what is your name?
Customer2 is ask and your name is?
Drink1 is ask what drink do you like?
Drink2 is ask what drink you want?
print 'Welcome to ' Restaurant
",3,% is ask % is % % % is ask % % % % is ask % is % % % is ask % % % % % is ask % % % % % % is ask % % % % print % % % % 
"player1 is rock, paper, scissors
player2 is ask rock paper scissors
print player1 at random",3,% is % % % % is ask % % % print % % % 
"food is ask what is your favorite food?
print food 'is your favorite!'",3,% is ask % is % % % print % % % % 
"food is meat
print 'my favorite food is ' food",3,% is % print % % % is % % 
"word is print
print 'the word is!' word",3,% is print print % % % % 
"word is print
print 'the word is' print",3,% is print print % % % print 
"name is 'Alex', 'John' at random",3,% is % % % % 
name is 'Alex' at random,3,% is % % % 
"name is 🐕
print 'my name is ' name",3,% is 🐕 print % % is % % 
"print 'player1'
print 'player2'
player1 is rock
print player1
player2 is ask choose rock or paper or scissors
",3,print % print % % is % print % % is ask % % % % % % 
"print 'player1'
print 'player2'
player1 is rock
print player1
player2 is ask choose rock, paper or scissors
",3,print % print % % is % print % % is ask % % % % % 
"print 'player1'
print 'player2'
player1 is rock
print player1
player2 is ask choose rock
",3,print % print % % is % print % % is ask % % 
"print 'player1'
print 'player2'
player1 is rock
print player1
player2 is ask what is game?
print player2",3,print % print % % is % print % % is ask % is % print % 
"print 'player1'
print 'player2'
player1 is rock
print player1
player2 is ask what is game?",3,print % print % % is % print % % is ask % is % 
"print 'player1'
print 'player2'
player1 is rock
print player1",3,print % print % % is % print % 
"print 'player1'
print 'player2'
player1 is rock
",3,print % print % % is % 
"print 'player1'
print 'player2'
print player1 'Rock, Paper or Scissors'",3,print % print % print % % % % % 
"player1 is rock
player2 is ask choose rock or paper or scissors
print player2
print player1
",3,% is % % is ask % % % % % % print % print % 
"player1 is rock
print player1
player2 is ask choose rock or paper or scissors
print player2
",3,% is % print % % is ask % % % % % % print % 
"restaurant is ask Which restaurant are you at?
print 'Welcome to ' restaurant
waiter is ask Who will be serving you?
print 'My name is ' waiter ' and I will be serving you tonight'
guest1 is ask What is the name of your first customer?
print 'Hi ' guest1 ' its nice to meet you'
guest2 is ask What is the name of your second customer?
print 'Hi ' guest2 ' its nice to meet you'
drink1 is ask What would you like to drink?
drink2 is ask And what would you like to drink?
print 'Great I will be back with one ' drink1 ' and one
' drink2
",3,% is ask % % % % % print % % % % % is ask % % % % % print % % is % % % % % % % % % % % is ask % is % % % % % % print % % % % % % % % % % is ask % is % % % % % % print % % % % % % % % % % is ask % % % % % % % is ask % % % % % % % print % % % % % % % % % % % % % % 
"restaurant is ask Which restaurant are you at?
print 'Welcome to ' restaurant
waiter is ask Who will be serving you?
print 'My name is ' waiter ' and I will be serving you tonight'
guest1 is ask What is the name of your first customer?
print 'Hi ' guest1 ' its nice to meet you'
guest2 is ask What is the name of your second customer?
print 'Hi ' guest2 ' its nice to meet you'
drink1 is ask What would you like to drink?
drink2 is ask And what would you like to drink?
",3,% is ask % % % % % print % % % % % is ask % % % % % print % % is % % % % % % % % % % % is ask % is % % % % % % print % % % % % % % % % % is ask % is % % % % % % print % % % % % % % % % % is ask % % % % % % % is ask % % % % % % % 
"player1 is rock, paper, scissors
print player1 at random
player2 is rock, paper, scissors
print player2 at random
print player1 at random
print player2 at random
print player1 at random
print player2 at random

",3,% is % % % print % % % % is % % % print % % % print % % % print % % % print % % % print % % % 
"name is slim shady
print 'my name is ' name",3,% is % % print % % is % % 
"Restaurant is ask What restaurant is this 
print 'Welcome to...' Restaurant
",3,% is ask % % is % print % % % 
print 'Hello welcome to we think code',3,print % % % % % % 
"customer1 is ask What is your name?
customer2 is ask What is your name?
print Hi customer1 it
print Hi customer2 it",3,% is ask % is % % % is ask % is % % print % % % print % % % 
"customer1 is ask What is your name?
customer2 is ask What is your name?
print 'Hi ' customer1 ' it'
print 'hi ' customer2 ' it'",3,% is ask % is % % % is ask % is % % print % % % % % print % % % % % 
"restaurant is ask please enter the name of a restaurant?
print 'welcome to 'restaurant",3,% is ask % % % % % % % print % % % 
"restaurant is ask enter the name of the restaurant
print welcome to restaurant",3,% is ask % % % % % % print % % % 
"restaurant is ask Please enter the name of a restaurant



",3,% is ask % % % % % % % 
"place is ask What is the name of the restaurant?
print 'Welcome to 'place
",3,% is ask % is % % % % % print % % % 
"name is Gugu
print name ' my name is ' name",3,% is % print % % % % is % % 
"phone_ is ask what phone do you use?
print 'I use a 'phone_ print 'phone '",3,% is ask % % % % % print % % % % print % % 
"phone_ is ask what phone do you use?
print 'I use a phone_ phone'",3,% is ask % % % % % print % % % % % 
"phone_ is ask what phone do you use?
print 'I use a ' phone_ phone",3,% is ask % % % % % print % % % % % % 
"food is ask what is your favorite food
print 'my favorite food is 'food
",3,% is ask % is % % % print % % % is % 
"ask is how much money do you have?
",3,ask is % % % % % % 
"ask is how much money do you have?
print 'I have'",3,ask is % % % % % % print % % 
"name is pancake
print 'I want to learn how to make a 'name",3,% is % print % % % % % % % % % 
"print 'special is fish, steak, or pizza'
special is ask What would you like?",3,print % is % % % % % is ask % % % % 
"print 'Hello world'
print 'JT'",3,print % % print % 
"name is ask
print 'my name is ' name",3,% is ask print % % is % % 
"capybara is dog, cat, pumpkin at random
print 'Hello welcome to ' capybara '.'",3,% is % % % % % print % % % % % % 
"capybara is capybara
print 'Hello welcome to ' capybara '.'",3,% is % print % % % % % % 
print naam is naam,3,print % is % 
"food is pizza
print ' is your favorite food'",3,% is % print % is % % % 
"food is pizza
print ' is your favorite food' pizza",3,% is % print % is % % % % 
"lunch is what do you have for lunch?
time is what time do you go for lunch?",3,% is % % % % % % % is % % % % % % % 
"lunch is what do you have for lunch?
time is what time do you go for lunch?
print lunch",3,% is % % % % % % % is % % % % % % % print % 
"lunch is ask what do you have for lunch?
time is what time do you go for lunch?
print lunch",3,% is ask % % % % % % % is % % % % % % % print % 
"lunch is ask what do you have for lunch?
time is ask what time do you go for lunch?
print lunch",3,% is ask % % % % % % % is ask % % % % % % % print % 
"name is eric
print 'my name is ' name i am so excited to be here",3,% is % print % % is % % % % % % % % % 
"name is eric
print 'my name is ' name is am so excited to be here",3,% is % print % % is % % is % % % % % % 
"player2_ is ask Rock, paper or scissors
print player2_
player1_ is Rock, Paper, Scissors
print player1_ at random",3,% is ask % % % % print % % is % % % print % % % 
"name is eric
print 'my name is ' name i am so excited tobe here",3,% is % print % % is % % % % % % % % 
"name is eric
print 'my name is ' name
print i am so excited to be here",3,% is % print % % is % % print % % % % % % % 
"answer is ask What is the name of the first box?
print 'Your answer is ' answer
",3,% is ask % is % % % % % % print % % is % % 
print 'color is ask What is your favorite color?',3,print % is ask % is % % % 
"rest is ask What is the name of the restaurant?
print 'Welcome to ' rest
name1 is ask What is your name?
print 'Hi my name is ' name1 ' and I will be serving you tonight'
name2 is ask What is your name?
print 'Hi ' name2 ' its nice to meet you'
name3 is ask what is your name?
print 'Hi ' name3 ' its nice to meet you'
drink1 is ask What would you like?
drink2 is ask What would you like?
print 'Great I will be back with one ' drink1 ' and one ' drink2
",3,% is ask % is % % % % % print % % % % % is ask % is % % print % % % is % % % % % % % % % % % is ask % is % % print % % % % % % % % % % is ask % is % % print % % % % % % % % % % is ask % % % % % is ask % % % % print % % % % % % % % % % % % % % 
"rest is ask What is the name of the restaurant?
print 'Welcome to ' rest
name1 is ask What is your name?
print 'Hi my name is ' name1 ' and I will be serving you tonight'
name2 is ask What is your name?
print 'Hi ' name2 ' its nice to meet you'
name3 is ask what is your name?
print 'Hi ' name3 ' its nice to meet you'",3,% is ask % is % % % % % print % % % % % is ask % is % % print % % % is % % % % % % % % % % % is ask % is % % print % % % % % % % % % % is ask % is % % print % % % % % % % % % 
"rest is ask What is the name of the restaurant?
print 'Welcome to ' rest
name1 is ask What is your name?
print 'Hi my name is ' name1 ' and I will be serving you tonight'
name2 is ask What is your name?
print 'Hi ' name2 ' its nice to meet you'
name3 is ask what is your name?
print 'Hi ' name3 ' its nice to meet you'
drink1 is ask What would you like?",3,% is ask % is % % % % % print % % % % % is ask % is % % print % % % is % % % % % % % % % % % is ask % is % % print % % % % % % % % % % is ask % is % % print % % % % % % % % % % is ask % % % % 
"restaurant is ask what is the name of the restaurant
print 'welcome to ' restaurant
name is ask what is your name
print 'my name is ' name 'and I will be serving you tonight '",3,% is ask % is % % % % % print % % % % % is ask % is % % print % % is % % % % % % % % % % 
"restaurant is ask what is the name of the restaurant
print 'Hello welcome to ' restaurant
name is ask what is your name
print 'my name is ' name 'and i will be serving you tonight '
name is ask what is your name
print 'Hi ' name ' its nice to meet you '
name is ask what is your name
print 'Hi ' name 'its nice to meet you '",3,% is ask % is % % % % % print % % % % % % is ask % is % % print % % is % % % % % % % % % % % is ask % is % % print % % % % % % % % % % % is ask % is % % print % % % % % % % % % 
"restaurant is ask what is the name of the restaurant
print 'Welcome to ' restaurant
name is ask what is your name
print 'My name is is ' name ' and I will be serving you tonight '",3,% is ask % is % % % % % print % % % % % is ask % is % % print % % is is % % % % % % % % % % % 
"restaurant is ask what is the name of the restaurant
print 'Welcome to ' restaurant
name is ask what is your name
print 'My name  is ' name ' and I will be serving you tonight '",3,% is ask % is % % % % % print % % % % % is ask % is % % print % % is % % % % % % % % % % % 
"restaurant is ask what is the name of the restaurant
print 'Welcome to ' restaurant
name is ask what is your name
print 'My name  is ' name ' and I will be serving you tonight '
name is ask what is your name 
print 'Hi ' name ' its nice to meet you '",3,% is ask % is % % % % % print % % % % % is ask % is % % print % % is % % % % % % % % % % % % is ask % is % % print % % % % % % % % % % 
"restaurant is ask what is the name of the restaurant
print 'Welcome to ' restaurant
name is ask what is your name
print 'My name  is ' name ' and I will be serving you tonight '
name is ask what is your name 
print 'Hi ' name ' its nice to meet you '
name is ask what is your name 
print 'Hi ' name 'its nice to meet you '",3,% is ask % is % % % % % print % % % % % is ask % is % % print % % is % % % % % % % % % % % % is ask % is % % print % % % % % % % % % % % is ask % is % % print % % % % % % % % % 
"restaurant is ask what is the name of the restaurant
print 'Welcome to ' restaurant
name is ask what is your name
print 'My name  is ' name ' and I will be serving you tonight '
name is ask what is your name 
print 'Hi ' name ' its nice to meet you '
name is ask what is your name 
print 'Hi ' name ' its nice to meet you '",3,% is ask % is % % % % % print % % % % % is ask % is % % print % % is % % % % % % % % % % % % is ask % is % % print % % % % % % % % % % % is ask % is % % print % % % % % % % % % % 
print 'wethinkcode_ is a peer to peer learning institution',3,print % is % % % % % % 
"rest is ask What is the name of the restaurant?
print 'Welcome to ' rest
name1 is ask What is your name?
print 'Hi my name is' name1 'and I will be serving you tonight.'",3,% is ask % is % % % % % print % % % % % is ask % is % % print % % % % % % % % % % % % 
"rest is ask What is the name of the restaurant?
print 'Welcome to ' rest
name1 is ask What is your name?
print 'Hi my name is' name1 ' and I will be serving you tonight'",3,% is ask % is % % % % % print % % % % % is ask % is % % print % % % % % % % % % % % % % 
"rest is ask What is the name of the restaurant?
print 'Welcome to ' rest
name1 is ask What is your name?
print 'Hi my name is ' name1 ' and I will be serving you tonight'
name2 is ask What is your name?
print 'Hi ' name2 ' its nice to meet you'",3,% is ask % is % % % % % print % % % % % is ask % is % % print % % % is % % % % % % % % % % % is ask % is % % print % % % % % % % % % 
"name is ben
print 'my name is ben ' name
",3,% is % print % % is % % % 
"name is ben
print ' my name is ben ' name
",3,% is % print % % % is % % % 
"rest is ask What is the name?
print 'Welcome to ' rest
name1 is ask What is your name?
print 'Hi my name is' name1 'and I will be serving you tonight.'",3,% is ask % is % % print % % % % % is ask % is % % print % % % % % % % % % % % % 
"rest is ask What is the name?
print 'Welcome to ' rest
name1 is ask What is your name?
print 'Hi ' name1",3,% is ask % is % % print % % % % % is ask % is % % print % % % 
"rest is ask What is the name of the restaurant?
print 'Welcome to ' rest
name1 is ask What is your name?
print 'Hi my name is' name1 ",3,% is ask % is % % % % % print % % % % % is ask % is % % print % % % % % 
"print 'Hello welcome to we think code
 we think code is a peer to peer learning institution'",3,print % % % % % % % % % is % % % % % % 
"print 'Hello welcome to we think code '
print 'we think code is a peer to peer learning institution '",3,print % % % % % % % print % % % is % % % % % % % 
"name is Moosa
print 'My name is ' name ' and I am excited to be here' ",3,% is % print % % is % % % % % % % % % % 
"Meta is ask 'What is love?'
print meta",3,% is ask % is % print % 
"name is ask what is your name
print 'welcome to '  name
name is ask what is your name
print 'my name is ' name and i will be serving you tonight
print and i will be serving you tonight",3,% is ask % is % % print % % % % % is ask % is % % print % % is % % % % % % % % % print % % % % % % % 
"name is what is your name
print name",3,% is % is % % print % 
"name is ask what is your name
print welcome to name
name is ask what is your name
",3,% is ask % is % % print % % % % is ask % is % % 
