code,level,processed_code
"Program is Rock, Paper, Scissors
Human is ask Round 1 Choose Rock Paper Scissors
print 'Program goes with ' Program at random
print 'You went with ' Human
Human is ask Round 2 What do you choose this time?
print 'This round program goes with ' Program at random
print 'You went with ' Human
Human is ask Final round pick wisely
print Program at random
print Human",5,% is % % % % is ask % % % % % % print % % % % % % % print % % % % % % is ask % % % % % % % % print % % % % % % % % % print % % % % % % is ask % % % % print % % % print % 
"player2 is ask Rock Paper or Scissors?
move is Rock ,Paper, Scissors
player1 is move at random
if player2 is Rock if player1 is Rock print ''
print player1

",5,% is ask % % % % % is % % % % is % % % if % is % if % is % print % print % 
"player2 is ask Rock Paper or Scissors?
move is Rock ,Paper, Scissors
player1 is move at random
if player2 is Rock if player1 is Rock print ''

",5,% is ask % % % % % is % % % % is % % % if % is % if % is % print % 
"player2 is ask Rock Paper or Scissors?
move is Rock ,Paper, Scissors
player1 is move at random
if player2 is Rock print '' if player1 is Rock print ''

",5,% is ask % % % % % is % % % % is % % % if % is % print % if % is % print % 
"player2 is ask Rock Paper or Scissors?
move is Rock ,Paper, Scissors
player1 is move at random
if player2 is Rock print 'hy' 
",5,% is ask % % % % % is % % % % is % % % if % is % print % 
"player2 is ask Rock Paper or Scissors?
move is Rock ,Paper, Scissors
player1 is move at random

",5,% is ask % % % % % is % % % % is % % % 
"player2 is ask Rock Paper or Scissors?
move is Rock ,Paper, Scissors
player1 is move at random

print 'Player1: ' player1
print 'Player2: ' player2
",5,% is ask % % % % % is % % % % is % % % print % % % print % % % 
"move is Rock ,Paper, Scissors
player1 is move at random
player2 is ask Rock Paper or Scissors?
print 'Player1: ' player1
print 'Player2: ' player2
",5,% is % % % % is % % % % is ask % % % % print % % % print % % % 
"move is Rock ,Paper, Scissors
player1 is move at random
player2 is ask Rock Paper or Scissors?
print 'Player1: ' player1

",5,% is % % % % is % % % % is ask % % % % print % % % 
"move is Rock ,Paper, Scissors
player1 is move at random
print 'Player1: ' player1
player2 is ask Rock ,Paper or Scissors?
",5,% is % % % % is % % % print % % % % is ask % % % % 
"move is Rock ,Paper, Scissors
player1 is move at random
print 'Player1: ' player1
player2 is ask Rock ,Paper or Scissors?
print 'Player2: ' player2",5,% is % % % % is % % % print % % % % is ask % % % % print % % % 
"move is Rock ,Paper, Scissors
player1 is move at random
print 'Player1: ' player1",5,% is % % % % is % % % print % % % 
"move is Rock ,Paper, Scissors
player1 is move at random
print player1",5,% is % % % % is % % % print % 
"print 'print'
print 'if'
print 'ask'",5,print % print % print % 
"waiter is ask what is your restaurant?
print 'Welcome to ' waiter
",5,% is ask % is % % print % % % % 
"Game is rock, paper, scissors
Player2 is ask What do you choose rock paper or scissors?
Player1 is Game at random
if Player2 is rock and Player1 is scissors print 'you win'
if Player2 is paper and Player1 is rock print 'You win'
if Player2 is scissors and Player1 is paper print 'You win'
if Player2 is scissors and Player1 is rock print 'You lose'
if Player2 is rock and Player1 is paper print 'You lose'
if Player2 is paper and Player1 is scissors print 'You lose'",5,% is % % % % is ask % % % % % % % % % is % % % if % is % % % is % print % % if % is % % % is % print % % if % is % % % is % print % % if % is % % % is % print % % if % is % % % is % print % % if % is % % % is % print % % 
print 'Welcome to Ocean Basket',5,print % % % % 
"restaurant is ask the name of the restaurant?
print 'welcome to' restaurant",5,% is ask % % % % % print % % % 
"restaurant is ask the name of the restaurant?
print 'Welcome to ' restaurant ",5,% is ask % % % % % print % % % % 
"game is rock, paper, scissors
print game at random",5,% is % % % print % % % 
"word is ask What is your favorite word?
if word is word repeat 5 times print word ",5,% is ask % is % % % if % is % repeat % times print % 
"pet is ask What pet do you have?
if pet is cat print 'cute' else print 'no'",5,% is ask % % % % % if % is % print % % print % 
"print 'print' 
print 'if'",5,print % print % 
"print print
print as
print if",5,print print print % print if 
print 'GOD' repeat five times,5,print % repeat % times 
print is ask rock paper scissors?,5,print is ask % % % 
"player is ask rock, paper, scissors?
",5,% is ask % % % 
"print 'rice '
",5,print % % 
"print ' rice '
",5,print % % % 
"print 'food' is nice
",5,print % is % 
"Computer is rock
Player is ask rock paper scissors?
if Player is rock print 'Its a tie'",5,% is % % is ask % % % if % is % print % % % 
"Computer is rock
Player is ask rock paper scissors?",5,% is % % is ask % % % 
Computer is rock,5,% is % 
"word is ask enter your favorite word
if word is exactly repeat 5 times print 'good' ",5,% is ask % % % % if % is % repeat % times print % 
"player1 is print rock
",5,% is print % 
"word is ask enter your favorite word
print ' print the word out 5 times' word",5,% is ask % % % % print % print % % % % % % 
"Move is Rock, Paper, Scissors
repeat 3 times Player2 is ask Choose Rock Paper or Scissors Player2...
repeat 3 times print 'player2: ' Player2
print '...'
repeat 3 times Player1 is Move at random
repeat 3 times print 'player1: ' Player1 
print '...'
",5,% is % % % repeat % times % is ask % % % % % % repeat % times print % % % print % repeat % times % is % % % repeat % times print % % % print % 
"
print 'Hello my name is mike.'",5,print % % % is % 
print game ' rock paper scissors ',5,print % % % % % % 
print ' game is rock paper scissors ',5,print % % is % % % % 
print game is rock paper scissors,5,print % is % % % 
"print 'game is rock  paper scissors'
print ' rock  paper  scissors '
",5,print % is % % % print % % % % % 
"print 'game is rock  paper scissors'
print ' rock  paper scissors  at ' random
",5,print % is % % % print % % % % % % % 
"print 'game is rock  paper scissors'
print ' rock  paper scissors  at' random
",5,print % is % % % print % % % % % % 
"player1 is rock, paper, scissors
",5,% is % % % 
"print ' rock paper scissors '
player_1 is ask if player_2 is ready
",5,print % % % % % % is ask if % is % 
"print ' we have fish steak pizza ' 
",5,print % % % % % % % 
"player_1 is rock, paper, scissors
player_2 is ask rock paper scissors",5,% is % % % % is ask % % % 
"game is Rock, Paper, Scissors
computer is player1
human is player2
player2 is ask What is your move?
print player2
",5,% is % % % % is % % is % % is ask % is % % print % 
"game is Rock, Paper, Scissors
computer is player1
human is player2
",5,% is % % % % is % % is % 
"game is Rock, Paper, Scissors
computer is player1
",5,% is % % % % is % 
"game is Rock, Paper, Scissors
computer is player1
human is player2
player2 is ask What is your move?
print player2
print 'Player 1 what is your move?'
print game at random
player2 is ask What is your move?
print player2
print 'Player 1 what is your move?'
print game at random
player2 is ask What is your move?
print player2
print 'Player 1 what is your move?'
print game at random",5,% is % % % % is % % is % % is ask % is % % print % print % % % is % % print % % % % is ask % is % % print % print % % % is % % print % % % % is ask % is % % print % print % % % is % % print % % % 
"print ask what special do you have today
print we have fish chips steak",5,print ask % % % % % % print % % % % % 
"print what special do you have today
print we have fish chips steak",5,print % % % % % % print % % % % % 
"game is Rock, Paper, Scissors
computer is player1
human is player2
player2 is ask What is your move?
print player2
print 'Player 1 what is your move?'
print game at random",5,% is % % % % is % % is % % is ask % is % % print % print % % % is % % print % % % 
"game is Rock, Paper, Scissors
computer is player1
human is player2 
player2 is ask What is your move?
print player2
print ' Player 1 What is your move?'
print game at random
",5,% is % % % % is % % is % % is ask % is % % print % print % % % % is % % print % % % 
"special is ask What is your special for today?
print special ' is today!'",5,% is ask % is % % % % print % % is % 
"menu is crab, pizza, bread

menu_1 is ask what special would you love to order crab pizza and bread?

print menu_1",5,% is % % % % is ask % % % % % % % % % % % print % 
"value is ask Enter a number
value is value * 10
print 'the value of value is ' value",5,% is ask % % % % is % * % print % % % % is % % 
"value is ask Enter a number
value is value *10
print 'the value of value is ' value",5,% is ask % % % % is % % print % % % % is % % 
"value is ask Enter a number
value is value * 10
print 'the value of value is' value",5,% is ask % % % % is % * % print % % % % % % 
"word is ask What is your favorite word?
if word is brave repeat 5 times print 'brave' else repeat 5 times print 'that is not the word'",5,% is ask % is % % % if % is % repeat % times print % % repeat % times print % is % % % 
"food is pizza, steak or fish",5,% is % % % % 
"player1 is rock, paper, scissors
player2 is ask rock paper scissors?
print 'Player1 : ' player1 at random
print 'Player2 : ' player2
",5,% is % % % % is ask % % % print % : % % % % print % : % % 
"player1 is rock, paper, scissors
player2 is ask Rock Paper Scissors
print player1 at random",5,% is % % % % is ask % % % print % % % 
"player1 is rock, paper, scissors
player2 is ask Rock Paper Scissors
print player2",5,% is % % % % is ask % % % print % 
"player1 is rock, paper, scissors
player2 is ask Rock Paper Scissors
print player1
print player2",5,% is % % % % is ask % % % print % print % 
"player1 is rock, paper, scissors
player2 is ask Rock Paper Scissors?
print player1
print player2
if player1 is Rock and player2 is Rock print 'Its a Draw'",5,% is % % % % is ask % % % print % print % if % is % % % is % print % % % 
"print 'game 2'
player2 is rock, paper, scissors 
player1 is ask rock paper scissors
print player2 at random
print player1

",5,print % % % is % % % % is ask % % % print % % % print % 
"player2 is rock, paper, scissors 
player1 is ask rock paper scissors
print player2 at random
print player1

",5,% is % % % % is ask % % % print % % % print % 
"player1 is rock, paper, scissors
player2 is ask rock paper scissors?
print 'Player1 : ' player1 at random
print 'Player2 : ' player2
player2 is ask rock paper scissors?
print 'Player1 : ' player1 at random
print 'Player2 : ' player2
player2 is ask rock paper scissors?
print 'Player1 : ' player1 at random
print 'Player2 : ' player2",5,% is % % % % is ask % % % print % : % % % % print % : % % % is ask % % % print % : % % % % print % : % % % is ask % % % print % : % % % % print % : % % 
"print 'move is rock, paper, scissors '",5,print % is % % % % 
"player1 is Rock, Paper, Scissors
player2 is ask Rock Paper Scissors
print player1 at random
player2 is ask Rock Paper Scissors
print player1 at random
player2 is ask Rock Paper Scissors
print player1 at random",5,% is % % % % is ask % % % print % % % % is ask % % % print % % % % is ask % % % print % % % 
"print 'what special do you have today?'
print 'we have fish chips steak'
waiter is ask what do you want
if customer is fish print 'good'
if customer is chips print 'good choice'
if customer is steak print 'nice'",5,print % % % % % % print % % % % % % is ask % % % % if % is % print % if % is % print % % if % is % print % 
"player1 is rock
player2 is ask rock paper scissors
print player2
print player1
if player2 is rock print 'tie'
if player2 is paper print 'player2 win'
if player2 is scissors print 'player1 win'",5,% is % % is ask % % % print % print % if % is % print % if % is % print % % if % is % print % % 
"print 'Head and Tail game'
coin is ask What coin side Head or Tail?
if coin is Head print 'correct' else print 'incorrect'",5,print % % % % % is ask % % % % % % if % is % print % % print % 
"customer is fish, steak, chips
print 'what special do you have today?'
print 'we have fish chips steak'
waiter is ask what do you want
if customer is fish print 'good'
if customer is chips print 'good choice'
if customer is steak print 'nice'",5,% is % % % print % % % % % % print % % % % % % is ask % % % % if % is % print % if % is % print % % if % is % print % 
"print 'Head and Tail game'
coin is ask What coin side Head or Tail?",5,print % % % % % is ask % % % % % % 
"print 'what special do you have today?'
print 'we have fish chips steak'
waiter is ask what do you want
if customer is fish print 'good'",5,print % % % % % % print % % % % % % is ask % % % % if % is % print % 
"print 'what special do you have today?'
print 'we have fish chips steak'
waiter is ask what do you want",5,print % % % % % % print % % % % % % is ask % % % % 
"print 'what special do you have today?'
print 'we have fish chips steak'
waiter is ask what?
",5,print % % % % % % print % % % % % % is ask % 
"game is Rock, Paper, Scissors
computer is player1
human is player2

player2 is ask What is your move?
print player2
print 'Player 1 what is your move?'
print game at random

player2 is ask What is your move?
print player2
print 'Player 1 what is your move?'
print game at random
",5,% is % % % % is % % is % % is ask % is % % print % print % % % is % % print % % % % is ask % is % % print % print % % % is % % print % % % 
"print customer is ask What special would you like


",5,print % is ask % % % % % 
"food is what is your favorite food?
if food is pizza repeat 4 times print 'fun' else repeat 5 times print 'ok'",5,% is % is % % % if % is % repeat % times print % % repeat % times print % 
"game is rock, paper, scissors
print game at random
player1 is ask player one ",5,% is % % % print % % % % is ask % % 
"repeat 1 times print 'print, as, if'",5,repeat % times print % % % 
"print 'name' repeat
",5,print % repeat 
"name is ask What is your name?
if name is Jack repeat 3 times print 'yes' else repeat 4 times print 'no'",5,% is ask % is % % if % is % repeat % times print % % repeat % times print % 
"name is ask What is your name?
if name is Jack repeat 3 times print 'yes' else repeat 4 times print 'no' print",5,% is ask % is % % if % is % repeat % times print % % repeat % times print % print 
"name is ask What is your name?
if name is Jack print 'welcome' else print 'bye'",5,% is ask % is % % if % is % print % % print % 
"move is ask choose one rock, paper or scissors?",5,% is ask % % % % % % 
"move is ask make a choice rock, paper or scissors?",5,% is ask % % % % % % % 
"game is rock, paper, scissors 
player is ask player
print game at random",5,% is % % % % is ask % print % % % 
"game is rock, paper, scissors random choice
player is ask player
print game at random",5,% is % % % % % % is ask % print % % % 
"game is rock, paper, scissors random choice
player1 is ask player1
player2 is ask player2
print game at random",5,% is % % % % % % is ask % % is ask % print % % % 
"game is rock, paper, scissors random choice
player1 is ask player1
player2 is ask player2
",5,% is % % % % % % is ask % % is ask % 
"game is rock, paper, scissors
player1 is ask player1
player2 is ask player2
game is ask random choice",5,% is % % % % is ask % % is ask % % is ask % % 
"print 'print' break
print 'if'
print 'ask'",5,print % % print % print % 
"game is rock, paper, scissors
player1 is ask player1
player2 is ask player2",5,% is % % % % is ask % % is ask % 
"game is rock, paper, scissors
player1 is ask player1
player2 is ask player2
print game at random",5,% is % % % % is ask % % is ask % print % % % 
"game is rock, paper, scissors
print game at random
player1 is ask player1
player2 is ask player2",5,% is % % % print % % % % is ask % % is ask % 
"player1 is Rock
player2 is ask Choose Rock, Paper or Scissors
",5,% is % % is ask % % % % % 
"player1 is scissors
player2 is ask what is your choice rock, paper or scissors

",5,% is % % is ask % is % % % % % % 
"player1 is scissors
player2 is ask choose between rock, paper or scissors

",5,% is % % is ask % % % % % % 
"toy is ask toy
repeat 3 times print 'toy'",5,% is ask % repeat % times print % 
"word is ask What is your favorite word ?
print word
",5,% is ask % is % % % % print % 
"word is ask What is your favorite word ?

",5,% is ask % is % % % % 
"player1 is Rock, Paper, Scissors
player2 is ask What is your move?
print 'Player1 ' player1 at random
print 'Player2 ' player2",5,% is % % % % is ask % is % % print % % % % % print % % % 
"player2 is ask rock, paper or scissors?
",5,% is ask % % % % 
"player1 is rock
player2 is ask rock, paper or scissors?
",5,% is % % is ask % % % % 
"player1 is ask make a move?
if player is rock print 'you win' paper print 'you lose'
player2 is ask make a move?
if move is scissors print 'you lose' rock print 'you win'",5,% is ask % % % if % is % print % % % print % % % is ask % % % if % is % print % % % print % % 
"word is ask What is your favorite word?
",5,% is ask % is % % % 
"word is ask What is your favorite word?
answer is good repeat 5 times",5,% is ask % is % % % % is % repeat % times 
"player1 is ask make a move?
if move is rock print 'you lose' paper print 'you win'
player2 is ask make a move?
if move is scissors print 'you lose' rock print 'you win'
player1 is ask make a move?
if move is rock print 'its a tie' rock print 'its a tie'
player2 is ask make a move
if move is paper print 'you lose' scissors print 'you win'",5,% is ask % % % if % is % print % % % print % % % is ask % % % if % is % print % % % print % % % is ask % % % if % is % print % % % % print % % % % is ask % % % if % is % print % % % print % % 
"player1 is ask make a move?
if move is rock print 'you win' paper print 'you lose'
player2 is ask make a move?
if move is scissors print 'you lose' rock print 'you win'
player1 is ask make a move?
if move is rock print 'its a tie' rock print 'its a tie'
",5,% is ask % % % if % is % print % % % print % % % is ask % % % if % is % print % % % print % % % is ask % % % if % is % print % % % % print % % % 
"value is ask Enter a number
value is a value * 10
print 'the value of value is ' value",5,% is ask % % % % is % % * % print % % % % is % % 
"pet is ask What is your favorite pet?
if pet is cat print 'cute' else print 'no'
pet is ask What is your favorite pet?",5,% is ask % is % % % if % is % print % % print % % is ask % is % % % 
"player1 is rock, paper, scissors
outcome is player1 at random
",5,% is % % % % is % % % 
"Player1 is Rock
print 'Player1: Rock'
move is ask Rock Paper or Scissors?
if move is Paper print 'Player2: won'
if move is Scissors print 'Player1: won'
if move is Rock print 'Draw'
",5,% is % print % % % is ask % % % % if % is % print % % if % is % print % % if % is % print % 
"move is ask player1 or player2? 
player1 is ask rock, paper, scissors?
player2 is ask rock, paper, scissors? 
if player2 is scissors print 'rock' else print 'paper' ",5,% is ask % % % % is ask % % % % is ask % % % if % is % print % % print % 
"move is ask player1 and player2? 
player1 is ask rock, paper, scissors? 
if player2 is rock print 'scissors' else print 'paper'",5,% is ask % % % % is ask % % % if % is % print % % print % 
"move is ask player1 and player2? 
player1 is ask rock, paper, scissors? 
",5,% is ask % % % % is ask % % % 
"player1 is rock
player2 is ask rock paper or scissors?
if player2 is player1 print 'draw'
if player2 is paper print 'win'
if player2 is scissors print 'lose' else print ''",5,% is % % is ask % % % % if % is % print % if % is % print % if % is % print % % print % 
player2 is ask rock?,5,% is ask % 
"player is ask Rock, Paper, Scissor?
player1 is rock
print player1",5,% is ask % % % % is % print % 
"player1 is rock
player is ask Rock, Paper, Scissor?
print player1",5,% is % % is ask % % % print % 
"player1 is rock
player2 is ask rock paper or scissors?
if player2 is player1 print 'draw' else print 'invalid'
if player2 is paper print 'win' else print 'invalid'
if player2 is scissors print 'lose' else print 'invalid'",5,% is % % is ask % % % % if % is % print % % print % if % is % print % % print % if % is % print % % print % 
"play is rock,  paper,  scissors 
print 'player1 is' play at random
",5,% is % % % print % % % % % 
"play is rock,  paper,  scissors 
print 'player1is' play at random
",5,% is % % % print % % % % 
"player1 is rock
player2 is ask what is your move player?
print 'Your move is ' player2
if player1 is rock and player2 is rock print 'its a tie'",5,% is % % is ask % is % % % print % % is % % if % is % % % is % print % % % 
"player1 is rock
player2 is ask what is your move player?
print 'player2 move is' player2
if player1 is rock and player2 is rock print 'its a tie'",5,% is % % is ask % is % % % print % % % % if % is % % % is % print % % % 
"print ' customer what special do you have today?'
print 'waiter we have pizza, steak, fish'
waiter is ask what special do you want?
",5,print % % % % % % % % print % % % % % % % is ask % % % % % 
"age is ask how old are you
repeat 10 times if age is 12 print 'You Boring' else repeat 100 times print 'You Suck'",5,% is ask % % % % repeat % times if % is % print % % % repeat % times print % % 
"age is ask how old are you
repeat 10 times if age is 12 print 'You Boring'",5,% is ask % % % % repeat % times if % is % print % % 
"age is ask how old are you
if age is 12 repeat 10 times print 'You Boring'",5,% is ask % % % % if % is % repeat % times print % % 
"age is ask how old are you
if age is 12 print 'You Boring'",5,% is ask % % % % if % is % print % % 
"age is ask how old are you
repeat 10 times if age is 12 print 'You Boring' else repeat 10 times print 'You Suck'
name is ask what is your name
repeat 10 times if name is Hello print 'Thank You' else print 'Thief'",5,% is ask % % % % repeat % times if % is % print % % % repeat % times print % % % is ask % is % % repeat % times if % is % print % % % print % 
"age is ask how old are you
repeat 10 times if age is 12 print 'You Boring' else repeat 10 times print 'You Suck'
name is ask what is your name
repeat 10 times if name is Hello print 'Thank You' ",5,% is ask % % % % repeat % times if % is % print % % % repeat % times print % % % is ask % is % % repeat % times if % is % print % % 
"age is ask how old are you
repeat 10 times if age is 12 print 'You Boring' else repeat 100 times print 'You Suck'
name is ask what is your name
name is repeat 10 times print 'Thank You' ",5,% is ask % % % % repeat % times if % is % print % % % repeat % times print % % % is ask % is % % % is repeat % times print % % 
"game is rock, paper, scissors
print game at random
game2 is ask Rock paper or scissors?
print game2
",5,% is % % % print % % % % is ask % % % % print % 
"game is rock, paper, scissors
game2 is ask Rock paper or scissors?
print game2
print game at random
",5,% is % % % % is ask % % % % print % print % % % 
"game is rock, paper, scissors
game2 is ask Rock paper or scissors?
print game at random
print game2
",5,% is % % % % is ask % % % % print % % % print % 
"game is rock, paper, scissors
game2 is ask Rock paper or scissors?
print 'Computer ' game at random
print game2
",5,% is % % % % is ask % % % % print % % % % % print % 
"game is rock, paper, scissors
game2 is ask Rock paper or scissors?
print 'Player1 ' game at random
print 'Player2 ' game2
",5,% is % % % % is ask % % % % print % % % % % print % % % 
"food is ask What are you eating for lunch?
print food",5,% is ask % % % % % % print % 
"age is ask how old are you?
if age is 20 print 'cool fam' else print 'cap'",5,% is ask % % % % if % is % print % % % print % 
"word is ask What is your favorite word?
print 'word repeat 3 times'",5,% is ask % is % % % print % repeat % % 
"word is ask Enter your favorite word?
print 'word repeat 3 times'",5,% is ask % % % % print % repeat % % 
"word is ask Enter your favorite word?
repeat 5 times print 'word'",5,% is ask % % % % repeat % times print % 
"repeat 1 times answer is ask What does a plant need?
",5,repeat % times % is ask % % % % % 
"repeat 3 times answer is ask What does a plant need?
print ask",5,repeat % times % is ask % % % % % print ask 
"sport is ask What is your favorite sport ?
print sport ' is your favorite!'",5,% is ask % is % % % % print % % is % % 
"restaurant is ask Name of restaurant?
print 'welcome to ' restaurant
name1 is ask What is your name?
print ' Hi my name is ' name1 ' and I  will be serving you tonight'",5,% is ask % % % print % % % % % is ask % is % % print % % % % is % % % % % % % % % % 
"restaurant is ask Name of restaurant?
print 'welcome to ' restaurant
name1 is ask What is your name?
print 'Hi my name is ' name1 ' and I  will be serving you tonight'

",5,% is ask % % % print % % % % % is ask % is % % print % % % is % % % % % % % % % % 
restaurant is ask What is the name of the restaurant?,5,% is ask % is % % % % % 
"restaurant is ask What is the name of the restaurant?
print 'Welcome to' restaurant",5,% is ask % is % % % % % print % % % 
"restaurant is ask What is the name of the restaurant?
print 'Welcome to ' restaurant",5,% is ask % is % % % % % print % % % % 
"drink1 is ask What would you like to drink?
drink2 is ask What would you like to drink?
print 'Great I will be back with one ' drink1 ' and one ' drink2",5,% is ask % % % % % % % is ask % % % % % % print % % % % % % % % % % % % % % 
"game is rock, paper, scissors
print game at random
game2 is ask Rock, paper or scissors?",5,% is % % % print % % % % is ask % % % % 
"game is rock, paper, scissors
game is ask Rock paper or scissors?
",5,% is % % % % is ask % % % % 
answer is Ask what is 30 times 20?,5,% is % % is % times % 
"answer is Ask what is 30 times 20?
if answer is 60 print 'You are correct!'",5,% is % % is % times % if % is % print % % % 
"answer is ask What is 30 times 20?
if answer is 60 print 'You are correct!'",5,% is ask % is % times % if % is % print % % % 
"answer is ask What is 30 times 20?
if answer is 60 print 'You are correct! The answer is indeed 60'",5,% is ask % is % times % if % is % print % % % % % is % % 
"answer is ask What is 30 times 20?
if answer is 60 print 'You are correct! The answer is indeed 60' else print 'wrong!'",5,% is ask % is % times % if % is % print % % % % % is % % % print % 
"answer is ask What is 30 times 20?
if answer is 60 print 'You are correct! The answer is indeed 60' else repeat 1000 times print 'wrong!'",5,% is ask % is % times % if % is % print % % % % % is % % % repeat % times print % 
"customer is ask what would you like to choose?
if customer is fish print 'great choice' else print 'no'",5,% is ask % % % % % % if % is % print % % % print % 
"word is ask What is your favorite word?
print 'word' ",5,% is ask % is % % % print % 
print 'print ask if',5,print % ask % 
"food is ask What is your favorite food?
food is Pizza repeat 3 times print 'cool!' else repeat 3 times print 'gross!'",5,% is ask % is % % % % is % repeat % times print % % repeat % times print % 
"place is ask what is place
print Welcome to place
person is ask What is your name?
print My name is person and I will be serving you tonight",5,% is ask % is % print % % % % is ask % is % % print % % is % % % % % % % % 
"place is ask what is place
print Welcome to place
person is ask What is your name?",5,% is ask % is % print % % % % is ask % is % % 
"place is ask what is place
print Welcome to place",5,% is ask % is % print % % % 
place is ask what is place,5,% is ask % is % 
"print Welcome to place
person is ask What is your name?
print My name is person and I will be serving you tonight",5,print % % % % is ask % is % % print % % is % % % % % % % % 
print My name is person and I will be serving you tonight,5,print % % is % % % % % % % % 
"user is ask What is your favorite word?
print user 'repeat 3 times' ",5,% is ask % is % % % print % % % % 
print my name is,5,print % % is 
