code,level,processed_code
"print 'welkom bij kast kat doos hond boom'
print 'het is een soort steen papier schaar maar dan met 5 dingen'
print 'hier nog even de regels'
print ' '
print '1. kast'
print '       kast wint van doos en hond.'
print '       kast verliest van kat en boom.'
print '2. kat'
print '       kat wint van doos en kast'
print '       kat verliest van hond'
print ' lol '",4,print % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % print % % % % is % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % print % % print % % .% % % % % print % % % % % % % % % % % % % % % % % % % % % % .% print % % % % % % % % % % % % % % % % % % % % % % % % % .% print % % .% % % % print % % % % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % print % % % % % 
"print 'welkom bij kast kat doos hond boom'
print 'het is een soort steen papier schaar maar dan met 5 dingen'
print 'hier nog even de regels'
print ' '
print '1. kast'
print '       kast wint van doos en hond.'
print '       kast verliest van kat en boom.'
print '2. kat'
print '       kat wint van doos en kast'
print '       kat verliest van hond'",4,print % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % print % % % % is % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % print % % print % % .% % % % % print % % % % % % % % % % % % % % % % % % % % % % .% print % % % % % % % % % % % % % % % % % % % % % % % % % .% print % % .% % % % print % % % % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % 
"print 'hallo tedere reizer'
print 'vandaag heb je een speciale gebeurtenis '
print 'je gaat dobbelen om het LEVEN! '
h is vesper
print 'mijn naam is ' h
t is ask wat is je naam 
print 'nou je heet dus ' t
if t is pepijn print 'leuk ' else print 'rot op '",4,print % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % % % % % % % % is % % % % % % print % % % % % % % % % is % % % is ask % % % is % % % % % % print % % % % % % % % % % % % % % % if % is % % % % % % print % % % % % % else print % % % % % % % 
"k is ask kies een getal
kies is 1,2,3,4,5,6,7,8
if k is 1 print '7' else print 'fout'",4,% is ask % % % % % % % % % % % % % % % % is % % % % % % % % % % % % % % % if % is % print % % % else print % % % % % % 
"kleur is ask Wat is je lievelingskleur?
print kleur
if kleur is bami print 'omnomnom' else print 'fijn voor jou'",4,% % % % % is ask % % % is % % % % % % % % % % % % % % % % % % print % % % % % if % % % % % is % % % % print % % % % % % % % % % else print % % % % % % % % % % % % % 
"print 'welkom bij kast kat doos hond boom'
print 'het is een soort steen papier schaar maar dan met 5 dingen'
print 'hier nog even de regels'
print ' '
print '1. kast'
print '       kast wint van doos en hond.'
print '       kast verliest van kat en boom.'
print '2. kat'",4,print % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % print % % % % is % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % print % % print % % .% % % % % print % % % % % % % % % % % % % % % % % % % % % % .% print % % % % % % % % % % % % % % % % % % % % % % % % % .% print % % .% % % % 
"print 'hallo tedere reizer'
print 'vandaag heb je een speciale gebeurtenis '
print 'je gaat dobbelen om het LEVEN! '
h is vesper
print 'mijn naam is ' h",4,print % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % % % % % % % % is % % % % % % print % % % % % % % % % is % % 
"print 'welkom bij kast kat doos hond boom'
print 'het is een soort stten papier schaar maar dan met 5 dingen'
print 'hier nog even de regels'
print ' '
print '1'",4,print % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % print % % % % is % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % print % % print % % % 
print 'pepijn is cool',4,print % % % % % % % is % % % % % 
"n is 1,2,3,4,5
c is n at random
m is ask hoeveel vingers steek ik op?
if m is c print 'goed' else print 'fout ik had ' c",4,% is % % % % % % % % % % is % % % % % % % % % % is ask % % % % % % % % % % % % % % % % % % % % % % % % if % is % print % % % % % % else print % % % % % % % % % % % % 
"print 'welkom bij kast kat doos hond boom'
print 'het is een soort stten papier schaar maar dan met 5 dingen'",4,print % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % print % % % % is % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % 
"n is 1,2,3,4,5
c is n at random
m is ask hoeveel vingers steek ik op?
if m is c print 'goed' else print 'fout'",4,% is % % % % % % % % % % is % % % % % % % % % % is ask % % % % % % % % % % % % % % % % % % % % % % % % if % is % print % % % % % % else print % % % % % % 
"naam is ask hoe heet jij?
if naam is jamie print 'leuk' else print 'minder leuk!'",4,% % % % is ask % % % % % % % % % % % if % % % % is % % % % % print % % % % % % else print % % % % % % % % % % % % % 
"nombre is ask Cómo te llamas?
if nombre is Hedy print 'divertido' else print 'menos divertido!'",4,% % % % % % is ask % ó% % % % % % % % % % % if % % % % % % is % % % % print % % % % % % % % % % % else print % % % % % % % % % % % % % % % % % 
"jouwkeuze is ask wat kies jij?
keuzes is steen, schaar, papier
computerkeuze is keuzes at random
if computerkeuze is schaar and jouwkeuze is papier print 'de computer wint'
if computerkeuze is schaar and jouwkeuze is steen print 'jij wint'",4,% % % % % % % % % is ask % % % % % % % % % % % % % % % % % is % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % is % % % % % % % % % % % % % % if % % % % % % % % % % % % % is % % % % % % % % % % % % % % % % % % is % % % % % % print % % % % % % % % % % % % % % % % if % % % % % % % % % % % % % is % % % % % % % % % % % % % % % % % % is % % % % % print % % % % % % % % % 
"g is kop,munt
m is g at random
n is ask Kop of munt?
print 'Jij koos ' n
if n is m print 'Ja het is ' m else print 'nee ik had ' m",4,% is % % % % % % % % % is % % % % % % % % % % is ask % % % % % % % % % % print % % % % % % % % % % if % is % print % % % % % % is % % else print % % % % % % % % % % % 
"mijnKeuze is ask wat is jou keuze?
keuzes is steen, papier, schaar
computerKeuze is keuzes at random
if computerKeuze is mijnKeuze print 'Gelijk'
if computerKeuze is schaar and mijnKeuze is papier print 'Computer wint' else print 'Ik win'
if computerKeuze is steen and mijnKeuze is papier print 'Ik win' else print 'Computer wint'
if computerKeuze is papier and mijnKeuze is schaar print 'Ik win' else print 'Computer wint'",4,% % % % % % % % % is ask % % % is % % % % % % % % % % % % % % % is % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % is % % % % % % % % % % % % % % if % % % % % % % % % % % % % is % % % % % % % % % print % % % % % % % % if % % % % % % % % % % % % % is % % % % % % % % % % % % % % % % % % is % % % % % % print % % % % % % % % % % % % % % else print % % % % % % % if % % % % % % % % % % % % % is % % % % % % % % % % % % % % % % % is % % % % % % print % % % % % % % else print % % % % % % % % % % % % % % if % % % % % % % % % % % % % is % % % % % % % % % % % % % % % % % % is % % % % % % print % % % % % % % else print % % % % % % % % % % % % % % 
"mijnKeuze is ask wat is jou keuze?
keuzes is steen, papier, schaar
computerKeuze is keuzes at random
if computerKeuze is mijnKeuze print 'Gelijk'
if computerKeuze is schaar and mijnKeuze is papier print 'Computer wint' else 'Ik win'
if computerKeuze is steen and mijnKeuze is papier print 'Ik win' else 'Computer wint'
if computerKeuze is papier and mijnKeuze is schaar print 'Ik win' else 'Computer wint'",4,% % % % % % % % % is ask % % % is % % % % % % % % % % % % % % % is % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % is % % % % % % % % % % % % % % if % % % % % % % % % % % % % is % % % % % % % % % print % % % % % % % % if % % % % % % % % % % % % % is % % % % % % % % % % % % % % % % % % is % % % % % % print % % % % % % % % % % % % % % else % % % % % % % if % % % % % % % % % % % % % is % % % % % % % % % % % % % % % % % is % % % % % % print % % % % % % % else % % % % % % % % % % % % % % if % % % % % % % % % % % % % is % % % % % % % % % % % % % % % % % % is % % % % % % print % % % % % % % else % % % % % % % % % % % % % % 
"mijnKeuze is ask wat is jou keuze?
keuzes is steen, papier, schaar
computerKeuze is keuzes at random
if computerKeuze is mijnKeuze print 'Gelijk'
if computerKeuze is schaar and mijnKeuze is papier print 'Computer wint' eles 'Ik win'
if computerKeuze is steen and mijnKeuze is papier print 'Ik win' else 'Computer wint'
if computerKeuze is papier and mijnKeuze is schaar print 'Ik win' else 'Computer wint'",4,% % % % % % % % % is ask % % % is % % % % % % % % % % % % % % % is % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % is % % % % % % % % % % % % % % if % % % % % % % % % % % % % is % % % % % % % % % print % % % % % % % % if % % % % % % % % % % % % % is % % % % % % % % % % % % % % % % % % is % % % % % % print % % % % % % % % % % % % % % % % % % % % % % % % % if % % % % % % % % % % % % % is % % % % % % % % % % % % % % % % % is % % % % % % print % % % % % % % else % % % % % % % % % % % % % % if % % % % % % % % % % % % % is % % % % % % % % % % % % % % % % % % is % % % % % % print % % % % % % % else % % % % % % % % % % % % % % 
"mijnKeuze is ask wat is jou keuze?
keuzes is steen, papier, schaar
computerKeuze is keuzes at random
",4,% % % % % % % % % is ask % % % is % % % % % % % % % % % % % % % is % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % is % % % % % % % % % % % % % % 
"g is kop,munt
m is g at random
n is ask Kop of munt?
if n is m print 'Ja het is ' m else print 'nee ik had ' m",4,% is % % % % % % % % % is % % % % % % % % % % is ask % % % % % % % % % % if % is % print % % % % % % is % % else print % % % % % % % % % % % 
"n is ask getal?
if n is 3 print 'yes' else print 'no'",4,% is ask % % % % % % if % is % print % % % % % else print % % % % 
"dier is ask Wat is je lievelingsdier?
if dier is kat print 'lief!' else print 'stom rot klote tering thieves kut beest'",4,% % % % is ask % % % is % % % % % % % % % % % % % % % % % if % % % % is % % % print % % % % % % % else print % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % 
"dier is ask Wat is je lievelingsdier?
if dier is hond print 'lief!' else print 'stom rot klote beest'",4,% % % % is ask % % % is % % % % % % % % % % % % % % % % % if % % % % is % % % % print % % % % % % % else print % % % % % % % % % % % % % % % % % % % 
"dier is ask Wat is je lievelingsdier?
if dier is hond print 'lief!' else print 'kut beest'",4,% % % % is ask % % % is % % % % % % % % % % % % % % % % % if % % % % is % % % % print % % % % % % % else print % % % % % % % % % % 
"dier is ask Wat is je lievelingsdier?
if dier is hond print 'lief!' else print 'niet zo lief'",4,% % % % is ask % % % is % % % % % % % % % % % % % % % % % if % % % % is % % % % print % % % % % % % else print % % % % % % % % % % % % 
"kleur is ask Wat is je lievelingskleur?
if kleur is rood print 'mooi!' else print 'niet zo mooi'",4,% % % % % is ask % % % is % % % % % % % % % % % % % % % % % % if % % % % % is % % % % print % % % % % % % else print % % % % % % % % % % % % 
