code,level,processed_code
"name is lars
print 'hello ' name",3,% % % % is % % % % print % % % % % % % % % % % 
"name is hedy
print 'Hello welcome to name'",3,% % % % is % % % % print % % % % % % % % % % % % % % % % % % % % 
print 'Hallo welkom bij progameertaal',3,print % % % % % % % % % % % % % % % % % % % % % % % % % % % % % 
"print 'Hallo welkom bij Hedy'
print 'Zoooooooooom'",3,print % % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % 
"print 'Hallo ik ga leren programmeren'
met is Hedy
print 'met ' met",3,print % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % is % % % % print % % % % % % % % 
"numero is 123
print numero",3,% % % % % % is % % % print % % % % % % 
numero is 123,3,% % % % % % is % % % 
print 'lars',3,print % % % % % % 
"mensen is mama, papa, Emma, Sophie
print 'de afwas wordt gedaan door ' mensen at random",3,% % % % % % is % % % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % 
"keuzes is 1, 2, 3, 4, 5, regenworm
print 'je hebt ' keuzes at random ' gegooid'",3,% % % % % % is % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % 
"keuzes is steen, schaar, papier
print 'de winnaar is ' keuzes at random",3,% % % % % % is % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % is % % % % % % % % % % % % % % % 
"keuzes is steen, schaar, papier
print 'de winnaar is' keuzes at random",3,% % % % % % is % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % % % % % % % 
"dieren is kat
print 'een kat is een' dieren",3,% % % % % % is % % % print % % % % % % % is % % % % % % % % % % 
"naam is lea
print 'ik ben dik en mijn naam is ' naam",3,% % % % is % % % print % % % % % % % % % % % % % % % % % % % is % % % % % 
"naam is karel
print 'ik ben ' naam",3,% % % % is % % % % % print % % % % % % % % % % % 
print 'hallo ik ben Juul!',3,print % % % % % % % % % % % % % % % % % 
"print 'hallo wereld'
jij is ok
print jij",3,print % % % % % % % % % % % % % % % % is % % print % % % 
"naam is nathan
print dus jouw naam is naam",3,% % % % is % % % % % % print % % % % % % % % % % % is % % % % 
print dus jouw naam is naam,3,print % % % % % % % % % % % is % % % % 
"naam is Hedy
print 'ik heet ' Janneke",3,% % % % is % % % % print % % % % % % % % % % % % % % % 
print 'Hello world to Hedy.',3,print % % % % % % % % % % % % % % % % % .% 
"keuzes is 1, 2, 3, 4, 5, regenworm
print 'je hebt ' keuzes at random",3,% % % % % % is % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % % 
"naam is Hedy
print 'ik heet ' naam
keuzes is steen, schaar, papier
print 'de winnaar is ' keuzes at random",3,% % % % is % % % % print % % % % % % % % % % % % % % % % % % is % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % is % % % % % % % % % % % % % % % 
"naam is Hedy
print 'ik heet ' naam
keuzes is steen, schaar, papier
print keuzes at random",3,% % % % is % % % % print % % % % % % % % % % % % % % % % % % is % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % 
print 'hallo wereld!',3,print % % % % % % % % % % % % % % 
"naam = Hedy
print 'hallo allemaal'naam",3,% % % % =% % % % print % % % % % % % % % % % % % % % % % % % 
"naam is Hedy
print 'ik heet! ' naam",3,% % % % is % % % % print % % % % % % % % % % % % % 
"naam = 'Hedy'
print naam",3,% % % % =% % % % % % print % % % % 
"naam = 'Hedy'
print 'hallo wereld!' naam",3,% % % % =% % % % % % print % % % % % % % % % % % % % % % % % % 
print 'hallo wereldqw35t!',3,print % % % % % % % % % % % % % % % % % % % 
print 'hallo wereld1234!',3,print % % % % % % % % % % % % % % % % % % 
"print 'Hallo welkom bij Hedy'
print 'Zooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooooon'",3,print % % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % 
"alfabet is a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
print alfabet at first",3,% % % % % % % is % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % 
"alfabet is a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
print alfabet at random",3,% % % % % % % is % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % 
"alfabet is a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
print alfabet",3,% % % % % % % is % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % print % % % % % % % 
"alfabet is a,b,c,d,e,f,g,h,i,j,k,l,m,n,o,p,q,r,s,t,u,v,w,x,y,z
echo alfabet",3,% % % % % % % is % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % echo % % % % % % % 
print 'ik ben ole',3,print % % % % % % % % % % 
"print 'Hallo welkom bij hoe heet dat'
naam is kaas
print 'dat heet ' naam",3,print % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % is % % % % print % % % % % % % % % % % % % 
"print 'Hallo welkom bij hoe heet dat'
naam is kaas
print 'dat heet ' naam
print kaas",3,print % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % is % % % % print % % % % % % % % % % % % % print % % % % 
"print 'Hallo welkom bij de quiz'
naam is kaas
print 'dat is heet ' naam",3,print % % % % % % % % % % % % % % % % % % % % % % % % % % is % % % % print % % % % is % % % % % % % % % 
print 'Hallo welkom bij de quiz',3,print % % % % % % % % % % % % % % % % % % % % % % 
"naam is sam
print 'jij heet ' naam",3,% % % % is % % % print % % % % % % % % % % % % % 
"print 'Hallo ik ga leren programmeren'
met is Hedy
print 'Met ' met
print 'Ik word vast professioneel'
print 'Door ' met
naam is geweldig
print 'Ik ga misschien spellen maken'
print 'Mijn spellen worden ' naam",3,print % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % is % % % % print % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % is % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % % % 
print 'hallo ik ben jolan hoe heet jij?',3,print % % % % % % % % % % % % % % % % % % % % % % % % % % % % 
"Kleur is ask Wat is je lievelingskleur
print 'je lievelingskleur is dus ' Kleur",3,% % % % % is ask % % % is % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % is % % % % % % % % % 
"naam is ivo
print 'ik heet ' naam",3,% % % % is % % % print % % % % % % % % % % % % 
print 'ruddy is raar',3,print % % % % % % is % % % % % 
"kleur is ask Wat is je lievelingskleur?
print 'je lievelingskleur is dus ' kleur",3,% % % % % is ask % % % is % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % is % % % % % % % % % 
"kleur is ask Wat is je lievelingskleur
print 'je lievelingskleur is dus' ask",3,% % % % % is ask % % % is % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % is % % % % ask 
"kleur is ask wat is je kleur?
print kleur ' bah'",3,% % % % % is ask % % % is % % % % % % % % print % % % % % % % % % % 
"kleur is ask wat is je kleur?
print kleur bah",3,% % % % % is ask % % % is % % % % % % % % print % % % % % % % % 
"kleur is ask hoe heet je?
print kleur bah",3,% % % % % is ask % % % % % % % % % % print % % % % % % % % 
"naam is hoi
print 'naam'",3,% % % % is % % % print % % % % % % 
"naam is hoi
print naam",3,% % % % is % % % print % % % % 
naam is hoi,3,% % % % is % % % 
"name is Hedy
print name
print name
print name
print name
print name
print name
print name
print name
print name
print name
print name
print name
print name
print name
print name",3,% % % % is % % % % print % % % % print % % % % print % % % % print % % % % print % % % % print % % % % print % % % % print % % % % print % % % % print % % % % print % % % % print % % % % print % % % % print % % % % print % % % % 
print 'Hallo welkom bij Hedy.   j',3,print % % % % % % % % % % % % % % % % % % % .% % 
"l is ask baby yoda
print l iss schattig",3,% is ask % % % % % % % % print % % % % % % % % % % % % 
"l is ask baby yoda
print l is schattig",3,% is ask % % % % % % % % print % is % % % % % % % % 
"you is me
me is ask you
print me you",3,% % % is % % % % is ask % % % print % % % % % 
"you is me
me is you
print me you",3,% % % is % % % % is % % % print % % % % % 
"you is me
me is you
print me y you",3,% % % is % % % % is % % % print % % % % % % 
"you is me
me is you
print me",3,% % % is % % % % is % % % print % % 
"you is me
me is you
print me kkkk you",3,% % % is % % % % is % % % print % % % % % % % % % 
"you is me
me is you
print me is you",3,% % % is % % % % is % % % print % % is % % % 
"you is poopoo
you is twan
print you",3,% % % is % % % % % % % % % is % % % % print % % % 
"you is poopoo
me is twan
you is twan
print you",3,% % % is % % % % % % % % is % % % % % % % is % % % % print % % % 
"print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo",3,print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % 
"print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo
print poo",3,print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % print % % % 
"p is ask waarin leerde je zeilen
q is ask waarin zeil je nu
print p voor q",3,% is ask % % % % % % % % % % % % % % % % % % % % % is ask % % % % % % % % % % % % % % print % % % % % % 
"if is ask Wat is je lievelingskleur?
print if",3,if is ask % % % is % % % % % % % % % % % % % % % % % % print if 
"auto is ask Wat is je lievelingskleur?
print auto",3,% % % % is ask % % % is % % % % % % % % % % % % % % % % % % print % % % % 
print 'hallo',3,print % % % % % % % 
print hallo,3,print % % % % % 
print 'Alvaro',3,print % % % % % % % % 
print 'hfrteg aymRe wighiuhb',3,print % % % % % % % % % % % % % % % % % % % % % 
print 'hedy is leuk',3,print % % % % % is % % % % % 
print 'f',3,print % % % 
print 'wat is je lievelingsserie',3,print % % % % is % % % % % % % % % % % % % % % % % % 
"kleur is ask Wat is je lievelingskleur?
print 'Jouw ' kleur ' favoriet is dus ' kleur",3,% % % % % is ask % % % is % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % is % % % % % % % % % 
n is Arjen,3,% is % % % % % 
"print 'ey vesper'
print ' '
print ' '
print 'dit kan jij sws niet'
print ' '
print 'lol plus lol is hihi'",3,print % % % % % % % % % % print % % print % % print % % % % % % % % % % % % % % % % % % print % % print % % % % % % % % % % % is % % % % % 
"print 'ey vesper'
print ' '
print ' '
print 'dit kan jij sws niet'
print ' '
print 'lol'",3,print % % % % % % % % % % print % % print % % print % % % % % % % % % % % % % % % % % % print % % print % % % % % 
"m is ask hallo joch typ eens pepijn
print 'wat ga je mijn naam stelen ' m",3,% is ask % % % % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % % % % 
"m is ask hallo joch typ eens pepijn
print 'wat ga je mijn naam stelen'",3,% is ask % % % % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % % % 
"naam is juul
print 'ik heet ' naam
naam is vesper
print 'er komt een raadsel'
print 'mijn broer is ' naam
print 'het mag geen naam hebben'
print 'het mag geen vesper hebben'
print 'ben ik het?'",3,% % % % is % % % % print % % % % % % % % % % % % % % % % is % % % % % % print % % % % % % % % % % % % % % % % % % print % % % % % % % % % % is % % % % % print % % % % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % 
"naam is juul
print 'ik heet ' naam
naam is vesper
print 'mijn broer is ' naam
print 'het mag geen naam hebben'
print 'het mag geen vesper hebben'",3,% % % % is % % % % print % % % % % % % % % % % % % % % % is % % % % % % print % % % % % % % % % % is % % % % % print % % % % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % % % % 
"naam is vesper
print 'wij gaan een random level kiezen mijn'
print 'naam' is naam",3,% % % % is % % % % % % print % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % print % % % % % % is % % % % 
"print 'ey vesper'
print ' '
print ' '
print 'dit kan jij sws niet'
print 'lol'",3,print % % % % % % % % % % print % % print % % print % % % % % % % % % % % % % % % % % % print % % % % % 
"naam is vesper
print 'wij gaan een random level kiezen mijn'
print 'naam is' naam",3,% % % % is % % % % % % print % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % 
"naam is juul
print 'ik heet ' naam
naam is vesper
print 'mijn broer is ' naam
print 'het mag geen naam hebben'",3,% % % % is % % % % print % % % % % % % % % % % % % % % % is % % % % % % print % % % % % % % % % % is % % % % % print % % % % % % % % % % % % % % % % % % % % % % 
"print 'ey vesper.'
print ' '
print ' '
print 'dit kan jij sws niet'
print 'lol'",3,print % % % % % % % % % .% print % % print % % print % % % % % % % % % % % % % % % % % % print % % % % % 
"naam is juul
print 'ik heet ' naam
naam is vesper
print 'mijn broer is ' naam
print het mag geen naam hebben",3,% % % % is % % % % print % % % % % % % % % % % % % % % % is % % % % % % print % % % % % % % % % % is % % % % % print % % % % % % % % % % % % % % % % % % % % 
"naam is juul
print 'ik heet ' naam
naam is vesper
print 'mijn broer is ' naam
print het mag geeen naam hebben",3,% % % % is % % % % print % % % % % % % % % % % % % % % % is % % % % % % print % % % % % % % % % % is % % % % % print % % % % % % % % % % % % % % % % % % % % % 
"naam is vesper
print wij gaan een random level kiezen mijn
print 'naam is' naam",3,% % % % is % % % % % % print % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % 
"naam is juul
print 'ik heet ' naam
naam is vesper
print 'mijn broer is ' naam",3,% % % % is % % % % print % % % % % % % % % % % % % % % % is % % % % % % print % % % % % % % % % % is % % % % % 
"naam is juul
print 'ik heet ' naam
naam is vesper
print 'mijn broer is' naam",3,% % % % is % % % % print % % % % % % % % % % % % % % % % is % % % % % % print % % % % % % % % % % % % % % % % % 
"print 'deze servers zijn weko'
print 'want ze doen t niet goed'
print ' '
print 'lol'",3,print % % % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % print % % print % % % % % 
"print 'deze servers zijn weko'
print 'want ze doen t niet goed'
print ' '",3,print % % % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % print % % 
"naam is juul
print 'ik heet ' naam
print mijn broer heet vesper",3,% % % % is % % % % print % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % 
"naam is juul
print 'ik heet ' naam
naam is vesper
print naam is mijn broer",3,% % % % is % % % % print % % % % % % % % % % % % % % % % is % % % % % % print % % % % is % % % % % % % % % 
"print 'deze servers zijn weko'
print 'want ze doen t niet goed'
print 'l'",3,print % % % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % print % % % 
"print 'deze servers zijn weko'
print 'want ze doen t niet goed'",3,print % % % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % 
"name is ask What is your name?
print 'welcome' name",3,% % % % is ask % % % % is % % % % % % % % % print % % % % % % % % % % % % % 
"name is hi
print 'welcome' name",3,% % % % is % % print % % % % % % % % % % % % % 
print 'ppppppppppppppppppppp.',3,print % % % % % % % % % % % % % % % % % % % % % % .% 
print 'fk.',3,print % % % .% 
print 'fuck.',3,print % % % % % .% 
"keuzes is s, d, g, z, 8 
print 'je hebt ' keuzes at random ' gegooid'",3,% % % % % % is % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % 
"keuzes is 1, 2, hond
print 'je hebt ' keuzes at random ' gegooid'",3,% % % % % % is % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % 
"keuzes is 1, 2, 3, 4, 5, hond
print 'je hebt ' keuzes at random ' gegooid'",3,% % % % % % is % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % 
"keuzes is 1, 2, 3, 4, 5, piramide
print 'je hebt ' keuzes at random ' gegooid'",3,% % % % % % is % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % 
"keuzes is steen,schaar,papier
print 'de winaar is ' keuzes at random",3,% % % % % % is % % % % % % % % % % % % % % % % % % % print % % % % % % % % % is % % % % % % % % % % % % % % % 
"keuzes is steen,schaar,papier
print 'de winaar is' keuzes at random",3,% % % % % % is % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % % % % % % 
"mensen is mama, papa, Emma, Sophie
print 'Wie van deze mensen moet vandaag afwassen?'
print 'Het is ' mensen at random",3,% % % % % % is % % % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % print % % % % is % % % % % % % % % % % % % % % 
"keuzes is steen, schaar, papier
print 'uit alle keuzes is ' keuzes at random ' als winnaar uit de bus gekomen!'",3,% % % % % % is % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % is % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % 
"keuzes is steen, schaar, papier
print keuzes",3,% % % % % % is % % % % % % % % % % % % % % % % % % % print % % % % % % 
"keuzes is steen, schaar, papier
print 'uit alle keuzes is ' keuzes ' als winaaar uit de bus gekomen!'",3,% % % % % % is % % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % is % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % 
"naam is Felienne
print 'mijn naam is ' naam",3,% % % % is % % % % % % % % print % % % % % % % % % is % % % % % 
"naam is Hedy
print 'mijn naam is ' naam",3,% % % % is % % % % print % % % % % % % % % is % % % % % 
"dier is ask Wat is je lievelingsdier?
print 'Jouw favoriet is dus ' dier",3,% % % % is ask % % % is % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % is % % % % % % % % 
"dier is kat
print 'een dier is ' dier",3,% % % % is % % % print % % % % % % % % is % % % % % 
"melle is naam
print 'ik heet ' melle",3,% % % % % is % % % % print % % % % % % % % % % % % % 
print 'Hallo ik ben melle hoe heet jij',3,print % % % % % % % % % % % % % % % % % % % % % % % % % % % 
"for is ask help
print for",3,for is ask % % % % print for 
"f is ask help
print f",3,% is ask % % % % print % 
"spel is ask Wat is je lievelingspel?
print 'Jouw favoriet is dus ' spel",3,% % % % is ask % % % is % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % is % % % % % % % % 
"spel is ask Wat is je lievelingspel?
print 'Jouw favoriet is dus ' kleur",3,% % % % is ask % % % is % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % is % % % % % % % % % 
print 'hallo wereld ik ben Giorgia',3,print % % % % % % % % % % % % % % % % % % % % % % % % % 
"naam is Hedy
print 'ik heet Giorgia ' naam
",3,% % % % is % % % % print % % % % % % % % % % % % % % % % % % % 
"naam is Giorgia, Roma, Gabri 
print 'ik heet ' naam at random",3,% % % % is % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % 
print 'Hallo welkom bij Barbara',3,print % % % % % % % % % % % % % % % % % % % % % % % 
"kleur is ask Wat is je lievelingskleur?
print 'Jouw lievelings is dus ' kleur",3,% % % % % is ask % % % is % % % % % % % % % % % % % % % % % % print % % % % % % % % % % % % % % % is % % % % % % % % % 
"naam is hoi, doei
print naam at random",3,% % % % is % % % % % % % % print % % % % % % % % % % % % 
"naam is hoi, doei
print naam at random
print 'hoi'",3,% % % % is % % % % % % % % print % % % % % % % % % % % % print % % % % % 
"naam is hoi, doei
print naam at random
print 'hoi' echo",3,% % % % is % % % % % % % % print % % % % % % % % % % % % print % % % % % echo 
"hoi is ask
",3,% % % is ask 
"hoi is ask hoi of doei?
",3,% % % is ask % % % % % % % % % % 
"hoi is ask hoi of doei?
print hoi",3,% % % is ask % % % % % % % % % % print % % % 
"dinges is ask hoe lang is een chinees
",3,% % % % % % is ask % % % % % % % is % % % % % % % % % % 
"dinges is ask hoe lang is een chinees
print dinges ",3,% % % % % % is ask % % % % % % % is % % % % % % % % % % print % % % % % % 
"print 'hallo wereld'
naam is papa, mama, y, m
print 'naam' random",3,print % % % % % % % % % % % % % % % % % is % % % % % % % % % % % % % print % % % % % % % % % % % % 
"print 'hallo wereld'
print 'naam is' 
",3,print % % % % % % % % % % % % % print % % % % % % % % 
"print 'hallo wereld'
print 'naam is'
keuzes is papa, mama, y, m
print 'vandaag doet' keuzes at random 'de afwas'
",3,print % % % % % % % % % % % % % print % % % % % % % % % % % % % % is % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % 
"print 'hallo wereld'
print 'naam is'
keuzes is papa, mama, y, m
print 'vandaag doet ' keuzes at random ' de afwas'
keuzes is 1, 2, 3, 4, 5, 6
print 'je hebt ' keuzes at random ' gegooid'",3,print % % % % % % % % % % % % % print % % % % % % % % % % % % % % is % % % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % is % % % % % % % % % % % print % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % % 
