code,processed_code
"ask wie is de hoofdpersoon?
echo hoofdpersoon",ask % % % % echo % 
"ask wie is de hoofdpersoon?
echo hoi ik ben ",ask % % % % echo % % % 
"ask Wat is je lievelingskleur? 
print lievelingskleur",ask % % % % print % 
"ask Wat is je favoriete dier?
echo dus je favoriete dier is",ask % % % % % echo % % % % % 
"ask wat is
",ask % % 
"ask wat is
echo dus het is",ask % % echo % % % 
ask wat is de hoofdpersoon van jouw verhaal,ask % % % % % % % 
"ask wat is de hoofdpersoon van jouw verhaal
print De hoofdpersoon gaat nu in het bos lopen
echo Hij is wel een beetje bang en hij heet
print Overal hoort hij gekke geluiden
print Hij is bang dat dit een spookbos is",ask % % % % % % % print % % % % % % % % echo % % % % % % % % % print % % % % % print % % % % % % % % 
echo DIE.,echo % 
"ask Wat is je lievelingskleur?
print Dus je lievelingskleur is ",ask % % % % print % % % % 
"ask Jouw kleur
echo kleur",ask % % echo % 
"print hello alemaal
echo wat is jouw livelinkskleur",print % % echo % % % % 
"print hallo wereld!
print bemoei je met jezelf",print % % print % % % % 
"print Hallo welkom bij Hedy!
print Ik ben Liz",print % % % % print % % % 
"print Hallo welkom bij Hedy!
print Moeilijke tekst te printen.
",print % % % % print % % % % 
print Hallo welkom bij Hedy Jeroen !,print % % % % % % 
"print Hallo welkom bij Hedy Jeroen !
ask wat is jouw naam",print % % % % % % ask % % % % 
"print Hallo welkom bij Hedy Jeroen !
ask wat is jouw naam
echo en kleur",print % % % % % % ask % % % % echo % % 
"print hallo wereld!
print ik ben lars",print % % print % % % 
"print hallo wereld!
print ik ben lars.
ask ben je nederland",print % % print % % % ask % % % 
"print Hallo welkom bij Hedy!
ask is het leuk?",print % % % % ask % % % 
"ask wat is de hoofdpersoon van jouw verhaal
print de hoofdpersoon struint wat rond op internet
echo er zit niet veel anders op voor 
print hij zit in quaraintine voor het nieuwe virus",ask % % % % % % % print % % % % % % % echo % % % % % % % print % % % % % % % % 
"ask Hoe heet je?
ask Waar gaa je naar toe?
",ask % % % ask % % % % % 
"print hallo wereld!
print hallo welkom bij Hedy!
ask Wat is je favoriete kleur?
",print % % print % % % % ask % % % % % 
"print hallo wereld!
print hallo welkom bij Hedy!
ask Wat is je favoriete kleur?
echo Dus je lievelingskleur is 
",print % % print % % % % ask % % % % % echo % % % % 
"ask hoe heet jij?
echo Hallo ",ask % % % echo % 
"ask wat is je vraag
echo dus je vraag is 
print dat is niet makkelijk ik zal je niet kunnen helpen",ask % % % % echo % % % % print % % % % % % % % % % 
"print jesper loopt door het bos en vraagt
ask wat moet ik doen met het steile pad of niet
print ok",print % % % % % % % ask % % % % % % % % % % print % 
"ask Wat is je lievelingskleur?
ask Wat is de hoofdpersoon?",ask % % % % ask % % % % 
"ask Wat is je lievelingskleur?
ask Wat is de hoofdpersoon?
print De hoofdpersoon gaat in het bos lopen",ask % % % % ask % % % % print % % % % % % % 
"ask Wat is de hoofdpersoon?
print De hoofdpersoon gaat in het bos lopen
echo hij is bang",ask % % % % print % % % % % % % echo % % % 
"print hallo wereld!
ask hoe gaat het",print % % ask % % % 
"print hallo wereld!
echo hoe gaat het",print % % echo % % % 
"print Het verhaal
print De hoofdpersoon is Jan
print Jan gaat nu in het bos lopen",print % % print % % % % print % % % % % % % 
"print Het verhaal
print De hoofdpersoon is Jan
print Jan gaat nu in het bos lopen
echo Hij is bang",print % % print % % % % print % % % % % % % echo % % % 
"print hallo wereld!
print Dit is een verhaal
print Over Jan",print % % print % % % % print % % 
"print hallo wereld!
print Dit is een verhaal
print Over Jan
print Jan loopt in het bos",print % % print % % % % print % % print % % % % % 
"print hallo wereld!
print Dit is een verhaal
print Over Jan
print Jan loopt in het bos
ask Is hij blij",print % % print % % % % print % % print % % % % % ask % % % 
"print hallo wereld!
print Dit is een verhaal
print een verhaal over Jan",print % % print % % % % print % % % % 
"print hallo wereld!
print Dit is een verhaal
print een verhaal over Jan
print Jan loopt in het bos",print % % print % % % % print % % % % print % % % % % 
"print hallo wereld!
print Dit is een verhaal
print een verhaal over Jan
print Jan loopt in het bos
echo Hij is wel een beetje",print % % print % % % % print % % % % print % % % % % echo % % % % % 
"print hallo wereld!
print Dit is een verhaal
print een verhaal over Jan
print Jan loopt in het bos
echo Hij is wel een beetje bang",print % % print % % % % print % % % % print % % % % % echo % % % % % % 
"ask hou je van tuinieren
print ik namelijk wel
echo hou jevan tuinieren",ask % % % % print % % % echo % % % 
"print hello world!
print blah blah
print shitty",print % % print % % print % 
print hallo wereld! Vandaag is t weer zonnig,print % % % % % % % 
print Hoe is he weer Vandaag is t weer zonnig,print % % % % % % % % % 
"ask wat is je lievelingskleur?
echo dus je lievelings kleur is",ask % % % % echo % % % % % 
"ask Hoe oud ben je?
echo Je bent ..  jaar oud",ask % % % % echo % % .. % % 
"ask Hoe oud ben je?
echo Je bent",ask % % % % echo % % 
"ask Hoe oud ben je?
echo Je bent .",ask % % % % echo % % . 
"ask Hoe oud ben je?
echo Je bent  
print Dat is behoorlijk oud!",ask % % % % echo % % print % % % % 
"print hallo wereld!
print je bent lelijk
print je kan de tering krijgen",print % % print % % % print % % % % % 
"print hallo!
print wat is je lieveligskleur?",print % print % % % % 
"print hallo!
print wat is je lieveligskleur?
print hoe gaat het?",print % print % % % % print % % % 
"print hallo!
ask wat is je lieveligskleur?
echo dus je lievelingskleur is 
ask hoe gaat het?",print % ask % % % % echo % % % % ask % % % 
"ask Wie is de hoofdpersooon?
echo de hoofd persoon loopt naar school.",ask % % % % echo % % % % % % 
"print hallo!
ask wat is je lieveligskleur?
echo dus je lievelingskleur is ..
ask hoe gaat het?
echo het gaat ..
print met jouw?",print % ask % % % % echo % % % % .. ask % % % echo % % .. print % % 
"print Hallo vandaag ga jij je eigen verhaal maken!
ask Hoe heet de hoofdpersoon in jouw verhaal?
echo Op een dag liep 
print door het bos.",print % % % % % % % % ask % % % % % % % echo % % % % print % % % 
"print Hallo vandaag ga jij je eigen verhaal maken!
ask Hoe heet de hoofdpersoon in jouw verhaal?
echo Op een dag liep     door het bos. 
print door het bos.",print % % % % % % % % ask % % % % % % % echo % % % % % % % print % % % 
"print Heyy!
ask Hoe heet je?
echo Hallo !",print % ask % % % echo % % 
ask Wat is er aan de hand?,ask % % % % % % 
print haloo welkom bij mij verhaal veel lees plezier!,print % % % % % % % % 
"print Heyy!
ask Hoe heet je?
echo Hallo
ask Wat is je lievelingskleur?
echo Leuk! De mijne is ook",print % ask % % % echo % ask % % % % echo % % % % % 
"ask Wat is er aan de hand?
echo het is erg gevaarlijk ",ask % % % % % % echo % % % % 
"ask Wat is er aan de hand?
echo het is erg gevaarlijk dat",ask % % % % % % echo % % % % % 
"ask Wat is er aan de hand?
print je moet wel oppassen.
",ask % % % % % % print % % % % 
echo hoe heten je ouders,echo % % % % 
"ask Wat is er aan de hand?
print je moet wel oppassen voor dat gevaar.
ask zou je het aankunnen denk je?
echo dus jij denkt van ",ask % % % % % % print % % % % % % % ask % % % % % % echo % % % % 
"ask Wat is er aan de hand?
print je moet wel oppassen voor dat gevaar.
ask zou je het aankunnen denk je?
echo dus jij denkt dat van.",ask % % % % % % print % % % % % % % ask % % % % % % echo % % % % % 
"ask er is iets gevaarlijks aan de hand maar wat?
print je moet wel oppassen voor dat gevaar.
ask denk je dat je het gevaar aan kan?
print je gaat op pad
ask waar naartoe?
print dus daar naartoe.
print succes",ask % % % % % % % % % print % % % % % % % ask % % % % % % % % print % % % % ask % % print % % % print % 
"print Hallo vandaag ga jij je eigen verhaal maken!
ask Hoe heet de hoofdpersoon in jouw verhaal?
",print % % % % % % % % ask % % % % % % % 
"ask er is iets gevaarlijks aan de hand maar wat?
print je moet wel oppassen voor dat gevaar.
ask denk je dat je het gevaar aan kan?
print je gaat op pad
ask waar naartoe?
print dus daar naartoe.
print succes
print je bent in een gevecht met het gevaar.
ask wie denk je dat er wint?
print ok goed om te weten.
",ask % % % % % % % % % print % % % % % % % ask % % % % % % % % print % % % % ask % % print % % % print % print % % % % % % % % ask % % % % % % print % % % % % 
"print Welkom
ask Hoe heet je?",print % ask % % % 
"ask er is iets gevaarlijks aan de hand maar wat?
print je moet wel oppassen voor dat gevaar.
ask denk je dat je het gevaar aan kan?
print je gaat op pad
ask waar naartoe?
print dus daar naartoe.
print succes
ask denk je dat je het gaat halen?
print ok mooi zo
",ask % % % % % % % % % print % % % % % % % ask % % % % % % % % print % % % % ask % % print % % % print % ask % % % % % % % print % % % 
"print Heyy!
ask Hoe heet je?
echo Hallo 
ask Wat is je lievelingskleur?
",print % ask % % % echo % ask % % % % 
"ask er is iets gevaarlijks aan de hand maar wat?
print je moet wel oppassen voor dat gevaar.
ask denk je dat je het gevaar aan kan?
print je gaat op pad
ask waar naartoe?
print dus daar naartoe.
print succes
ask denk je dat je het gaat halen?
print ok mooi zo
print je overleeft het.
print je krijgt een heel groot geldbedrag.
ask wat ga je er mee doen?
",ask % % % % % % % % % print % % % % % % % ask % % % % % % % % print % % % % ask % % print % % % print % ask % % % % % % % print % % % print % % % print % % % % % % ask % % % % % % 
"ask Met wie ga je op avontuur?
echo dus je gaat op avontuur met 
ask Waar wil je naar toe?
echo Jullie lopen samen naar 
print Jullie horen een stem
print Hij zegt jullie kunnen hier nooit meer weg
print alleen als je vind wat ik al heel lang kwijt bent
ask Wat is hij kwijt?
echo Wat julie moeten vinden is ",ask % % % % % % echo % % % % % % ask % % % % % echo % % % % print % % % % print % % % % % % % % print % % % % % % % % % % % ask % % % % echo % % % % % 
"ask Wie is de hoofdpersoon van je verhaal?
echo De hoofdpersoon is ",ask % % % % % % % echo % % % 
"ask er is iets gevaarlijks aan de hand maar wat?
print je moet wel oppassen voor dat gevaar.
ask denk je dat je het gevaar aan kan?
print je gaat op pad
ask waar naartoe?
print dus daar naartoe.
print succes
ask denk je dat je het gaat halen?
print ok mooi zo
print je overleeft het.
print je krijgt een heel groot geldbedrag.
ask wat ga je er mee doen?
ask en vind je een goed idee om dat te doen?
print ok dan is het goed
print en je leeft nog lang en gelukkig",ask % % % % % % % % % print % % % % % % % ask % % % % % % % % print % % % % ask % % print % % % print % ask % % % % % % % print % % % print % % % print % % % % % % ask % % % % % % ask % % % % % % % % % % print % % % % % print % % % % % % % 
"print Hallo vandaag ga jij je eigen verhaal maken!
ask Hoe heet de hoofdpersoon?
echo Op een dag ging.
print poepen.
print Maar toen ging hij dood.
",print % % % % % % % % ask % % % % echo % % % % print % print % % % % % 
"print hallo wereld!
ask Wat is je lievelingskleur if Groen print doorgaan if else print geen toegang",print % % ask % % % % % % print % % % print % % 
"print hallo wereld!
ask Wat is je lievelingsdier
echo dus je lievelingsdier is cat",print % % ask % % % % echo % % % % % 
"print hoi ik ben loek
ask wie ben jij
echo welkom
",print % % % % ask % % % echo % 
"ask Wie is de hoofdpersoon?
echo dus de hoofdpersoon is echo",ask % % % % echo % % % % echo 
"ask wie is de hoofdpersoon?
echo dus de hoofdpersoon is .",ask % % % % echo % % % % . 
"print Ik ben MAMA
ask Wie ben ik?
echo dus ik ben mama?",print % % % ask % % % echo % % % % 
"print Hallo welkom bij Hedys!
print Hallo
",print % % % % print % 
"print Hallo welkom bij Hedys!
print Hallo Hoe gaat het?
print Wil je bakkie koffie?
",print % % % % print % % % % print % % % % 
"print Hallo welkom bij Hedys!
print Hallo Hoe gaat het?
print Wil je bakkie koffie?
print Wil je er een koekie bij?
",print % % % % print % % % % print % % % % print % % % % % % 
"print Hallo welkom bij Hedys!
print Hallo Hoe gaat het?
print Wil je bakkie koffie?
print Wil je er een koekie bij?
print Nou leuk dat je er bent! Waar wil je het over hebben?
",print % % % % print % % % % print % % % % print % % % % % % print % % % % % % % % % % % % 
"ask Wat is je lievelingskleur?
ask Wat is je lievelingseten?
ask Wat is je favoriete voetbalclub?",ask % % % % ask % % % % ask % % % % % 
"print hallo wereld!
print hallo Kees",print % % print % % 
"ask wie is dat
echo dat is ",ask % % % echo % % 
"print hallo mensen ik ben nicky
ask Wie ben jij?
echo dus jij bent ask",print % % % % % ask % % % echo % % % ask 
"print hallo mensen ik ben nicky
ask Wie ben jij?
echo dus jij bent ",print % % % % % ask % % % echo % % % 
"print Hallo allemaal
ask Hoe gaat het met jullie
echo dus het gaat goed met jullie",print % % ask % % % % % echo % % % % % % 
"print Hallo ik ben Senna
ask Wat is jou naam?
echo Leuk je te ontmoeten",print % % % % ask % % % % echo % % % % 
"print Hallo persoon welkom bij Hedy!
ask hoe heet je?
echo oke ",print % % % % % ask % % % echo % 
"print hallo wereld!
ask hoe heet je?
echo dus je heet",print % % ask % % % echo % % % 
"print hallo wereld!
ask hoe heet je?
echo dus je heet 
ask hoe gaat het met je?
echo waarom gaat het",print % % ask % % % echo % % % ask % % % % % echo % % % 
"ask Wat is je lievelingskleur?
echo dus je lievelingskleur is rood
ask Wat is je lievelingskleur?
",ask % % % % echo % % % % % ask % % % % 
"ask wat is jouw huisdier
print hallo wereld!
echo dus jouw huisdier is een ",ask % % % % print % % echo % % % % % 
ask Wie is de grootste fifa Youtuber van Nederland,ask % % % % % % % % 
"print hallo wereld!
ask Wat is je lievelingskleur? 
echo het is blauw",print % % ask % % % % echo % % % 
"print hallo wereld!
ask Wat is je lievelingskleur? 
echo het is ",print % % ask % % % % echo % % 
"print hallo wereld!
ask Wat is je lievelingskleur? 
echo dus je lievelingskleur is
",print % % ask % % % % echo % % % % 
"ask Wat is je naam? 
echo Hallo echo
",ask % % % % echo % echo 
"ask Wat is je naam? 
echo Hallo 
print Vandaag gaan we kijken naar ozark
",ask % % % % echo % print % % % % % % 
"print hallo ik ben Eva
ask wat vind je leuk om te doen?",print % % % % ask % % % % % % % 
"print hallo ik ben Eva
ask wat vind je leuk om te doen?
echo dus je vindt het leuk om ",print % % % % ask % % % % % % % echo % % % % % % 
"print hallo ik ben Eva
ask wat vind je leuk om te doen?
echo dus je vindt het leuk om te",print % % % % ask % % % % % % % echo % % % % % % % 
"print ik ben thom
ask hoe heet jij
echo dus jij heet ",print % % % ask % % % echo % % % 
"ask wat is de hoofdpersoon van jouw verhaal
print de hoofdpersoon gaat nu in het bos lopen",ask % % % % % % % print % % % % % % % % 
"ask wat is de hoofdpersoon van jouw verh
print Steven gaat nu gamen",ask % % % % % % % print % % % % 
"print hoi
ask hoe gaat het 
echo met jou gaat het dus ",print % ask % % % echo % % % % % 
"print hoi
ask hoe gaat het 
echo met jou gaat het dus 
print dat is mooi
ask wat is je lievelings sport
echo oe dat vind ik ook leuk dat 
print dat speel ik best vaak",print % ask % % % echo % % % % % print % % % ask % % % % % echo % % % % % % % print % % % % % 
"print hallo wereld!
print meer",print % % print % 
"print hallo wereld!
print meer print",print % % print % print 
"ask hoeveel is 1 + 1
",ask % % % + % 
"ask hoeveel is 1 + 1
echo dus hoeveel is 1 + 1
",ask % % % + % echo % % % % + % 
"ask hoeveel is 1 + 1
echo dus hoeveel is 1 + 1 = 
",ask % % % + % echo % % % % + % = 
"ask hoeveel is 1 + 1
echo dus 1 + 1 = 
",ask % % % + % echo % % + % = 
"ask wat is jouw lievelings kleur
echo dus je hebt ",ask % % % % % echo % % % 
"print hallo wereld!
print biertje?
echo bier",print % % print % echo % 
"print hallo wereld!
print biertje?
ask wat is je bier?
echo bier",print % % print % ask % % % % echo % 
"print hallo wereld!
print biertje?
ask wat is je bier?
echo ",print % % print % ask % % % % echo 
"ask ha
echo hallo wereld!",ask % echo % % 
"print Hallo welkom bij Hedy!
print Hallo welkom ik heet Noa
",print % % % % print % % % % % 
"print Hallo welkom bij Hedy!
print Hallo ik heet Noa
ask wat is jou lievelingskleur
",print % % % % print % % % % ask % % % % 
"print Hallo welkom bij Hedy!
print Hallo ik heet Noa
ask wat is jou lievelingskleur
echo jij bent bik",print % % % % print % % % % ask % % % % echo % % % 
"print hallo welkom bij de quiz 
ask Wat is je lievelingseten",print % % % % % ask % % % % 
"print hallo welkom bij de quiz 
ask Wat is je lievelingseten
echo dus je lievelingseten is ",print % % % % % ask % % % % echo % % % % 
print is ask wat is je lievelingsdier,print % ask % % % % 
"ask wil jij een spelletje met me doen?
echo dus jouw antwoord is",ask % % % % % % % echo % % % % 
"echo hallo hoe gaat het met jullie?
echo oke dus het gaat goed?",echo % % % % % % echo % % % % % 
"echo hallo hoe gaat het met jullie?
",echo % % % % % % 
"ask Wat is je naam?
echo Hallo, 
print !",ask % % % % echo % print % 
"ask Wat is de Hoofdpersoon van het verhaal?
echo De hoofdpersoon an het verhaal is
print Hij loopt in het bos.
echo En hij hoort iemand zeggen: Hallo, ",ask % % % % % % % echo % % % % % % print % % % % % echo % % % % % % 
"print Hallo en welkom bij Hedy.
print Ik ga proberen een gesprek met je te voeren.
ask Wat is je lievelingsdocent?
echo dus je lievelingsdecont is ",print % % % % % print % % % % % % % % % ask % % % % echo % % % % 
"print Hallo en welkom bij Hedy.
print Ik ga proberen een gesprek met je te voeren.
ask Wat is je lievelingsdocent?
echo dus je lievelingsdecont is 
ask waar woon je?
echo ah, ",print % % % % % print % % % % % % % % % ask % % % % echo % % % % ask % % % echo % 
"print Hallo en welkom bij Hedy.
print Ik ga proberen een gesprek met je te voeren.
ask Wat is je lievelingsdocent?
echo Dus je lievelingsdecont is 
print Die van mij ook! Toevallig.
ask waar woon je?
echo ah, ",print % % % % % print % % % % % % % % % ask % % % % echo % % % % print % % % % % ask % % % echo % 
"print Hallo en welkom bij Hedy.
print Ik ga proberen een gesprek met je te voeren.
ask Wat is je lievelingsdocent?
echo Dus je lievelingsdecont is 
print Die van mij ook! Toevallig.
ask waar woon je?
echo Ah, 
print Het is mooi daar he?",print % % % % % print % % % % % % % % % ask % % % % echo % % % % print % % % % % ask % % % echo % print % % % % % 
"ask Wat is je lievelingskleur?
ask hoe gaat het",ask % % % % ask % % % 
print ask echo,print ask echo 
"print hallo wereld!
ask wat vind je van honden
echo ik ben allergisch
",print % % ask % % % % % echo % % % 
"ask de hoofdpersoon van dit verhaal is
print Salima gaat naar het winkelcentrum
echo ze heeft wel veel gekocht
print overal ziet ze leuke winkels
print ze gaat naar huis",ask % % % % % % print % % % % % echo % % % % % print % % % % % print % % % % 
"ask de hoofdpersoon van dit verhaal is
print Salima gaat naar het winkelcentrum
echo ze heeft wel veel gekocht
print ze ziet leuke winkels
print ze gaat naar huis",ask % % % % % % print % % % % % echo % % % % % print % % % % print % % % % 
"ask de hoofdpersoon van dit verhaal is
print Salima gaat naar het winkelcentrum
echo ze heeft wel veel gekocht
print ziet leuke winkels
print ze gaat naar huis",ask % % % % % % print % % % % % echo % % % % % print % % % print % % % % 
"print hallo wereld!
ask wat vind je leuk?
echo iets
",print % % ask % % % % echo % 
"ask De hoofdpersoon van dit verhaal is Jantje 
print De hoofdpersoon gaat naar het verlaten kasteel om schatten te vinden
echo Die Jantje is echt nergens bang voor
print Jantje loopt het kasteel binnen
print Jantje rent gelijk naar buiten omdat een grote draak de schat bewaakt",ask % % % % % % % print % % % % % % % % % % % echo % % % % % % % print % % % % % print % % % % % % % % % % % % 
"print vraag
ask lievelingskleur
echo",print % ask % echo 
"print vraag
ask lievelingskleur
echo rood",print % ask % echo % 
"print input
ask input",print % ask % 
"ask wie is de hoofdpersoon van jouw verhaal
echo wie is de hoofdpersoon van jouw verhaal",ask % % % % % % % echo % % % % % % % 
"print Hallo
ask Hoe heet je?
echo Dus je heet ",print % ask % % % echo % % % 
"print ik ben luca
ask wat is je lievelings game?
echo dus je lievelings game is",print % % % ask % % % % % echo % % % % % 
"print Hallo
ask Hoe heet je?
echo Dus je heet 
ask Wat doe je in quarantaine?
print Leuk!",print % ask % % % echo % % % ask % % % % % print % 
"ask Wat is de hoofdpersoon?
print Hij gaat nu naar het bos.
print In de verte staat een man.
print Hij is bang dat dat een moordenaar is.",ask % % % % print % % % % % % print % % % % % % print % % % % % % % % 
"print Hallo
ask Hoe heet je?
echo Dus je heet 
print Mooie naam!
ask Wat doe je in quarantaine?
print Leuk!",print % ask % % % echo % % % print % % ask % % % % % print % 
"ask Wil jij later astronaut worden?
ask Wil jij later astronaut worden?",ask % % % % % ask % % % % % 
"ask Wat is Jasmijn aan het doen?
echo dus Jasmijn is op vakantie in ",ask % % % % % % echo % % % % % % 
print print,print print 
"ask Wie is de hoofdpersoon?
echo De hoofdpersoon is 
print Ze is op vakantie in Hawaii.
ask Wat is ze daar aan het doen?
echo Ze is dus 
print Ze gaan samen naar het strand.
ask Hoe lang blijft ze op Hawaii?
echo Ze blijft hier 
print Ze gaat vandaag leren surfen.
",ask % % % % echo % % % print % % % % % % ask % % % % % % % echo % % % print % % % % % % ask % % % % % % echo % % % print % % % % % 
"ask Wie is de hoofdpersoon?
echo De hoofdpersoon is 
print Ze is op vakantie in Hawaii.
ask Wat is ze daar aan het doen?
",ask % % % % echo % % % print % % % % % % ask % % % % % % % 
"ask de hoofdpersoon van dit verhaal is
echo dus de hoofdpersoon van dit verhaal is",ask % % % % % % echo % % % % % % % 
"echo is Sofie
print ask gaat wandelen 
",echo % % print ask % % 
"echo is Sofie
print gaat wandelen 
",echo % % print % % 
"print hoofdpersoon is Sofie
print ze gaat wandelen
",print % % % print % % % 
"print morgen ben je jarig
ask Hoe oud word je?
echo dus je wordt jaar oud",print % % % % ask % % % % echo % % % % % 
"print morgen ben je jarig
ask Hoe oud word je?
echo dus je wordt",print % % % % ask % % % % echo % % % 
"print Hallo welkom bij Hedy!
ask Wat is je lieveringskleur?
echo lievelingskleur
",print % % % % ask % % % % echo % 
"print Hallo welkom bij Hedy!
ask hou je van voetbal?
echo dus je houdt heel erg van voetbal!",print % % % % ask % % % % echo % % % % % % % 
"ask Wie is de hoofdpersoon van jouw verhaal?
echo is alleen in het bos aan het lopen
print De hoofdpersoon hoort een enge schreeuw
",ask % % % % % % % echo % % % % % % % % print % % % % % % 
"ask Wie is de hoofdpersoon van jouw verhaal?
echo  alleen in het bos aan het lopen
print De hoof",ask % % % % % % % echo % % % % % % % print % % 
"print hallo wereld!
print hallo wereld!
print Wat een kut programma!
",print % % print % % print % % % % 
"print steen papier schaar!
print de steen verslaat schaar",print % % % print % % % % 
"print steen papier schaar!
print de steen verslaat schaar
print het papier verslaat steen
print schaar verslaat papier",print % % % print % % % % print % % % % print % % % 
"print steen papier schaar!
print de steen verslaat schaar
print het papier verslaat steen
print schaar verslaat papier
print wie als eerst 3 keer heeft gewonnen wint",print % % % print % % % % print % % % % print % % % print % % % % % % % % 
"ask kies steen, papier of schaar.
echo schaar
echo papier
echo steen",ask % % % % % echo % echo % echo % 
"print hallo
ask hoe gaat het 
print aii
ask hoe gaat het",print % ask % % % print % ask % % % 
"print hoi
ask wat is jullie lievelings dier?",print % ask % % % % % 
"ask Wil jij een spelletje met me doen?
echo
",ask % % % % % % % echo 
"ask Wil jij een spelletje met me doen?
echo dus je wilt he tniet
",ask % % % % % % % echo % % % % % 
"ask Wil jij een spelletje met me doen?
echo dus je wilt he tniet
ask waarom niet?
",ask % % % % % % % echo % % % % % ask % % 
"ask Wil jij een spelletje met me doen?
echo dus je wilt he tniet
ask waarom niet?
echo
",ask % % % % % % % echo % % % % % ask % % echo 
"ask Wil jij een spelletje met me doen?
echo dus je wilt he tniet
ask waarom niet?
echo jammer
",ask % % % % % % % echo % % % % % ask % % echo % 
"print steen, papier schaar.
print papier",print % % % print % 
"ask Wil jij een spelletje met me doen?
print hallo",ask % % % % % % % print % 
"print hallo
ask Welke kleur is de achtergrond?
echo Print dus de achtergrond is",print % ask % % % % % echo % % % % % 
"print hallo
ask Welke kleur is de achtergrond?
echo dus de achtergrond is ",print % ask % % % % % echo % % % % 
"ask Wil jij een spelletje met me doen?
print tekst
ask Waar word jij blij van?
",ask % % % % % % % print % ask % % % % % 
"ask Wil jij een spelletje met me doen?
print tekst
ask Waar word jij blij van?
echo test
",ask % % % % % % % print % ask % % % % % echo % 
"ask Wil jij een spelletje met me doen?
ask hoe gaat het?
echo goed",ask % % % % % % % ask % % % echo % 
"ask Wil jij een spelletje met me doen?
ask hoe gaat het?
",ask % % % % % % % ask % % % 
"ask Wil jij een spelletje met me doen?
ask hoe gaat het?
echo
",ask % % % % % % % ask % % % echo 
"print ask Wat is je lievelingskleur
print rood
",print ask % % % % print % 
"print Wat is je lievelingskleur? 
print Oranje
print lol
",print % % % % print % print % 
"print Wat is je lievelingskleur? 
print Oranje
print lol
print moi em",print % % % % print % print % print % % 
"print ask Wat is je lievelingskleur
print rood
ask wat is je lievelings kleur
",print ask % % % % print % ask % % % % % 
"ask Wat is je lievelingskleur?
echo dus je lievelingskleur is
ask wat je lievelings dier
",ask % % % % echo % % % % ask % % % % 
"ask Wat is je lievelingskleur?
echo dus je lievelingskleur is
ask wat je lievelings dier
ask hoe heet je?
",ask % % % % echo % % % % ask % % % % ask % % % 
"print Hallo welkom bij Hedy!
print hoi allemaal
ask hoe gaat het met jullie?
",print % % % % print % % ask % % % % % 
"print welkom bij hedy
echo wat is je naam 
",print % % % echo % % % % 
"print welkom bij hedy
ask wat is je naam",print % % % ask % % % % 
"print welkom bij hedy
ask wat is je naam
echo jehzley



",print % % % ask % % % % echo % 
