code,processed_code
"keuzes is 1, 2, 3, 4, 5, regenworm
punten is 0
worp is keuzes at random
print 'je gooide ' worp
keuzes is 1, 2, 3, 4, 5, regenworm
gooi is keuzes at random
print 'je gooide ' gooi
keuzes is 1, 2, 3, 4, 5, regenworm
gooien is keuzes at random
print 'je gooide ' gooien 
keuzes is 1, 2, 3, 4, 5, regenworm
h is keuzes at random
print 'je gooide ' h
print 'je gooide ' worp
keuzes is 1, 2, 3, 4, 5, regenworm
gooi is keuzes at random
print 'je gooide ' gooi
keuzes is 1, 2, 3, 4, 5, regenworm
gooien is keuzes at random
print 'je gooide ' gooien 
keuzes is 1, 2, 3, 4, 5, regenworm
h is keuzes at random
print 'je gooide ' h",% is % % % % % % % is % % is % at random print % % % % % is % % % % % % % is % at random print % % % % % is % % % % % % % is % at random print % % % % % is % % % % % % % is % at random print % % % % print % % % % % is % % % % % % % is % at random print % % % % % is % % % % % % % is % at random print % % % % % is % % % % % % % is % at random print % % % % 
"keuzes is 1, 2, 3, 4, 5, regenworm
punten is 0
worp is keuzes at random
print 'je gooide ' worp
keuzes is 1, 2, 3, 4, 5, regenworm
gooi is keuzes at random
print 'je gooide ' gooi
keuzes is 1, 2, 3, 4, 5, regenworm
gooien is keuzes at random
print 'je gooide ' gooien 
keuzes is 1, 2, 3, 4, 5, regenworm
h is keuzes at random
print 'je gooide ' h
print 'je gooide ' worp
keuzes is 1, 2, 3, 4, 5, regenworm
gooi is keuzes at random
print 'je gooide ' gooi
keuzes is 1, 2, 3, 4, 5, regenworm
gooien is keuzes at random
print 'je gooide ' gooien 
keuzes is 1, 2, 3, 4, 5, regenworm
h is keuzes at random
print 'je gooide ' h
print 'je gooide ' worp
keuzes is 1, 2, 3, 4, 5, regenworm
gooi is keuzes at random
print 'je gooide ' gooi
keuzes is 1, 2, 3, 4, 5, regenworm
gooien is keuzes at random
print 'je gooide ' gooien 
keuzes is 1, 2, 3, 4, 5, regenworm
h is keuzes at random
print 'je gooide ' h",% is % % % % % % % is % % is % at random print % % % % % is % % % % % % % is % at random print % % % % % is % % % % % % % is % at random print % % % % % is % % % % % % % is % at random print % % % % print % % % % % is % % % % % % % is % at random print % % % % % is % % % % % % % is % at random print % % % % % is % % % % % % % is % at random print % % % % print % % % % % is % % % % % % % is % at random print % % % % % is % % % % % % % is % at random print % % % % % is % % % % % % % is % at random print % % % % 
"keuzes is 1, 2, 3, 4, 5, regenworm
punten is 0
worp is keuzes at random
print 'je gooide ' worp
keuzes is 1, 2, 3, 4, 5, regenworm
gooi is keuzes at random
print 'je gooide ' gooi
keuzes is 1, 2, 3, 4, 5, regenworm
gooien is keuzes at random
print 'je gooide ' gooien 
keuzes is 1, 2, 3, 4, 5, regenworm
h is keuzes at random
print 'je gooide ' h
print 'je gooide ' worp
keuzes is 1, 2, 3, 4, 5, regenworm
gooi is keuzes at random
print 'je gooide ' gooi
keuzes is 1, 2, 3, 4, 5, regenworm
gooien is keuzes at random
print 'je gooide ' gooien 
keuzes is 1, 2, 3, 4, 5, regenworm
h is keuzes at random
print 'je gooide ' h
print 'je gooide ' worp
keuzes is 1, 2, 3, 4, 5, regenworm
gooi is keuzes at random
print 'je gooide ' gooi
keuzes is 1, 2, 3, 4, 5, regenworm
gooien is keuzes at random
print 'je gooide ' gooien 
keuzes is 1, 2, 3, 4, 5, regenworm
h is keuzes at random
print 'je gooide ' h
print 'je gooide ' worp
keuzes is 1, 2, 3, 4, 5, regenworm
gooi is keuzes at random
print 'je gooide ' gooi
keuzes is 1, 2, 3, 4, 5, regenworm
gooien is keuzes at random
print 'je gooide ' gooien 
keuzes is 1, 2, 3, 4, 5, regenworm
h is keuzes at random
print 'je gooide ' h",% is % % % % % % % is % % is % at random print % % % % % is % % % % % % % is % at random print % % % % % is % % % % % % % is % at random print % % % % % is % % % % % % % is % at random print % % % % print % % % % % is % % % % % % % is % at random print % % % % % is % % % % % % % is % at random print % % % % % is % % % % % % % is % at random print % % % % print % % % % % is % % % % % % % is % at random print % % % % % is % % % % % % % is % at random print % % % % % is % % % % % % % is % at random print % % % % print % % % % % is % % % % % % % is % at random print % % % % % is % % % % % % % is % at random print % % % % % is % % % % % % % is % at random print % % % % 
"keuzes is 1, 2, 3, 4, 5, regenworm
worp is keuzes at random
print 'je gooide ' worp
if worp is regenworm punten is punten + 5 else punten is punten + worp
print punten is",% is % % % % % % % is % at random print % % % % if % is % % is % + % else % is % + % print % is 
"keuzes is 1, 2, 3, 4, 5, regenworm
worp is keuzes at random
print 'je gooide ' worp
if worp is regenworm punten is punten + 5 else punten is punten + worp
print 'punten is'",% is % % % % % % % is % at random print % % % % if % is % % is % + % else % is % + % print % % 
"keuzes is 1, 2, 3, 4, 5, regenworm
punten is 0
worp is keuzes at random
print 'je gooide ' worp
if worp is regenworm punten is punten + 5 else punten is punten + worp
print 'punten is ' punten",% is % % % % % % % is % % is % at random print % % % % if % is % % is % + % else % is % + % print % is % % 
"keuzes is 1, 2, 3, 4, 5, regenworm
punten is 0
worp is keuzes at random
print 'je gooide ' worp
if worp is regenworm punten is punten + 5 else punten is punten + worp
print 'punten is ' punten
keuzes is 1, 2, 3, 4, 5, regenworm
worp is keuzes at random
print 'je gooide ' worp
if worp is regenworm punten is punten + 5 else punten is punten + worp",% is % % % % % % % is % % is % at random print % % % % if % is % % is % + % else % is % + % print % is % % % is % % % % % % % is % at random print % % % % if % is % % is % + % else % is % + % 
"keuzes is 1, 2, 3, 4, 5, regenworm
punten is 0
worp is keuzes at random
print 'je gooide ' worp
if worp is regenworm punten is punten + 5 else punten is punten + worp
print 'punten is ' punten
keuzes is 1, 2, 3, 4, 5, regenworm
punten is 0
worp is keuzes at random
print 'je gooide ' worp
if worp is regenworm punten is punten + 5 else punten is punten + worp
print 'punten is ' punten",% is % % % % % % % is % % is % at random print % % % % if % is % % is % + % else % is % + % print % is % % % is % % % % % % % is % % is % at random print % % % % if % is % % is % + % else % is % + % print % is % % 
"keuzes is 1, 2, 3, 4, 5, regenworm
punten is 0
worp is keuzes at random
print 'je gooide ' worp
if worp is regenworm punten is punten + 5 else punten is punten + worp
print 'punten is ' punten
keuzes is 1, 2, 3, 4, 5, regenworm
punten is 0
worp is keuzes at random
print 'je gooide ' worp
if worp is regenworm punten is punten + 5 else punten is punten + worp
print 'punten is ' punten plus punten 0",% is % % % % % % % is % % is % at random print % % % % if % is % % is % + % else % is % + % print % is % % % is % % % % % % % is % % is % at random print % % % % if % is % % is % + % else % is % + % print % is % % % % % 
"keuzes is 1, 2, 3, 4, 5, regenworm
punten is 0
worp is keuzes at random
print 'je gooide ' worp
if worp is regenworm punten is punten + 5 else punten is punten + worp
print 'punten is ' punten
keuzes is 1, 2, 3, 4, 5, regenworm
punten is 0
worp is keuzes at random
print 'je gooide ' worp
if worp is regenworm punten is punten + 5 else punten is punten + worp
print 'punten is ' punten + punten 0",% is % % % % % % % is % % is % at random print % % % % if % is % % is % + % else % is % + % print % is % % % is % % % % % % % is % % is % at random print % % % % if % is % % is % + % else % is % + % print % is % % + % % 
"keuzes is 1, 2, 3, 4, 5, regenworm
punten is 0
worp is keuzes at random
print 'je gooide ' worp
if worp is regenworm punten is punten + 5 else punten is punten + worp
print 'punten is ' punten
keuzes is 1, 2, 3, 4, 5, regenworm
punten is 0
worp is keuzes at random
print 'je gooide ' worp
if worp is regenworm punten is punten + 5 else punten is punten + worp
print 'punten is ' punten + punten ",% is % % % % % % % is % % is % at random print % % % % if % is % % is % + % else % is % + % print % is % % % is % % % % % % % is % % is % at random print % % % % if % is % % is % + % else % is % + % print % is % % + % 
"keuzes is 1, 2, 3, 4, 5, regenworm
punten is 0
worp is keuzes at random
print 'je gooide ' worp
if worp is regenworm punten is punten + 5 else punten is punten + worp
worp is keuzes at random
print 'je gooide ' worp
if worp is regenworm punten is punten + 5 else punten is punten + worp
print 'punten is ' punten ",% is % % % % % % % is % % is % at random print % % % % if % is % % is % + % else % is % + % % is % at random print % % % % if % is % % is % + % else % is % + % print % is % % 
print '5 plus 5 is' ,print % % % % 
"print '5 plus 5 is' 
print 5 + 5",print % % % % print % + % 
"print '5 keer 5 is' 
print 5 * 5",print % % % % print % * % 
"keuzes is 1, 2, 3, 4, 5, regenworm
worp is keuzes at random
print 'je gooide ' worp
",% is % % % % % % % is % at random print % % % % 
"keuzes is 1, 2, 3, 4, 5, regenworm
punten is 0
worp is keuzes at random
print 'je gooide ' worp
if worp is regenworm punten is punten + 5 else punten is punten + worp
print 'dat zijn ' punten ' punten'",% is % % % % % % % is % % is % at random print % % % % if % is % % is % + % else % is % + % print % % % % % % 
"keuzes is 1, 2, 3, 4, 5, regenworm
punten is 0
worp is keuzes at random
print 'je gooide ' worp
if worp is regenworm punten is punten + 5 else punten is punten + worp
worp is keuzes at random
print 'je gooide ' worp
if worp is regenworm punten is punten + 5 else punten is punten + worp
worp is keuzes at random
print 'je gooide ' worp
if worp is regenworm punten is punten + 5 else punten is punten + worp
worp is keuzes at random
print 'je gooide ' worp
if worp is regenworm punten is punten + 5 else punten is punten + worp
worp is keuzes at random
print 'je gooide ' worp
if worp is regenworm punten is punten + 5 else punten is punten + worp
worp is keuzes at random
print 'je gooide ' worp
if worp is regenworm punten is punten + 5 else punten is punten + worp
worp is keuzes at random
print 'je gooide ' worp
if worp is regenworm punten is punten + 5 else punten is punten + worp
worp is keuzes at random
print 'je gooide ' worp
if worp is regenworm punten is punten + 5 else punten is punten + worp

print 'dat zijn ' punten ' punten'",% is % % % % % % % is % % is % at random print % % % % if % is % % is % + % else % is % + % % is % at random print % % % % if % is % % is % + % else % is % + % % is % at random print % % % % if % is % % is % + % else % is % + % % is % at random print % % % % if % is % % is % + % else % is % + % % is % at random print % % % % if % is % % is % + % else % is % + % % is % at random print % % % % if % is % % is % + % else % is % + % % is % at random print % % % % if % is % % is % + % else % is % + % % is % at random print % % % % if % is % % is % + % else % is % + % print % % % % % % 
print '   ',print % % 
print '5 keer 5 is ' 5 + 5,print % % % is % % + % 
print '5 keer 5 is ' 5 / 5,print % % % is % % / % 
print '5 keer 5 is ' 5 = 5,print % % % is % % = % 
print '5 keer 5 is ' 5 == 5,print % % % is % % == % 
"keuzes is 1, 2, 3, 4, 5, regenworm
worp is keuzes at random
print worp",% is % % % % % % % is % at random print % 
"keuzes is 1, 2, 3, 4, 5, regenworm
print keuzes at random",% is % % % % % % print % at random 
"keuzes is 1, 2, 3, 4, 5, regenworm
print keuzes at 1",% is % % % % % % print % at % 
print 2 `5 keer 5 is` 25,print % % % % % % 
print 8 * 8,print % * % 
print '8 keer 8 is' 8 * 8,print % % % % % * % 
print 'vandaag krijg je een toets!,print % % % % % 
"print 'vandaag krijg je een toets'
antwoord is ask wil je beginnen?",print % % % % % % is ask % % % 
print ik en jij zijn dommer dan een vlieg,print % % % % % % % % 
"print '1 keer 1 is ' 1 * 1
print '2 keer 2 is ' 2 * 1",print % % % is % % * % print % % % is % % * % 
"print '1 keer 1 is ' 1 * 1
print '2 keer 2 is ' 2 * 2
print '3 keer 3 is ' 3 * 3
print '4 keer 4 is ' 4 * 4",print % % % is % % * % print % % % is % % * % print % % % is % % * % print % % % is % % * % 
"print '1 keer 1 is ' 1 * 1
print '2 keer 2 is ' 2 * 2
print '3 keer 3 is ' 3 * 3
print '4 keer 4 is ' 4 * 4
print '5 keer 5 is ' 5 * 5
print '6 keer 6 is ' 6 * 6
print '7 keer 7 is ' 7 * 7
print '8 keer 8 is ' 8 * 8",print % % % is % % * % print % % % is % % * % print % % % is % % * % print % % % is % % * % print % % % is % % * % print % % % is % % * % print % % % is % % * % print % % % is % % * % 
print 'nee stop is ' 5 * 5,print % % is % % * % 
print 'nee stop is ' ,print % % is % 
"print '5 keer 5 is ' 5 * 5
print '5 keer 5 is '5 * 5",print % % % is % % * % print % % % is % * % 
"keuzes is 1, 2, 3, 4, 5, regenwormen
punten is 0
worp is keuzes at random
print 'je gooide ' worp",% is % % % % % % % is % % is % at random print % % % % 
print 5 + 5,print % + % 
print '6 keer 22 is ,print % % % is 
print '5 keer 5 is ' 5 * 5 25,print % % % is % % * % % 
"print '5 keer 5 is ' 5 * 5
print 5 keer halo in",print % % % is % % * % print % % % % 
print joel is een dikke,print % is % % 
"print '5 keer 5 is ' 5 * 5
print 5 x 3",print % % % is % % * % print % % % 
"print '5 keer 5 is ' 5 * 5
print 5 + 3",print % % % is % % * % print % + % 
print alles is van kaas gemaakt,print % is % % % 
"print '5 keer 5 is ' 5 * 5
print 'steen papier schaar'
print 'wat is mijn lievelingskleur'",print % % % is % % * % print % % % print % is % % 
"print '5 keer 5 is ' 5 * 5
wat is 10 * 8",print % % % is % % * % % is % * % 
print 'amy is sus' 5 * 5,print % is % % * % 
print 'je moeder ' 23 * 2,print % % % % * % 
"print '5 keer 5' is 5 * 5
print 10 * 10",print % % % is % * % print % * % 
"print '5 keer 5 is ' 5 * 5
print 10 * 10",print % % % is % % * % print % * % 
repeat 5 times print '5 keer 5 is ' 5 * 5,repeat % times print % % % is % % * % 
"aantalkeer is 1
print 'poging ' aantalkeer",% is % print % % % 
"print '5 keer 5 is ' 5 * 5
print '2 keer 2 is ' 2 * 2
print '4 keer 5 is ' 4 * 5",print % % % is % % * % print % % % is % % * % print % % % is % % * % 
"aantalkeer is 1
print 'poging ' is aantalkeer
jouwkeuze is ask wat kies jij?",% is % print % % is % % is ask % % % 
"print '5 keer 5 is ' 5 * 5
print '9 keer 10 ' 9 * 10",print % % % is % % * % print % % % % % * % 
print 'steen wint van papier is schaar',print % % % % is % 
"print 5 5 is 5 * 5
",print % % is % * % 
"print 5 x 5 is 5 * 5
",print % % % is % * % 
"hulp is 5 * 5
hulp2 is hulp
print hulp2",% is % * % % is % print % 
"hulp is 5 * 5
print hulp",% is % * % print % 
hulp is 20,% is % 
"print '5 keer 5 is ' 5 * 5
print '5 times 7 is ' 5 * 7",print % % % is % % * % print % times % is % % * % 
print 'Maddox houdt van kip ' 5 * 5,print % % % % % % * % 
print 'ismael + valentina is ' love * love,print % + % is % % * % 
print '1 plus 1 is ' 1* 1,print % % % is % % % 
"print keer helene is een beetje leuk
",print % % is % % % 
"print '5 keer 5 is '
",print % % % is % 
print '5 keer 5 is ' 25       ,print % % % is % % 
"kleur is ask Wie stoot je het meest?
if kleur is Marylou repeat 30 times print 'tu me casse le coullie jen a fais du boulatch !' else repeat 5 times print 'niet zo mooi'",% is ask % % % % % if % is % repeat % times print % % % % % % % % % % % else repeat % times print % % % 
print '5 keer 5 is ' Ta mere * 5,print % % % is % % % * % 
print '5 keer 5 is 5 / 5',print % % % is % / % 
repeat 5 times print 'ik vind je niet leuk',repeat % times print % % % % % 
print '5 gedeeld door 5 is ' 5 / 5,print % % % % is % % / % 
print ' 5 plus 6 is ' 5 + 6,print % % % % is % % + % 
print '5 keer 5 is ' 5 - 5,print % % % is % % - % 
"print '3 keer 3 is ' 3 * 3
print '5 keer 9 is ' 5* 9",print % % % is % % * % print % % % is % % % 
"kleur is ask Wat is je lievelingskleur?
if kleur is groen repeat 3 times print 'niet zo mooi' else repeat 3 times print 'Veel mooier'",% is ask % is % % if % is % repeat % times print % % % else repeat % times print % % 
"antwoord is ask Hoeveel is 5 plus 2?
if antwoord is 7 print 'goedzo ' is else print 'fout '
",% is ask % is % % % if % is % print % % is else print % % 
repeat 6 times print 'minecraft is cool',repeat % times print % is % 
"print '5 * 5 = ' 5 * 5
",print % * % = % % * % 
"print '5 * 5 =' 5 * 5
",print % * % % % * % 
"print '5 * 5 ='
",print % * % % 
print '5 times 5 is ' 5 * 5,print % times % is % % * % 
print ' 30 plus 30 = ' 30 + 30,print % % % % = % % + % 
"print '5 keer 5 is ' 5 * 5
antwoordt is ask wat is het antwoord?
if antwoordt is 25 print ja else repeat 5 times print 'nee dombo'",print % % % is % % * % % is ask % is % % if % is % print % else repeat % times print % % 
antwoord is ask Hoeveel is 10 * 10,% is ask % is % * % 
"keuzes is 1, 2, 3, 4, 5, 6
score is 0
worp is keuzes at random
repeat 5 times print 'Je gooide ' keuzes at random
",% is % % % % % % % is % % is % at random repeat % times print % % % % at random 
"keuzes is 1, 2, 3, 4, 5, 6
score is keuzes at random
repeat 5 times print 'Je gooide ' keuzes at random",% is % % % % % % % is % at random repeat % times print % % % % at random 
"keuzes is 1, 2, 3, 4, 5, 6
repeat 5 times print 'Je gooide ' keuzes at random",% is % % % % % % repeat % times print % % % % at random 
"keuzes is 1, 2, 3, 4, 5, 6
print 'Je gooide ' keuzes at random
print 'Je gooide ' keuzes at random
print 'Je gooide ' keuzes at random",% is % % % % % % print % % % % at random print % % % % at random print % % % % at random 
"keuzes is 1, 2, 3, 4, 5, 6
print 'Je gooide ' keuzes at random
",% is % % % % % % print % % % % at random 
"keuzes is 1, 2, 3, 4, 5, 6
worp is keuzes at random
print 'Je gooide ' worp
print 'Je gooide ' worp
print 'Je gooide ' worp",% is % % % % % % % is % at random print % % % % print % % % % print % % % % 
"keuzes is 1, 2, 3, 4, 5, 6
punten is 0
worp is keuzes at random
print 'Je gooide ' worp
print 'Je gooide ' worp
print 'Je gooide ' worp",% is % % % % % % % is % % is % at random print % % % % print % % % % print % % % % 
"keuzes is 1, 2, 3, 4, 5, 6
punten is 0
worp is keuzes at random
repeat 5 times print 'Je gooide ' worp
",% is % % % % % % % is % % is % at random repeat % times print % % % % 
"keuzes is 1, 2, 3, 4, 5, 6
punten is 0
worp is keuzes at random
print repeat 2 times 'Je gooide ' worp
",% is % % % % % % % is % % is % at random print repeat % times % % % % 
"keuzes is 1, 2, 3, 4, 5, 6
punten is 0
worp is keuzes at random
print 'Je gooide ' worp
print 'Je gooide ' worp",% is % % % % % % % is % % is % at random print % % % % print % % % % 
"keuzes is 1, 2, 3, 4, 5, regenworm
punten is 0
worp is keuzes at random
print 'Je gooide ' worp ' .'
",% is % % % % % % % is % % is % at random print % % % % % % 
"keuzes is 1, 2, 3, 4, 5, regenworm
worp is keuzes at random
print 'Je gooide ' worp ' .'
",% is % % % % % % % is % at random print % % % % % % 
"mensen is mama, papa, Emma, Sophie
afwasser is mensen at random
print 'De afwasser is ' afwasser",% is % % % % % is % at random print % % is % % 
"keuzes is 1, 2, 3, 4, 5, 6
print 'Je gooide ' keuzes at random
print 'Je gooide ' keuzes at random
repeat 5 times print 'Je gooide ' keuzes at random",% is % % % % % % print % % % % at random print % % % % at random repeat % times print % % % % at random 
"keuzes is 1, 2, 3, 4, 5, 6
punten is 0
print 'Je gooide ' keuzes at randomp
print 'Je gooide ' keuzes at random
print 'Je gooide ' keuzes at random",% is % % % % % % % is % print % % % % at % print % % % % at random print % % % % at random 
print '5 keer 5 is ' 10 * 5 - 8,print % % % is % % * % - % 
print '3 x 3 = ' 3 * 3,print % % % = % % * % 
print '5 * 5 is ' 5 * 5,print % * % is % % * % 
print '5 keer 5 is ' 5 x 5,print % % % is % % % % 
"antwoord is ask Hoeveel is 1 plus 1?
if antwoord is 2 print 'mooi heb je geleerd in groep 1' else print 'jij bent dom'",% is ask % is % % % if % is % print % % % % % % % else print % % % 
"tafels is 4, 5, 6, 8
keer is 1, 2, 3, 4, 5, 6, 7, 8, 9, 10
tafel is tafels at random
print tafel",% is % % % % % is % % % % % % % % % % % is % at random print % 
"tafels is 4, 5, 6, 8",% is % % % % 
"tafels is 4, 5, 6, 8
print tafels
",% is % % % % print % 
"tafels is 4, 5, 6, 8
keer is 1, 2, 3, 4, 5, 6, 7, 8, 9, 10
tafel is tafels at random
keergetal is keer at random
goedeantwoord is tafel * keergetal
print 'hoeveel is ' tafel ' keer ' keergetal
",% is % % % % % is % % % % % % % % % % % is % at random % is % at random % is % * % print % is % % % % % % 
"tafels is 4, 5, 6, 8
keer is 1, 2, 3, 4, 5, 6, 7, 8, 9, 10
tafel is tafels at random
keergetal is keer at random
goedeantwoord is tafel * keergetal
print goedeantwoord
print 'hoeveel is ' tafel ' keer ' keergetal
",% is % % % % % is % % % % % % % % % % % is % at random % is % at random % is % * % print % print % is % % % % % % 
"tafels is 4, 5, 6, 8
keer is 1, 2, 3, 4, 5, 6, 7, 8, 9, 10
tafel is tafels at random
keergetal is keer at random
print goedeantwoord
print 'hoeveel is ' tafel ' keer ' keergetal
",% is % % % % % is % % % % % % % % % % % is % at random % is % at random print % print % is % % % % % % 
"tafels is 4, 5, 6, 8
keer is 1, 2, 3, 4, 5, 6, 7, 8, 9, 10
tafel is tafels at random
keergetal is keer at random
goedeantwoord is tafel * keergetal
print goedeantwoord
print 'hoeveel is ' tafel 'keer ' keergetal
",% is % % % % % is % % % % % % % % % % % is % at random % is % at random % is % * % print % print % is % % % % % 
"tafels is 4, 5, 6, 8
keer is 1, 2, 3, 4, 5, 6, 7, 8, 9, 10
tafel is tafels at random
keergetal is keer at random
goedeantwoord is tafel * keergetal
print goedeantwoord
",% is % % % % % is % % % % % % % % % % % is % at random % is % at random % is % * % print % 
"tafels is 4, 5, 6, 8
keer is 1, 2, 3, 4, 5, 6, 7, 8, 9, 10
tafel is tafels at random
keergetal is keer at random
goedeantwoord is tafel * keergetal
print 'hoeveel is ' tafel ' keer ' keergetal
antwoord is ask Weet jij het antwoord?

",% is % % % % % is % % % % % % % % % % % is % at random % is % at random % is % * % print % is % % % % % % % is ask % % % % 
"getal1 is ask getal 1
getal2 is ask getal 2
print getal1 ' keer ' getal2 ' is ' getal1 * getal2",% is ask % % % is ask % % print % % % % % % is % % * % 
"getal1 is ask getal 1
getal2 is ask getal 2
print '5 keer 5 is ' getal1 * getal2",% is ask % % % is ask % % print % % % is % % * % 
"vraag is ask Hoeveel is 2 plus 2?
",% is ask % is % % % 
print '5 + 5 is ' 5 + 5,print % + % is % % + % 
"antwoord is ask Hoeveel is 5 * 5?
print 5 * 5 is 25",% is ask % is % * % print % * % is % 
"antwoord is ask Hoeveel is 5 x 5?
print 5 x 5 is 25",% is ask % is % % % print % % % is % 
"ajax is ask Op een schaal van 0 tot 10 hoeveel houd jij van Ajax?
bananen is ask Hoeveel bananen heb jij deze week gegeten?
hygiene is ask Hoevaak heb jij je handen al gewassen vandaag?",% is ask % % % % % % % % % % % % % is ask % % % % % % % % is ask % % % % % % % % 
print 5 * 5 * 10,print % * % * % 
print 5 * 5 / 2,print % * % / % 
print 5 / 2,print % / % 
print '5 keer 5 is ' 5 * 5 / 2,print % % % is % % * % / % 
"leeftijd is ask Hoe oud ben je?
",% is ask % % % % 
"mensen is mama, papa, Emma, Sophie
emmawastaf is 1
afwasser is mensen at random
print 'De afwasser is ' afwasser
emmawastaf is emmawastaf * 55
",% is % % % % % is % % is % at random print % % is % % % is % * % 
"mensen is mama, papa, Emma, Sophie
emmawastaf is 0
afwasser is mensen at random
print 'De afwasser is ' afwasser
",% is % % % % % is % % is % at random print % % is % % 
"mensen is mama, papa, Emma, Sophie
emmawastaf is 1
afwasser is mensen at random
print 'De afwasser is ' afwasser
if afwasser is Emma emmawastaf is emmawastaf *1
print 'Emma gaat deze week ' emmawastaf ' keer afwassen'",% is % % % % % is % % is % at random print % % is % % if % is % % is % % print % % % % % % % % % 
"mensen is mama, papa, Emma, Sophie
emmawastaf is 1
afwasser is mensen at random
print 'De afwasser is ' afwasser
emmawastaf is emmawastaf - 5
",% is % % % % % is % % is % at random print % % is % % % is % - % 
"keuzes is 1, 2, 3, 4, 5, regenworm
punten is 0
worp is 4
print 'je gooide ' worp",% is % % % % % % % is % % is % print % % % % 
"k is ask  welk getal is jou geluksgetal?
dubbel is k * k
print ' jou getal keer twee is ' dubbel
",% is ask % % is % % % is % * % print % % % % % is % % 
"k is ask  welk getal is jou geluksgetal?
print ' jou getal keer twee is ' k *2
",% is ask % % is % % print % % % % % is % % % 
"print '5 keer 5 is ' 5 * 5
print '5 keer 5 ks ' 5 * 5",print % % % is % % * % print % % % % % % * % 
print 'schaar ' 5 * 10,print % % % * % 
"keuzes is steen, schaar, papier",% is % % % 
"aantalkeer is 1
print 'poging ' aantalkeer
joukeuze is ask wat kies jij?",% is % print % % % % is ask % % % 
"aantalkeer is 1
print 'poging ' aantalkeer
joukeuze is ask wat kies jij?
keuzes is steen, schaar, papier ",% is % print % % % % is ask % % % % is % % % 
"aantalkeer is 1
print 'poging ' aantalkeer
joukeuze is ask wat kies jij?
keuzes is steen, schaar, papier
computerkeuze is keuzes at random
",% is % print % % % % is ask % % % % is % % % % is % at random 
