code,processed_code
"aantalkeer is 1
keuzes is steen, schaar, papier
",% is % % is % % % 
keuzes is papier,% is % 
"hulp is 5 * 5
print hulp",% is % * % print % 
"getal is 10
som is 20
getal is som
som is 15
print 'Dit is getal ' getal
print 'Dit is som ' som
",% is % % is % % is % % is % print % is % % % print % is % % % 
"kleur is groen
auto is fiat
kleur is auto
print kleur
",% is % % is % % is % print % 
"kleur is groen
auto is fiat
kleur is auto
",% is % % is % % is % 
"kleur is groen
auto is fiat
",% is % % is % 
"kleur is ask Wat is je lievelingskleur?
print kleur
print groen",% is ask % is % % print % print % 
"kleur is ask Wat is je lievelingskleur?
print kleur
",% is ask % is % % print % 
"kleur is groen
groen is kleur
print groen",% is % % is % print % 
"kleur is groen
kleur is rood
print kleur
getal is 10
getal is 5
print getal",% is % % is % print % % is % % is % print % 
"kleur is groen
kleur is rood
print kleur
getal is 10
print som",% is % % is % print % % is % print % 
"kleur is groen
kleur is rood
print kleur
getal1 is 5
getal2 is 10",% is % % is % print % % is % % is % 
"kleur is groen
kleur is rood
print kleur
som is 5",% is % % is % print % % is % 
"antwoord is 15
hulp is 1
if antwoord is 20
    hulp is 10
else
    hulp is 20
    
print hulp",% is % % is % if % is % % is % else % is % print % 
"antwoord is 15
if antwoord is 20
    hulp is 10
else
    hulp is 20
    
print hulp",% is % if % is % % is % else % is % print % 
som is 5 * 5,% is % * % 
print '5 keer 5 is ' 25,print % % % is % % 
"repeat 5 times
  print 'Hallo allemaal'
 ",repeat % times print % % 
"kind is ask Wat is je lievelingskind?
if kind is momo
    repeat 3 times
        print 'dla merde'
else
    repeat 5 times
        print 'mooi mooi'",% is ask % is % % if % is % repeat % times print % % else repeat % times print % % 
print 'Hallo iedereen',print % % 
"repeat 5 times
  print 'harry potter is dood'
 ",repeat % times print % % is % 
"repeat 5 times
  print 'Ruben is een mooi meisje'
 ",repeat % times print % is % % % 
"repeat 5 times
  print 'there is rararerara'
  print 'Dit wordt allemaal 5 keer herhaald'",repeat % times print % is % print % % % % % % 
"repeat 5 times
  print 'ik ben dom'
  print 'Dit wordt allemaal 5 keer herhaald'",repeat % times print % % % print % % % % % % 
"repeat 5 times
  print 'Raphie is bizar'
  print 'het is de waarheid'",repeat % times print % is % print % is % % 
antwoord is ask 'Wat is 10 + 10 ?',% is ask % is % + % % 
"repeat 50 times
  print 'Hallo Amine'
  print 'Ik ben Amine '",repeat % times print % % print % % % % 
"kleur is ask Is Madame lief ?
if kleur is geel
    repeat 3 times
        print 'Ja !'
else
    repeat 5 times
        print 'niet zo mooi'",% is ask % % % % if % is % repeat % times print % % else repeat % times print % % % 
"persoon1 is ask Wie is de eerste?
persoon2 is ask Wie is de tweede?
print persoon1",% is ask % is % % % is ask % is % % print % 
"persoon1 is ask Wie is de eerste?
persoon2 is ask Wie is de tweede?",% is ask % is % % % is ask % is % % 
"vraag is ask Wat is je vraag?
antwoord is ja, nee, misschien
print vraag
print antwoord at random",% is ask % is % % % is % % % print % print % at random 
a is ask hoeveel is 10 * 10,% is ask % is % * % 
print 'Hallo ben je klaar voor een niew enquete',print % % % % % % % % 
"nummer is ask kies een nummer tussen 1 en 10
",% is ask % % % % % % % 
"repeat 5 times
  print 'Hallo allemaal'
  print 'dit is raar mensjes het is herhaald'",repeat % times print % % print % is % % % is % 
"repeat 5 times
  print 'Hallo allemaal'
  print 'is raar mensjes het is herhaald'",repeat % times print % % print % % % % is % 
"kleur is ask Wat is je lievelingskleur?
if kleur is rood
    repeat 3 times
        print 'goed gedaan topper !'
else
    repeat 15 times
        print 'beter leren suferd'",% is ask % is % % if % is % repeat % times print % % % % else repeat % times print % % % 
"antwoord is ask Hoeveel is 10 plus 10
",% is ask % is % % % 
"repeat 5 times
  print 'Hallo allemaal'
  print 'woef is 5x de beste'",repeat % times print % % print % is % % % 
print '5 times 5 is ' 5 * 5,print % times % is % % * % 
print '5 keer 5 is ' 5 / 5,print % % % is % % / % 
"naam is patrick, geertje, mette, marijn
print naam at random",% is % % % % print % at random 
"repeat 50 times
  print 'lol je bent dom'",repeat % times print % % % % 
print '5 fois 5 font ' 5 * 5,print % % % % % % * % 
"repeat 2 times
 print 'heel leuk dit'
 print 'twee keer alles'",repeat % times print % % % print % % % 
"tafel is ask Toon de tafel van getal
",% is ask % % % % % 
"repeat 5 times
    print 'Bonjour les amis'
    print 'Ceci sera affiché 5 fois'",repeat % times print % % % print % % % % % 
"tafels is 4, 5, 6, 8
keer is 1, 2, 3, 4, 5, 6, 7, 8, 9, 10
tafel is tafels at random
keergetal is keer at random
goedeantwoord is tafel * keergetal
print 'hoeveel is ' ' keer '",% is % % % % % is % % % % % % % % % % % is % at random % is % at random % is % * % print % is % % % % 
"tafels is 4, 5, 6, 8
keer is 1, 2, 3, 4, 5, 6, 7, 8, 9, 10
tafel is tafels at random
keergetal is keer at random
goedeantwoord is tafel * keergetal
print 'hoeveel is '",% is % % % % % is % % % % % % % % % % % is % at random % is % at random % is % * % print % is % 
"tafels is 4, 5, 6, 8
keer is 1, 2, 3, 4, 5, 6, 7, 8, 9, 10
tafel is tafels at random
keergetal is keer at random
goedeantwoord is tafel * keergetal
print goedeantwoord

",% is % % % % % is % % % % % % % % % % % is % at random % is % at random % is % * % print % 
"repeat 5 times
    kleur is ask Wat is je lievelingskleur?
    print 'kleur is'
    print kleur",repeat % times % is ask % is % % print % % print % 
"repeat 5 times
    kleur is ask Wat is je lievelingskleur?
    print kleur",repeat % times % is ask % is % % print % 
"print 'Hallo allemaal, we gaan een liedje zingen'
 
",print % % % % % % % 
"repeat 5 times
  print 'Hallo allemaal, we gaan een liedje zingen'
  print ''",repeat % times print % % % % % % % print % 
"repeat 5 times
  print 'Hallo ymke'
  print 'i am bi'",repeat % times print % % print % % % 
"repeat 5 times
  print 'Baby shark tutududutudu'
  print 'Baby shark'",repeat % times print % % % print % % 
"repeat 5 times
  print 'Hallo allemaal'
  print 'Dit wordt allemaal 5 keer herhaald'
  print 'Hallo allemaal'
  print 'dit wordt allemaal 5 keer herhaald'
  print 'hallo allemaal'",repeat % times print % % print % % % % % % print % % print % % % % % % print % % 
"repeat 8 times
  print 'Hoi iedereen'
  print 'dit leuke berichtje word 3 keer herhaald, ik hoop dat je een leuke dag hebt'",repeat % times print % % print % % % % % % % % % % % % % % % 
"keuzes is 1, 2, 3, 4, 5, regenworm
punten is 0
worp is keuzes at random
print 'je gooide ' worp",% is % % % % % % % is % % is % at random print % % % % 
"
keuzes is steen, schaar, papier
",% is % % % 
"repeat 5 times
  print 'Hallo allemaal'
  print 'Dit is een liedje dat je gaat irriteren'",repeat % times print % % print % is % % % % % % 
"aantalkeer is repeat
keuzes is steen, schaar, papier
repeat 5 times
    print 'Poging ' aantalkeer
",% is repeat % is % % % repeat % times print % % % 
print '5 keer 56 is ',print % % % is % 
"verse is 99
repeat 99 times
    print verse ' bottles of beer on the wall'
    print verse ' bottles of beer'
    print 'you take one down, pass it around'
    verse is verse - 1
    print verse ' bottles of beer on the wall'",% is % repeat % times print % % % % % % % % print % % % % % print % % % % % % % % is % - % print % % % % % % % % 
"var is 5
print 5 + 5",% is % print % + % 
print 5 + 5,print % + % 
print '5 keer 5 is ' 5 + 5,print % % % is % % + % 
"g is ask tiep een getal in
print '2 X ' g ' is ' g *2
g is ask tiep een getal in
print '5 X ' g ' is ' g *5 
",% is ask % % % % print % % % % % is % % % % is ask % % % % print % % % % % is % % % 
"g is ask tiep een getal in
print '2 X ' g ' is ' g *2
g is ask tiep een getal in
print g *5 
print '5 keer 5 is ' 5 * 5
",% is ask % % % % print % % % % % is % % % % is ask % % % % print % % print % % % is % % * % 
"g is ask tiep een getal in
print g *2
g is ask tiep een getal in
print g *5 
print '5 keer 5 is ' 5 * 5
",% is ask % % % % print % % % is ask % % % % print % % print % % % is % % * % 
"g is ask tiep een getal in
print g *2
g is ask tiep een getal in
print g *5",% is ask % % % % print % % % is ask % % % % print % % 
"g is ask tiep een getal in
print g *2",% is ask % % % % print % % 
g is ask,% is ask 
"g is ask
print g *2",% is ask print % % 
"getal is 5
print getal * 2",% is % print % * % 
"g is ask tiep een getal in
print '2 X ' g ' is ' g *2
g is ask tiep een getal in
print '5 X ' g ' is ' g *5 
print '5 X ' g ' is ' g *5 
",% is ask % % % % print % % % % % is % % % % is ask % % % % print % % % % % is % % % print % % % % % is % % % 
