code,processed_code
"print hallo wereld!
keuzes is steen, papier, schaar
print keuzes at random
mensen is mama, papa, y, m
print mensen at random
keuzes is corona, griep, tbc, kanker, mazelen, pokken
print keuzes at random
naam is papa, mama, y, m
print mijn naam is naam
print naam at random
",print % % % % % % % print % at random % % % % % % print % at random % % % % % % % % print % at random % % % % % % print % % % % print % at random 
"print hallo wereld!
keuzes is steen, papier, schaar
print keuzes at random
mensen is mama, papa, y, m
print mensen at random
keuzes is corona, griep, tbc, kanker, mazelen, pokken
print keuzes at random
naam is papa
print mijn naam is naam
",print % % % % % % % print % at random % % % % % % print % at random % % % % % % % % print % at random % % % print % % % % 
"print hallo wereld!
kleur is ask Wat is je lievelingskleur? ",print % % % % ask % % % % 
"keuzes is 1, 2, 3, 4, 5, regenworm",% % % % % % % % 
"keuzes is 1, 2, 3, 4, 5, regenworm
print keuzes at random",% % % % % % % % print % at random 
"keuzes is 1, 2, 3, 4, 5, regenworm
print keuzes at random
print keuzes at random",% % % % % % % % print % at random print % at random 
"keuzes is 1, 2, 3, 4, 5, regenworm
print keuzes at random
print keuzes at random
print keuzes at random",% % % % % % % % print % at random print % at random print % at random 
"keuzes is 1, 2, 3, 4, 5, regenworm
print keuzes at random
print keuzes at random
print keuzes at random
print keuzes at random
print keuzes at random
print keuzes at random",% % % % % % % % print % at random print % at random print % at random print % at random print % at random print % at random 
"naam is Bert
print naam gaat nu in het bos lopen",% % % print % % % % % % % 
"naam is Bas
print hoi ik ben naam
dier is ask wat is jouw lievelingsdier?
print wat leuk dat jouw lievelingsdier dier is
dieren is kat, hond, leeuw, tijger, giraffe
print mijn lievelingsdier is dieren",% % % print % % % % % % ask % % % % print % % % % % % % % % % % % % % print % % % % 
"kleur is ask Wat is je lievelingskleur?
print Jouw favoriet is dus kleur ja",% % ask % % % % print % % % % % % 
"naam is kipper
print naam gaat naar nemenem land.
print En naam komt piggy tegen.
print En naam en piggy zijn beste vrienden.",% % % print % % % % % print % % % % % print % % % % % % % 
"naam is kipper
print naam gaat naar nemenem land.
print En naam komt piggy tegen.
print En naam en piggy zijn beste vrienden.
print En naam komt bacon tegen.
print En bacon is een pestkop.
print naam schopt bacon.
print En bacon rent weg.
print EINDE",% % % print % % % % % print % % % % % print % % % % % % % print % % % % % print % % % % % print % % % print % % % % print % 
"naam is kipper
print naam gaat naar nemenem land.
print En naam komt piggy tegen.
print En naam en piggy zijn beste vrienden.
print En naam komt bacon tegen.
print En bacon is een pestkop.
print naam schopt bacon.
print En bacon rent weg.
print En bacon komt terug met een groep andere pestkoppen.
print naam springt op alle pestkoppen.
print En ze rennen weer allemaal weg.
print EINDE",% % % print % % % % % print % % % % % print % % % % % % % print % % % % % print % % % % % print % % % print % % % % print % % % % % % % % % print % % % % % print % % % % % % print % 
"naam is ask Welke naam wil je gebruiken?
print naam gaat naar nemenem land.
print En naam komt piggy tegen.
print En naam en piggy zijn beste vrienden.
print En naam komt bacon tegen.
print En bacon is een pestkop.
print naam schopt bacon.
print En bacon rent weg.
print En bacon komt terug met een groep andere pestkoppen.
print naam springt op alle pestkoppen.
print En ze rennen weer allemaal weg.
print EINDE",% % ask % % % % % print % % % % % print % % % % % print % % % % % % % print % % % % % print % % % % % print % % % print % % % % print % % % % % % % % % print % % % % % print % % % % % % print % 
"naam is ask Naam? 
print naam gaat naar nemenem land.
print En naam komt piggy tegen.
print En naam en piggy zijn beste vrienden.
print En naam komt bacon tegen.
print En bacon is een pestkop.
print naam schopt bacon.
print En bacon rent weg.
print En bacon komt terug met een groep andere pestkoppen.
print naam springt op alle pestkoppen.
print En ze rennen weer allemaal weg.
print EINDE",% % ask % print % % % % % print % % % % % print % % % % % % % print % % % % % print % % % % % print % % % print % % % % print % % % % % % % % % print % % % % % print % % % % % % print % 
"keuzes is niels, jens, elin
naam is ask Naam? 
print naam gaat naar nemenem land.
print En naam komt piggy tegen.
print En naam en piggy zijn beste vrienden.
print En naam komt bacon tegen.
print En bacon is een pestkop.
print naam schopt bacon.
print En bacon rent weg.
print En bacon komt terug met een groep andere pestkoppen.
print naam springt op alle pestkoppen.
print En ze rennen weer allemaal weg.
print EINDE",% % % % % % % ask % print % % % % % print % % % % % print % % % % % % % print % % % % % print % % % % % print % % % print % % % % print % % % % % % % % % print % % % % % print % % % % % % print % 
"naam is Bert
print naam gaat nu in het bos lopen
print naam is wel een beetje bang
print Overal hoort hij gekke geluiden
print naam is bang dat dit een spookbos is
",% % % print % % % % % % % print % % % % % % print % % % % % print % % % % % % % % 
print mijn naam is naam,print % % % % 
"dieren is hond, kat, kangoeroe
print dieren at ",% % % % % print % at 
"dieren is hond, kat, kangoeroe
print dieren ",% % % % % print % 
"kleur is ask Wat is je lievelingskleur?
print Is kleur jouw favoriet?",% % ask % % % % print % % % % 
"famillie is Diana, Chiel, June, Thijs
print famillie at random
",% % % % % % print % at random 
"kleuren is rood, geel, bruin, blauw, groen
print mijn kleur is kleuren at random",% % % % % % % print % % % % at random 
"print hallo wereld!
print de kat is ziek",print % % print % % % % 
"print hallo wereld!
print de kat is ziek want hij heeft geen brokken gegeten.",print % % print % % % % % % % % % % 
"print hallo wereld!
print de kat is ziek want hij heeft geen brokken gegeten.
kleur is ask Wat is ziekte?",print % % print % % % % % % % % % % % % ask % % % 
"print hallo wereld!
print de kat is ziek want hij heeft geen brokken gegeten.
kleur is ask Wat is ziekte?
print kleur",print % % print % % % % % % % % % % % % ask % % % print % 
"print hallo wereld!
print hallo wereld",print % % print % % 
"print hallo wereld!
print hallo wereld
kleur is ask wat is je lievelingskleur",print % % print % % % % ask % % % % 
"naam is sem
print naam is heel blij
print want naam gaat een ijsje kopen.
",% % % print % % % % print % % % % % % 
"naam is sem
print naam is heel blij.
print want naam gaat een ijsje kopen.
print maar het ijsje was niet lekker.
print naam vind dat niet leuk
",% % % print % % % % print % % % % % % print % % % % % % print % % % % % 
"naam is sem
print naam is heel blij.
print want naam gaat een ijsje kopen.
print maar het ijsje was niet lekker.
print naam vind dat niet leuk.
print wil naam nog een nieuw ijsje.",% % % print % % % % print % % % % % % print % % % % % % print % % % % % print % % % % % % 
"naam is sem
print naam is heel blij.
print want naam gaat een ijsje kopen.
print maar het ijsje was niet lekker.
print naam vind dat niet leuk.
print wil naam nog een nieuw ijsje.
print gelukkig mag dat.",% % % print % % % % print % % % % % % print % % % % % % print % % % % % print % % % % % % print % % % 
"naam is ask wie is de hoofdrol speler.
print naam is heel blij.
print want naam gaat een ijsje kopen.
print maar het ijsje was niet lekker.
print naam vind dat niet leuk.
print wil naam nog een nieuw ijsje.
print gelukkig mag dat.",% % ask % % % % % print % % % % print % % % % % % print % % % % % % print % % % % % print % % % % % % print % % % 
"naam is ask wie is de hoofdrol speler.
print naam is heel blij.
print want naam gaat een ijsje kopen.
print maar het ijsje was gevallen.
print naam vind dat niet leuk.
print wil naam nog een nieuw ijsje.
print gelukkig mag dat.",% % ask % % % % % print % % % % print % % % % % % print % % % % % print % % % % % print % % % % % % print % % % 
kleur is ask Wat is je lievelingskleur,% % ask % % % % 
print etiozlgjtral,print % 
"print hallo wereld!
naam is hedy",print % % % % % 
"naam is Owen
print ik heet naam
eten is pannekoek, frikandel, kak, hotdog
print ik hou van eten at random",% % % print % % % % % % % % % print % % % % at random 
naam is ask wat is de naam van de hoofdpersoon,% % ask % % % % % % % 
"naam is ask wat is de naam van de hoofdpersoon
print naam doet mee aan een race hij krijgt een willekeurige auto",% % ask % % % % % % % print % % % % % % % % % % % 
"naam is ask wat is de naam van de hoofdpersoon
auto is lamborghini, ferrari, porsche, honda
print auto at random",% % ask % % % % % % % % % % % % % print % at random 
"naam is ask wat is de naam van de hoofdpersoon
print naam doet mee aan een race hij krijgt een willekeurige auto
auto is lamborghini, ferrari, porsche, honda
print auto at random",% % ask % % % % % % % print % % % % % % % % % % % % % % % % % print % at random 
print naam is ere,print % % % 
"naam is ere
print naam",% % % print % 
"naam is ere
print Hallo naam",% % % print % % 
"naam is ask wat is je naam
print Hallo naam naam naam naam naam naam",% % ask % % % % print % % % % % % % 
"naam is ask wat is je naam
print Hallo naam",% % ask % % % % print % % 
"raar is raar, poep, ezel, jesper
dit is raar
print at random",% % % % % % % % % print at random 
"raar is raar, poep, ezel, jesper
print dit is raar
print at random",% % % % % % print % % % print at random 
"raar is raar, poep, ezel, slijm
print dit is raar raar at random
",% % % % % % print % % % % at random 
"raar is raar, poep, ezel, slijm
print dit is raar
print raar at random",% % % % % % print % % % print % at random 
"dieren is hond, kat, kangoeroe
print dit is dieren at random",% % % % % print % % % at random 
"naam is Jan
print naam gaat buiten spelen
print naam gaat naar de speeltuin
",% % % print % % % % print % % % % % 
"naam is Jan
print Waar is naam
print naam gaat buiten spelen
print naam gaat naar de speeltuin
",% % % print % % % print % % % % print % % % % % 
"naam is Jan
print Wat doet naam?
print Hij gaat buitenspelen
",% % % print % % % print % % % 
"naam is henkie
print Wat doet gekke naam?
print Hij gaat buitenspelen
",% % % print % % % % print % % % 
"naam is henkie
print Wat doet gekke naam?
print naam gaat buitenspelen
naam is ask Wie is zijn vriend?
print zijn vriend is naam",% % % print % % % % print % % % % % ask % % % % print % % % % 
"naam is henkie
print Wat doet gekke naam?
print naam gaat buitenspelen
naam is ask 2
print zijn vriend is naam",% % % print % % % % print % % % % % ask % print % % % % 
"naam is henkie
print Wat doet gekke naam?
print naam gaat buitenspelen
naam is ask 2
print zijn vriend is naam
print naam zit bij hem op school",% % % print % % % % print % % % % % ask % print % % % % print % % % % % % 
"naam is henkie
print Wat doet gekke naam?
print naam gaat buitenspelen
naam is ask 2
print zijn vriend is naam
print naam zit bij hem op school
naam is ask 1
print naam speelt tikkertje",% % % print % % % % print % % % % % ask % print % % % % print % % % % % % % % ask % print % % % 
"naam is henkie
print Wat doet gekke naam?
print naam gaat buitenspelen
naam is ask 2
print zijn vriend is naam
print naam zit bij hem op school
print naam speelt tikkertje",% % % print % % % % print % % % % % ask % print % % % % print % % % % % % print % % % 
"naam is henkie
print Wat doet gekke naam?
print naam gaat buitenspelen
naam is ask 2
print zijn vriend is naam
print naam zit bij hem op school
naam is Henkie
print naam speelt tikkertje",% % % print % % % % print % % % % % ask % print % % % % print % % % % % % % % % print % % % 
"keuzes is Trees, Annemiek, Age
print Wie mag er mee?
print keuzes at random",% % % % % print % % % % print % at random 
"keuzes is Trees, Annemiek, Age
print Wie mag er mee?
print keuzes ",% % % % % print % % % % print % 
"keuzes is Trees, Annemiek, Age
print Wie mag er mee?
print keuzes is",% % % % % print % % % % print % % 
"keuzes is Trees, Annemiek, Age
print Wie mag er mee?
print keuzes is at random",% % % % % print % % % % print % % at random 
"print Hallo
keuzes is A, Be, C
print keuzes at random",print % % % % % % print % at random 
"naam is ask hoofdpersoon is 
ja is ask wil je een stinkende ontploffing
print ja? daar komt ie!
print BAM!
ja is ask wil je nu een rijmpje
print daar komt ie 
print fliep
print flip
print flap
print jij bent een gekke kip",% % ask % % % % ask % % % % % print % % % % print % % % ask % % % % % print % % % print % print % print % print % % % % % 
"naam is ask wat is de naaaaam van je hoofdpersoon 
print naam loopt in een bos",% % ask % % % % % % % print % % % % % 
"naam is papa, mama, y, m
print mijn naam is naam
print naam at random",% % % % % % print % % % % print % at random 
"getal is 1, 2, 3, 4, 5, 6, 7, 8, 9, 10
print getal at random",% % % % % % % % % % % % print % at random 
"naam is seyma
print naam loopt naar haar kamer
print dan roept naam haar poes",% % % print % % % % % print % % % % % 
"naam is ask Wat is je lievelingskleur?
status is ask Wat is je status?
leeftijd is ask Hoe oud ben je?
print Dus je heet naam en bent leeftijd jaar oud en je voelt je status",% % ask % % % % % % ask % % % % % % ask % % % % print % % % % % % % % % % % % % % 
"print Thijmen is ask Wat is je lievelingskleur?
print Jouw favoriet is dus kleur blauw",print % % ask % % % % print % % % % % % 
"keuzes is steen, papier, schaar
print random",% % % % % print random 
"kleur is roze, blauw, paars, geel
print kleur random",% % % % % % print % random 
"keuzes is steen, papier, schaar
print keuzes random",% % % % % print % random 
Rock is ask Steen of papier of schaar?,% % ask % % % % % 
"Rock is ask Steen of papier of schaar?
print Dus je keuze is Rock
Paper is Steen, papier, schaar
print De tegenstander kiest random at paper",% % ask % % % % % print % % % % % % % % % % print % % % random at % 
"Rock is ask Steen of papier of schaar?
print Dus je keuze is Rock
Paper is Steen, papier, schaar
print at random De tegenstander kiest ",% % ask % % % % % print % % % % % % % % % % print at random % % % 
"Rock is ask Steen of papier of schaar?
print Dus je keuze is Rock
Paper is Steen, papier, schaar
print at random paper",% % ask % % % % % print % % % % % % % % % % print at random % 
"Rock is ask Steen of papier of schaar?
print Dus je keuze is Rock
Paper is Steen, papier, schaar
print de tegenstander heeft Paper at random",% % ask % % % % % print % % % % % % % % % % print % % % % at random 
"Rock is ask Steen of papier of schaar?
print Dus je keuze is Rock
Paper is Steen, papier, schaar
print de tegenstander heeft Paper at random
Win is ask Denk je dat je gaat winnen?
print Dus je denk van Win?",% % ask % % % % % print % % % % % % % % % % print % % % % at random % % ask % % % % % % print % % % % % 
"dieren is hond, kat, kangoeroe, kip, muis, koe
print Wie mag als eerst eten?
print dieren at random",% % % % % % % % print % % % % % print % at random 
"Rock is ask Steen of papier of schaar?
print Dus je keuze is Rock
Paper is Steen, papier, schaar
print de tegenstander heeft Paper at random
Win is ask Denk je dat je gaat winnen wel of niet?
print Dus je denkt van Win?",% % ask % % % % % print % % % % % % % % % % print % % % % at random % % ask % % % % % % % % % print % % % % % 
"
print dieren at random",print % at random 
"dier is hond
print dier
klote is ballen
print klote",% % % print % % % % print % 
"dier is hond
print dier
klote is ballen
print klote
random is 1, 2, 3, 4, 5, 6
print random",% % % print % % % % print % random % % % % % % % print random 
"dier is hond
print dier
klote is ballen
print klote
random is kanker
print random",% % % print % % % % print % random % % print random 
"kleur is ask Wat is je lievelingskleur?
print Jouw favoriet is dus kleur
print krijg de kanker",% % ask % % % % print % % % % % print % % % 
"kleur is ask Wat is je lievelingskleur?
print ok kleur is lelijk
print hoe moet dit
",% % ask % % % % print % % % % print % % % 
"naam is Loek
print ik heet naam loek
kleur is ask Wat is je lievelingskleur?
",% % % print % % % % % % ask % % % % 
"naam is Loek
print ik heet naam 
kleur is ask Wat is je lievelingskleur?
",% % % print % % % % % ask % % % % 
"naam is Loek
print ik heet naam 
kleur is ask Wat is je lievelingskleur?
print ik heet naam
",% % % print % % % % % ask % % % % print % % % 
"print hallo wereld!
naam is loek
print naam",print % % % % % print % 
"print hallo wereld!
Noedels is bami
print noedels is bami",print % % % % % print % % % 
"print hallo wereld!
Noedels is bami
print Noedels is geen bami",print % % % % % print % % % % 
"print hallo wereld!
Dieren is kat, zeekomkommer
print Dieren",print % % % % % % print % 
"dieren is hond, kat, kangoeroe, olifant, haas, kitten, vis, walvis
print dieren at random",% % % % % % % % % % print % at random 
"naam is ask hoe heet jij?
print naam",% % ask % % % print % 
"naam is ask hoe heet jij?
print dus jij bent naam",% % ask % % % print % % % % 
"naam is ask hoe heet jij?
print dus jij bent naam hoi",% % ask % % % print % % % % % 
"print ik heet Arthursdfdsf
print slkdfjds",print % % % print % 
"print ik heet Arthursdfdsf
naam is ask Hoe heet jij?
",print % % % % % ask % % % 
"print mijn naam is Arthur
naam is ask Wat is jouw naam?
print Jouw favoriet is dus naam",print % % % % % % ask % % % % print % % % % % 
"arthur is ask welke kleur is jouw favoriet? 
print arthur ",% % ask % % % % % print % 
"Afwasser is ask Welke mensen moeten de afwas doen?
print Afwasser at random",% % ask % % % % % % print % at random 
"voornaam is Mads
print ik heet voornaam
Game is ask Wat is je favoriete game?
print Jouw favoriets is dus game",% % % print % % % % % ask % % % % % print % % % % % 
"print voornaam is Luca
game is ask dus je favoriete game is dus game
",print % % % % % ask % % % % % % % 
"voornaam is Mads
print ik heet voornaam
game is ask Wat is je favoriete game?
print Jouw favoriets is dus game
print Maar ook:
game is CoD, The crew, Minecraft
print game at random",% % % print % % % % % ask % % % % % print % % % % % print % % % % % % % % print % at random 
"naam is ask wat is je naam?
print dus jij bent naam
dieren is ask wat is je lievelingsdier?
print dus dieren is je lievelingsdier.",% % ask % % % % print % % % % % % ask % % % % print % % % % % 
"naam is ask wat is je naam?
print dus jij bent naam.
dieren is ask wat is je lievelingsdier?
print dus dieren is je lievelingsdier.
naam is thom
print naam",% % ask % % % % print % % % % % % ask % % % % print % % % % % % % % print % 
"dieren is kangoeroe
print dieren at random",% % % print % at random 
"naam is Lise
print Ik heet naam
dieren is giraffe, leeuw, olifant
print dieren at random",% % % print % % % % % % % % print % at random 
"naam is Lise
print Ik heet naam
dieren is giraffe, leeuw, olifant
print Mijn lievenlings dier is dieren at random",% % % print % % % % % % % % print % % % % % at random 
"naam is Lise
print Ik heet naam
dieren is giraffe, leeuw, olifant
print Mijn lievenlings dier is dieren een at random",% % % print % % % % % % % % print % % % % % % at random 
"dieren is hond, kat, kangoeroe
print dieren at random tijger
",% % % % % print % at random % 
"
print kleuren at random groen geel rood
",print % at random % % % 
"naam is ask Hoe heet je?
print naam is gek!",% % ask % % % print % % % 
 ask mijn naam is job,ask % % % % 
"naam is ask Wat is je naam?
print Vandaag ging naam naar het bos. Naam vond het wel een beetje eng. Naam was namelijk bang voor de enge geluiden.",% % ask % % % % print % % % % % % % % % % % % % % % % % % % % % 
"dieren is Lucky, Happy
naam is Rody
vrouw is ask Hoe heet je vrouw?",% % % % % % % % % ask % % % % 
"vrouw is ask Hoe heet je vrouw?
print vrouw",% % ask % % % % print % 
"print hallo wereld!
print naam is hedy
print mijn lievelingsdier is konijn",print % % print % % % print % % % % 
"naam is RafiDePavi
print ik heet naam
RafiDePavi is ask wil je een potje fortnite doen?",% % % print % % % % % ask % % % % % % 
"naam is Hedy
print ik heet naam
naam is bruintje
print ik heet naam
",% % % print % % % % % % print % % % 
"Naam is Daan
print naam is stoer
print naam is goed in RL
print maar naam is bang in het donker
print dan is hij heel bang",% % % print % % % print % % % % % print % % % % % % % print % % % % % 
"naam is henk
naam is naam
print naam is stoer
print naam is goed in RL
print maar naam is bang in het donker
print dan is hij heel bang",% % % % % % print % % % print % % % % % print % % % % % % % print % % % % % 
naam is ask,% % ask 
"naam is ask
naam is michiel",% % ask % % % 
"jan is piet
wie is jan",% % % % % % 
"spel is steen, papier, schaar
print ik speel spel",% % % % % print % % % 
"print ik heet naam
naam is hedy",print % % % % % % 
"print ik heet naam
print naam is hedy",print % % % print % % % 
"print hallo wereld!
naam is karlijn
karlijn is ask wat ben je
",print % % % % % % % ask % % % 
"naam is karlijn
print ik heet naam
dier is ask wat is je lievelingsdier?
print je lievelingsdier is dier",% % % print % % % % % ask % % % % print % % % % 
"naam is karlijn
print ik heet naam
dier is ask wat is je lievelingsdier?
print je lievelingsdier is dier
fruit is citroen, meloen, druif
print ik hou van fruit",% % % print % % % % % ask % % % % print % % % % % % % % % print % % % % 
"naam is karlijn
print je naam is je naam",% % % print % % % % % 
"naam is karlijn
print je heet naam
dier is ask wat is je lievelingsdier?
print je lievelingsdier is dier
fruit is citroen, meloen, druif
print je lievelingsfruit is fruit at random",% % % print % % % % % ask % % % % print % % % % % % % % % print % % % % at random 
"naam is karlijn
print je heet naam
dier is ask wat is je lievelingsdier?
print je lievelingsdier is dier
fruit is citroen, meloen, druif
print dit soort fruitjes is lekker: fruit at random",% % % print % % % % % ask % % % % print % % % % % % % % % print % % % % % % at random 
"naam is klaas niet
print ik heet naam ",% % % % print % % % 
"naam is Lise
print mij naam is naam
kleur is ask Wat is je lievelingskleur?
print Jouw lievelingskleur is dus kleur
dieren is hond, kat, kangoeroe
print mijn lievelingsdier is dieren",% % % print % % % % % % ask % % % % print % % % % % % % % % % print % % % % 
"naam is Lise
print ik heet naam
kleur is ask Wat is je lievelingskleur?
print Jouw lievelingskleur is dus kleur
dieren is hond, kat, kangoeroe
print mijn lievelingsdier is dieren",% % % print % % % % % ask % % % % print % % % % % % % % % % print % % % % 
"print hallo iedereen dit is de digitale dobbelsteen voor jullie spel.
print klik op voer de code uit.
nummers is 1, 2, 3, 4, 5, 6
print nummers at random",print % % % % % % % % % % print % % % % % % % % % % % % % % print % at random 
"held is iron man, hulk, thor, captaim amarica
print held at random is geweldig",% % % % % % % % print % at random % % 
"held is iron man, hulk, thor, captaim amarica
print held at random is een held",% % % % % % % % print % at random % % % 
"kleur is ask Wat is je naam?
kleur is ask Hoe gaat het kleur?",% % ask % % % % % % ask % % % % 
"naam is Maud
print naam is aan het zwemmen
print mama roept naam
print naam gaat eten",% % % print % % % % % print % % % print % % % 
"naam is Lise
print ik heet naam
kleur is ask Wat is je lievelingskleur?
dieren is hond, kat, kangoeroe
print mijn lievelingsdier is dieren",% % % print % % % % % ask % % % % % % % % % print % % % % 
"kleur is ask Wat is je naam?
print Hoe gaat het kleur?
kleur is ask Hoe gaat het?",% % ask % % % % print % % % % % % ask % % % 
"naam is ask wat is de naam van de hoofd rolspeler
print naam loopt door een bos
print het bos is betovert
print naam vind het mooi",% % ask % % % % % % % % print % % % % % print % % % % print % % % % 
"mens is alien ask wat is een alien
print ufo is van alien",% % % ask % % % % print % % % % 
"Naam is Henk
print naam loopt door het enge bos.",% % % print % % % % % % 
"beeld is ask Wat is jouw sterrebeeld?
Dus is ask Dus jouw sterrebeeld is beeld
",% % ask % % % % % % ask % % % % % 
"teletubbie is ask wie is jouw favoriete telletubi
print jouw favoriet is dus teletubbie",% % ask % % % % % print % % % % % 
"teletubbie is ask wie is jouw favoriete teletub
print jij bent teletubbie",% % ask % % % % % print % % % 
"naam is ask Hoe heet de hoofdpersoon?
print naam loopt in het bos.
print hij ziet een eikel liggen.
print naam pakt hem op een zegt: hallo eikel
print de eikel zei toen tegen naam: niet schelden vies wezen!",% % ask % % % % print % % % % % print % % % % % print % % % % % % % % print % % % % % % % % % % 
"naam is ask Hoe heet de hoofdpersoon?
print naam loopt in het bos.
print hij ziet een eikel liggen.
print hallo naam",% % ask % % % % print % % % % % print % % % % % print % % 
"teletubbie is ask wie is jouw favoriete teletub
print jij bent teletubbie
print teletubbie struikelde
print teletubbie moest huilen
print wat is er gebeurd teletubbie vroeg berge
print berge en teletubbie leefden nog lang
",% % ask % % % % % print % % % print % % print % % % print % % % % % % % print % % % % % % 
"naam is Freek
print naam gaat nu naar buiten
print naam vindt wilde dieren",% % % print % % % % % print % % % % 
"naam is Freek
print naam gaat nu naar buiten
print naam vindt wilde dieren
print naam vindt een reuzen anaconda
print naam realiseert dat het een boomstam is",% % % print % % % % % print % % % % print % % % % % print % % % % % % % 
"naam is ask wat is de naam van je hoofdrolspeler
print naam gaat nu naar buiten
print naam vindt wilde dieren
print naam vindt een reuzen anaconda
print naam realiseert dat het een boomstam is",% % ask % % % % % % % print % % % % % print % % % % print % % % % % print % % % % % % % 
"print naam at random
naam is max, piet, henk",print % at random % % % % % 
"print naam at en random
naam is max, piet, henk",print % at % random % % % % % 
"voornaam is willem 
print ik heet voornaam 
print voornaam gaat nu het bos in lopen
print voornaam is wel een beetje bang 
print voornaam hoort overal gekke geluiden
print voornaam is bang dat het een spookbos is ",% % % print % % % print % % % % % % % print % % % % % % print % % % % % print % % % % % % % % 
"bezigheid is ask Wat is je leukste bezigheid
print Jouw favoriete bezigheid is dus bezigheid",% % ask % % % % % print % % % % % % 
"naam is Eva
print naam is heel verveeld in het huis
print naam wilt met vriendinnen afspreken
print we kunnen bijna niks doen door het virus
",% % % print % % % % % % % print % % % % % print % % % % % % % % 
"voornaam is eva
achternaam is Bartelet
print ik heet voornaam achternaam",% % % % % % print % % % % 
"voornaam is eva
achternaam is Bartelet
print ik heet voornaam achternaam
print en ik ben heel verveeld
print we mogen niet met vriendinnen afspreken
print voornaam wilt naar school",% % % % % % print % % % % print % % % % % print % % % % % % print % % % % 
"naam is Cathelijne 
print naam gaat naar de kermis
print ze ziet een suikerspin
print naam ziet dat har geld op is
print dus gaat ze naar huis om geld te halen",% % % print % % % % % print % % % % print % % % % % % % print % % % % % % % % % 
"naam is Cathelijne 
print naam gaat naar de kermis
print ze ziet een suikerspin
print naam ziet dat haar geld op is
print dus gaat ze naar huis om geld te halen
print als ze terug komt is de suikerspin al weg
print nu neemt ze een zuurstok ",% % % print % % % % % print % % % % print % % % % % % % print % % % % % % % % % print % % % % % % % % % print % % % % % 
"naam is Lisa 
print naamgaat naar de kermis.
print Ze ziet een suikerspin.
print naam ziet dat haar geld op is.
print Dus gaat ze naar huis om geld te halen.
print Als ze terug komt is de suikerspin al weg.
print Dan neemt ze een zuurstok.",% % % print % % % % print % % % % print % % % % % % % print % % % % % % % % % print % % % % % % % % % print % % % % % 
"naam is ask Wat is de naam van je hoofdrolspeler?
print naam gaat naar de kermis.
print Ze ziet een suikerspin.
print naam ziet dat haar geld op is.
print Dus gaat ze naar huis om geld te halen.
print Als ze terug komt is de suikerspin al weg.
print Dan neemt ze een zuurstok.",% % ask % % % % % % % print % % % % % print % % % % print % % % % % % % print % % % % % % % % % print % % % % % % % % % print % % % % % 
"naam is pietje
print naam gaat naar het verlaten kasteel om schatten te vinden 
print naam is echt nergens bang voor.
print naam loopt het kasteel binnen.
print naam  rent gelijk naar buiten omdat een grote draak de schat bewaakt.",% % % print % % % % % % % % % % print % % % % % % print % % % % % print % % % % % % % % % % % % 
